,State,277,283,290,297,304,311,318,325,332,339,346,353,360,367,374
0,Washington,2296,51,58,69,74,85,97,107,123,138,154,175,196,220,248
1,Illinois,9751,344,462,575,746,967,1203,1575,1969,2488,3164,3874,4852,5884,7042
2,California,17343,399,426,492,559,636,723,819,928,1049,1183,1330,1493,1670,1861
3,Arizona,5869,70,85,95,102,109,117,125,133,141,150,159,168,176,185
4,Massachusetts,9839,133,155,186,212,248,290,335,390,451,522,602,693,795,910
5,Wisconsin,1770,174,194,214,237,258,283,307,333,359,386,412,439,464,487
6,Texas,17915,497,550,637,678,768,849,927,1040,1137,1253,1385,1513,1663,1819
7,Nebraska,595,51,67,78,96,120,139,175,207,247,301,347,417,484,552
8,Utah,568,31,34,37,40,44,48,52,56,61,65,69,74,78,83
9,Oregon,653,26,26,24,22,20,18,16,15,14,12,11,10,9,8
10,Florida,16417,563,654,755,837,964,1091,1227,1398,1574,1772,2000,2242,2513,2810
11,New York,33418,71,75,82,88,95,103,111,119,128,138,149,160,172,184
12,Rhode Island,1177,23,33,44,55,80,99,133,180,225,307,388,493,637,767
13,Georgia,7808,224,243,273,303,336,374,415,459,509,562,620,683,751,825
14,New Hampshire,473,9,11,13,15,18,20,23,27,31,36,41,47,53,61
15,North Carolina,4144,225,243,258,272,286,302,316,332,349,365,382,398,415,432
16,New Jersey,16281,72,89,104,123,150,173,210,248,292,352,410,489,576,672
17,Colorado,2218,48,62,74,87,104,123,146,172,202,236,274,316,363,412
18,Maryland,4091,52,56,59,62,66,70,74,78,82,86,91,95,100,105
19,Nevada,1739,35,42,49,57,67,77,90,104,120,140,161,185,213,242
20,Tennessee,3100,178,208,242,288,332,391,456,527,617,708,818,941,1067,1218
21,Hawaii,212,13,12,13,13,13,13,13,13,13,14,14,14,14,14
22,Indiana,4118,211,264,309,350,395,443,494,547,601,656,709,759,804,843
23,Kentucky,1404,93,108,126,139,164,184,209,242,269,309,348,390,444,491
24,Minnesota,2381,111,127,143,164,186,210,239,269,303,341,382,427,475,526
25,Oklahoma,1245,89,91,98,103,109,115,120,126,132,138,145,151,157,162
26,Pennsylvania,8636,187,211,237,267,298,334,374,418,466,520,579,643,713,790
27,South Carolina,3793,132,143,148,157,166,173,183,192,200,210,220,229,240,250
28,District of Columbia,642,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29,Kansas,956,99,114,119,120,123,125,127,129,130,131,131,131,131,131
30,Missouri,2808,245,307,357,439,529,619,760,893,1063,1271,1479,1754,2039,2351
31,Vermont,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Virginia,3574,156,172,177,174,169,163,157,149,141,133,124,116,107,99
33,Connecticut,4577,24,37,47,61,88,107,152,199,254,358,446,602,790,991
34,Iowa,1634,98,109,118,127,140,149,163,175,187,203,216,232,248,263
35,Louisiana,5820,87,92,93,95,99,100,103,106,108,111,113,116,119,121
36,Ohio,5206,103,131,156,177,199,224,250,279,310,342,376,410,445,479
37,Michigan,7522,198,252,310,376,477,570,712,875,1054,1314,1574,1918,2327,2756
38,South Dakota,366,59,74,87,95,102,109,114,117,119,119,117,113,107,100
39,Arkansas,1797,119,130,140,147,161,170,182,196,205,221,233,246,263,275
40,Delaware,680,10,10,11,11,11,12,12,12,13,13,13,13,14,14
41,Mississippi,3255,92,111,122,123,124,125,125,125,124,123,121,119,117,114
42,New Mexico,965,41,59,72,82,93,104,117,130,143,156,169,181,192,202
43,North Dakota,448,61,77,90,99,108,115,121,124,125,124,120,115,107,98
44,Wyoming,68,5,6,8,10,13,16,21,26,33,42,50,62,75,87
45,Alaska,68,3,3,3,4,4,5,5,6,6,7,7,8,9,9
46,Maine,146,1,1,2,2,2,2,2,2,2,2,3,3,3,3
47,Alabama,2866,94,110,133,151,177,208,239,278,321,368,423,482,546,617
48,Idaho,572,46,57,68,80,99,115,138,164,191,228,263,306,354,399
49,Montana,294,43,51,54,57,59,61,62,63,63,63,62,61,59,56
50,Puerto Rico,794,27,25,24,24,23,22,21,21,20,19,18,18,17,16
51,"Virgin Islands, U.S.",21,0,0,0,0,0,0,0,0,0,0,0,1,1,1
52,Guam,69,5,6,7,7,7,7,7,6,6,6,6,6,5,5
53,West Virginia,424,19,23,26,30,35,40,46,53,61,70,80,92,105,119
54,Northern Mariana Islands,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
