,County,201,206,213,220,227
0,01001,1174,99,98,99,104
1,01003,3651,348,318,313,326
2,01005,576,18,14,15,14
3,01007,442,63,60,60,61
4,01009,812,84,81,78,67
5,01011,466,17,12,10,9
6,01013,767,16,16,15,18
7,01015,1807,290,238,220,207
8,01017,844,32,30,28,27
9,01019,275,43,44,43,40
10,01021,809,100,97,92,93
11,01023,287,10,10,9,9
12,01025,826,137,140,143,142
13,01027,263,49,46,47,45
14,01029,127,10,9,9,9
15,01031,764,56,49,47,48
16,01033,1207,121,102,85,82
17,01035,393,25,22,22,19
18,01037,103,8,9,11,11
19,01039,737,44,31,29,26
20,01041,326,31,31,30,31
21,01043,1227,126,130,126,126
22,01045,835,60,58,57,58
23,01047,1331,51,47,43,41
24,01049,1830,141,143,146,133
25,01051,1731,147,137,123,121
26,01053,1087,105,82,77,79
27,01055,2162,202,186,181,173
28,01057,212,31,33,34,35
29,01059,1288,102,96,90,83
30,01061,263,40,40,40,40
31,01063,252,9,8,8,8
32,01065,478,25,24,24,23
33,01067,264,19,17,16,16
34,01069,1419,111,111,111,111
35,01071,1014,185,148,153,154
36,01073,13258,1427,1379,1340,1308
37,01075,229,24,22,22,21
38,01077,1189,119,123,114,103
39,01079,351,50,48,46,46
40,01081,2700,194,185,179,179
41,01083,1349,148,162,161,150
42,01085,573,14,13,10,9
43,01087,339,25,24,25,25
44,01089,5447,418,383,410,387
45,01091,565,39,35,33,34
46,01093,580,39,37,36,36
47,01095,3189,230,227,203,200
48,01097,10517,1153,1049,990,984
49,01099,421,31,29,26,26
50,01101,6835,520,544,516,529
51,01103,2411,195,201,180,160
52,01105,445,20,18,15,13
53,01107,404,31,30,30,30
54,01109,708,50,51,50,52
55,01111,403,10,12,10,10
56,01113,1387,168,173,173,173
57,01115,1354,159,153,145,139
58,01117,3309,291,281,276,266
59,01119,364,2,3,2,2
60,01121,1048,146,144,141,143
61,01123,865,46,45,45,49
62,01125,4230,312,286,262,239
63,01127,1539,63,55,57,48
64,01129,443,62,58,54,54
65,01131,432,23,21,22,19
66,01133,457,24,23,25,25
67,02013,4,1,1,1,1
68,02016,89,0,0,0,0
69,02020,2357,315,278,268,288
70,02050,24,0,0,0,0
71,02060,0,2,1,1,1
72,02068,4,0,0,0,0
73,02070,23,0,0,0,0
74,02090,483,28,26,27,29
75,02100,8,0,0,0,0
76,02105,0,0,0,0,0
77,02110,177,14,14,14,14
78,02122,512,16,16,15,16
79,02130,52,1,0,0,0
80,02150,35,0,0,0,0
81,02158,6,1,0,0,1
82,02164,74,0,0,0,0
83,02170,363,35,37,37,37
84,02180,22,0,0,0,0
85,02185,23,1,1,1,1
86,02188,41,5,3,2,1
87,02195,10,0,0,0,0
88,02198,8,1,1,1,1
89,02220,40,2,1,1,1
90,02230,0,0,0,0,0
91,02240,29,1,1,1,1
92,02261,100,3,1,1,0
93,02275,14,1,1,0,0
94,02282,11,0,0,0,0
95,02290,54,2,1,1,1
96,04001,3194,101,96,101,101
97,04003,1611,71,59,53,48
98,04005,3099,86,77,76,72
99,04007,916,79,74,70,66
100,04009,549,63,57,54,53
101,04011,57,1,2,2,2
102,04012,477,5,6,6,6
103,04013,126371,5432,3954,2948,2725
104,04015,3202,160,124,108,98
105,04017,5375,116,108,100,99
106,04019,17996,1168,1127,1099,990
107,04021,8378,203,137,115,85
108,04023,2671,45,37,40,37
109,04025,2018,184,173,169,170
110,04027,11609,434,380,385,385
111,05001,221,20,18,18,18
112,05003,330,84,84,84,84
113,05005,71,8,7,7,8
114,05007,4794,233,217,197,186
115,05009,212,40,42,44,43
116,05011,204,41,41,41,41
117,05013,17,3,2,2,2
118,05015,359,13,11,11,11
119,05017,739,130,118,110,109
120,05019,177,20,18,19,18
121,05021,136,23,22,23,24
122,05023,202,14,10,8,8
123,05025,102,28,30,31,30
124,05027,217,22,22,21,20
125,05029,153,13,13,14,15
126,05031,1374,231,235,232,238
127,05033,635,92,90,87,87
128,05035,1369,133,128,124,123
129,05037,204,32,31,32,31
130,05039,64,6,5,5,6
131,05041,197,45,41,41,41
132,05043,209,38,39,41,42
133,05045,1319,99,93,88,88
134,05047,127,17,19,19,20
135,05049,44,11,12,12,12
136,05051,1058,155,160,155,155
137,05053,137,8,6,6,4
138,05055,485,111,93,103,104
139,05057,247,27,25,25,26
140,05059,1554,69,64,64,59
141,05061,342,36,32,28,25
142,05063,537,147,141,140,139
143,05065,53,8,8,8,8
144,05067,117,49,44,42,42
145,05069,1574,199,200,192,187
146,05071,670,38,34,32,28
147,05073,54,4,3,2,3
148,05075,214,24,24,24,24
149,05077,896,8,10,9,10
150,05079,1223,37,30,36,39
151,05081,181,25,27,28,28
152,05083,273,105,100,105,106
153,05085,524,91,86,81,80
154,05087,270,10,11,11,12
155,05089,29,2,2,2,2
156,05091,518,45,42,44,42
157,05093,1033,219,228,230,228
158,05095,62,7,5,5,6
159,05097,38,5,6,6,6
160,05099,143,8,6,6,6
161,05101,106,6,6,5,5
162,05103,102,18,20,20,21
163,05105,54,1,1,1,1
164,05107,325,34,30,31,31
165,05109,108,22,24,24,24
166,05111,286,113,112,110,105
167,05113,148,11,11,11,11
168,05115,1319,97,81,74,81
169,05117,96,20,22,23,23
170,05119,5639,677,674,669,677
171,05121,219,40,39,39,41
172,05123,1223,74,71,68,70
173,05125,1095,149,147,149,149
174,05127,61,16,16,18,18
175,05129,32,2,1,3,3
176,05131,2229,403,396,380,360
177,05133,992,35,31,27,24
178,05135,112,9,9,10,10
179,05137,69,14,14,15,15
180,05139,504,49,45,47,44
181,05141,53,2,2,2,1
182,05143,6310,276,258,245,236
183,05145,326,57,64,64,64
184,05147,22,1,1,1,1
185,05149,1067,43,33,31,32
186,06001,13631,1442,1502,1621,1729
187,06003,2,0,0,0,0
188,06005,182,34,33,33,30
189,06007,1238,114,125,131,134
190,06009,147,17,18,18,20
191,06011,391,29,23,21,21
192,06013,9404,1178,1173,1170,1216
193,06015,100,6,7,7,8
194,06017,755,75,60,55,54
195,06019,17846,2592,2548,2376,2218
196,06021,360,33,29,25,25
197,06023,286,43,43,42,38
198,06025,9693,260,229,201,200
199,06027,106,13,12,12,12
200,06029,24440,2744,2691,2221,1936
201,06031,4453,99,70,44,47
202,06033,240,25,25,26,26
203,06035,683,15,6,8,6
204,06037,210543,15921,14990,13885,13163
205,06039,2463,343,353,352,356
206,06041,5404,278,242,232,217
207,06043,62,3,3,3,3
208,06045,472,68,71,71,74
209,06047,5736,647,512,420,394
210,06049,5,2,1,1,1
211,06051,158,10,8,8,7
212,06053,5446,415,356,317,301
213,06055,1074,155,155,157,149
214,06057,357,19,14,15,14
215,06059,40527,1969,1522,1318,1239
216,06061,2319,276,277,277,277
217,06063,36,1,1,0,0
218,06065,41983,3267,3071,2678,2448
219,06067,12040,846,823,820,818
220,06069,765,86,81,74,68
221,06071,36072,2717,2625,2277,2293
222,06073,32975,2489,2209,1922,1709
223,06075,7623,699,672,671,679
224,06077,12864,761,592,514,478
225,06079,2254,244,214,185,176
226,06081,6318,533,550,566,566
227,06083,6704,492,466,468,520
228,06085,12694,1075,939,880,880
229,06087,1243,86,72,67,62
230,06089,459,42,39,37,36
231,06091,4,0,0,0,0
232,06093,102,12,11,10,10
233,06095,4274,266,264,225,215
234,06097,3670,487,487,487,485
235,06099,10264,672,576,447,428
236,06101,952,150,136,121,124
237,06103,276,41,40,37,41
238,06105,5,0,0,0,0
239,06107,10862,897,772,674,638
240,06109,155,10,11,11,11
241,06111,8634,770,722,656,606
242,06113,1834,152,125,125,128
243,06115,646,113,101,89,87
244,08001,6529,394,372,359,373
245,08003,230,3,3,3,3
246,08005,7340,271,229,249,217
247,08007,36,1,0,0,0
248,08009,15,0,0,0,0
249,08011,9,0,1,1,1
250,08013,2059,123,118,113,115
251,08014,475,56,54,54,54
252,08015,303,8,2,4,0
253,08017,9,0,0,0,0
254,08019,30,2,2,2,2
255,08021,23,0,0,0,0
256,08023,23,0,0,0,0
257,08025,72,0,0,0,0
258,08027,11,0,0,0,0
259,08029,125,11,11,11,11
260,08031,10263,425,470,426,410
261,08033,1,0,0,0,0
262,08035,1744,79,67,63,64
263,08037,1124,63,53,47,43
264,08039,105,19,18,19,17
265,08041,5134,417,424,406,404
266,08043,125,13,10,10,10
267,08045,768,54,38,34,35
268,08047,16,0,0,0,0
269,08049,46,2,2,2,2
270,08051,273,14,13,11,10
271,08053,3,0,0,0,0
272,08055,8,0,0,0,0
273,08057,9,0,0,0,0
274,08059,4210,200,184,168,176
275,08061,0,0,0,0,0
276,08063,56,2,2,2,2
277,08065,79,7,5,6,6
278,08067,219,9,7,7,7
279,08069,1575,145,133,123,113
280,08071,17,0,0,0,0
281,08073,8,0,0,0,0
282,08075,651,2,2,2,2
283,08077,316,37,36,36,35
284,08079,18,0,0,0,0
285,08081,32,2,1,1,1
286,08083,112,3,3,3,2
287,08085,310,17,14,14,15
288,08087,686,5,5,5,6
289,08089,71,12,11,11,12
290,08091,14,0,0,0,0
291,08093,42,1,0,0,0
292,08095,19,0,0,0,0
293,08097,186,16,15,14,17
294,08099,53,2,2,2,2
295,08101,699,70,74,78,76
296,08103,16,2,2,1,1
297,08105,89,2,2,2,2
298,08107,125,14,13,13,13
299,08109,106,0,0,0,0
300,08111,2,0,0,0,0
301,08113,89,5,6,6,6
302,08115,11,0,0,0,0
303,08117,333,5,4,5,5
304,08119,133,11,9,9,7
305,08121,49,0,0,0,0
306,08123,3723,143,136,130,137
307,08125,63,1,1,1,1
308,09001,18035,128,123,117,114
309,09003,12800,106,100,89,80
310,09005,1615,13,12,11,10
311,09007,1405,16,16,15,14
312,09009,13224,104,104,104,101
313,09011,1457,30,28,26,27
314,09013,1056,23,24,23,22
315,09015,738,27,20,21,23
316,10001,2294,76,72,69,69
317,10003,7243,294,275,260,283
318,10005,5848,143,130,126,138
319,11001,NaN,459,465,476,541
320,12001,4171,439,429,417,408
321,12003,932,452,464,467,476
322,12005,4447,712,699,687,628
323,12007,508,138,135,126,125
324,12009,6099,442,406,381,376
325,12011,62898,3891,3010,2287,2038
326,12013,475,148,123,109,110
327,12015,2257,197,185,175,179
328,12017,1548,269,268,259,259
329,12019,3298,381,400,399,405
330,12021,10448,543,533,480,531
331,12023,2893,262,238,214,193
332,12027,1358,49,39,30,27
