,County,208,213,220,227,234
0,01001,1219,92,82,75,69
1,01003,3888,311,279,295,298
2,01005,605,23,19,18,18
3,01007,474,38,36,34,32
4,01009,863,68,64,62,55
5,01011,496,20,20,18,16
6,01013,795,23,23,23,23
7,01015,1936,149,119,96,113
8,01017,855,14,12,16,14
9,01019,306,28,27,26,26
10,01021,864,63,56,50,48
11,01023,296,9,9,8,10
12,01025,835,67,63,61,61
13,01027,304,29,25,20,16
14,01029,134,5,5,5,5
15,01031,816,47,44,44,42
16,01033,1276,94,84,76,63
17,01035,403,14,12,11,10
18,01037,106,6,5,6,5
19,01039,775,34,28,24,23
20,01041,350,23,19,17,16
21,01043,1284,63,58,50,47
22,01045,885,45,39,35,29
23,01047,1365,30,30,30,26
24,01049,1899,83,66,61,55
25,01051,1826,86,78,68,61
26,01053,1114,30,30,21,19
27,01055,2292,133,108,99,87
28,01057,246,28,27,26,25
29,01059,1360,62,51,49,52
30,01061,287,22,23,23,20
31,01063,258,6,6,5,4
32,01065,497,15,18,20,19
33,01067,277,14,14,13,12
34,01069,1532,105,105,111,112
35,01071,1130,124,115,101,93
36,01073,14059,807,723,637,577
37,01075,245,18,15,14,14
38,01077,1240,78,70,63,61
39,01079,370,21,21,22,22
40,01081,2779,98,82,71,77
41,01083,1455,104,97,94,87
42,01085,580,6,3,3,2
43,01087,346,12,9,8,7
44,01089,5735,285,266,245,238
45,01091,591,25,23,23,23
46,01093,608,29,25,22,18
47,01095,3253,84,64,51,41
48,01097,11074,957,737,626,575
49,01099,432,12,11,12,10
50,01101,7165,361,283,249,245
51,01103,2515,108,98,93,89
52,01105,457,15,12,10,7
53,01107,440,30,29,29,28
54,01109,725,19,15,13,14
55,01111,409,14,13,11,11
56,01113,1410,44,40,35,33
57,01115,1419,73,62,62,60
58,01117,3517,192,166,155,157
59,01119,378,9,8,9,10
60,01121,1144,112,106,100,94
61,01123,889,29,22,21,22
62,01125,4484,207,185,170,151
63,01127,1628,73,58,55,53
64,01129,467,34,32,32,32
65,01131,455,14,14,11,8
66,01133,478,23,19,17,17
67,02013,4,0,0,0,0
68,02016,90,1,1,1,1
69,02020,2661,269,270,262,200
70,02050,35,4,1,1,1
71,02060,0,0,0,0,0
72,02068,4,0,0,0,0
73,02070,26,1,1,1,1
74,02090,539,48,47,48,44
75,02100,8,1,0,0,0
76,02105,0,0,0,0,0
77,02110,227,32,31,30,27
78,02122,545,33,33,35,36
79,02130,55,1,1,1,1
80,02150,52,1,1,0,0
81,02158,8,1,1,1,1
