,State,271,276,283,290,297
0,Washington,98661,4604,4636,4632,4299
1,Illinois,350744,23935,23061,21012,21392
2,California,879645,20465,19778,19618,18611
3,Arizona,231897,4982,4986,5188,5459
4,Massachusetts,144488,4286,4424,4097,4568
5,Wisconsin,173891,18626,18354,18106,17979
6,Texas,856948,30465,29491,30320,31066
7,Nebraska,58817,5445,5480,5457,5448
8,Utah,95562,7144,6885,6947,6830
9,Oregon,39794,2391,2301,2242,2165
10,Florida,756727,19722,17585,17055,17044
11,New York,485279,9382,9340,9345,8804
12,Rhode Island,28347,1224,1272,1283,1310
13,Georgia,341310,8503,7808,7387,6971
14,New Hampshire,9746,533,536,533,533
15,North Carolina,247172,13973,13973,14035,13973
16,New Jersey,221205,5861,5861,5861,5819
17,Colorado,86374,6653,6745,6728,7212
18,Maryland,136154,4159,3930,3836,3949
19,Nevada,90843,4238,3879,3862,3841
20,Tennessee,232061,13135,12824,12279,13334
21,Hawaii,14068,573,562,568,574
22,Indiana,149166,12266,12442,12566,12566
23,Kentucky,88247,7352,7378,7352,7352
24,Minnesota,124439,10262,10243,10290,10308
25,Oklahoma,108073,7873,8170,8107,7859
26,Pennsylvania,188381,9871,9871,9871,10013
27,South Carolina,164609,5996,6083,6289,5756
28,District of Columbia,16395,367,292,241,227
29,Kansas,71557,4668,4984,4984,4864
30,Missouri,160437,12124,11768,11645,11710
31,Vermont,1946,69,69,73,73
32,Virginia,166828,7295,7388,7255,7599
33,Connecticut,64021,2269,2022,1933,1861
34,Iowa,108060,7446,7642,7645,7523
35,Louisiana,175982,3326,3111,2988,2797
36,Ohio,183624,11657,12557,13067,13229
37,Michigan,164123,11096,11652,11652,11652
38,South Dakota,33836,4533,4577,4646,4664
39,Arkansas,99597,6145,6222,6285,6202
40,Delaware,23196,898,837,785,739
41,Mississippi,110592,4930,5307,5368,5368
42,New Mexico,37302,3607,3583,3576,3657
43,North Dakota,32637,4561,4515,4634,4532
44,Wyoming,9311,1361,1361,1358,1350
45,Alaska,12242,1344,1330,1346,1342
46,Maine,5961,216,223,226,233
47,Alabama,173485,6996,6874,6818,6671
48,Idaho,53790,4603,4862,4881,4825
49,Montana,23390,4180,4239,4108,4202
50,Puerto Rico,57950,3340,3143,3054,2974
51,Virgin Islands,1335,5,5,4,4
52,Guam,3756,545,526,523,515
53,West Virginia,20293,1878,1878,1878,1833
54,Northern Mariana Islands,86,8,6,8,7
55,American Samoa,0,0,0,0,0
