,State,397,402,409,416,423
0,Washington,4857,113,108,93,101
1,Illinois,22506,432,383,335,311
2,California,49541,1349,1058,771,607
3,Arizona,15502,483,331,245,207
4,Massachusetts,15853,416,372,339,322
5,Wisconsin,6871,115,94,82,82
6,Texas,42301,NaN,NaN,NaN,NaN
7,Nebraska,2047,32,39,21,21
8,Utah,1853,43,37,31,30
9,Oregon,2156,61,49,41,39
10,Florida,30065,851,776,684,648
11,New York,46924,1391,1386,1290,1222
12,Rhode Island,2466,59,54,49,50
13,Georgia,16835,492,422,372,361
14,New Hampshire,1154,36,35,34,33
15,North Carolina,10934,474,350,288,261
16,New Jersey,22874,611,620,552,534
17,Colorado,5893,133,127,109,99
18,Maryland,7732,181,168,142,133
19,Nevada,4882,105,83,60,54
20,Tennessee,11153,263,215,136,105
21,Hawaii,430,10,7,5,4
22,Indiana,12407,257,215,183,167
23,Kentucky,4460,161,122,105,101
24,Minnesota,6501,108,102,100,99
25,Oklahoma,4203,148,108,69,71
26,Pennsylvania,23580,664,639,523,465
27,South Carolina,8332,360,319,292,288
28,District of Columbia,995,28,23,21,19
29,Kansas,4602,113,77,80,80
30,Missouri,8062,148,117,99,96
31,Vermont,198,11,10,10,10
32,Virginia,7486,237,219,175,162
33,Connecticut,7562,201,186,163,163
34,Iowa,5374,NaN,NaN,NaN,NaN
35,Louisiana,9477,226,199,165,159
36,Ohio,16874,NaN,NaN,NaN,NaN
37,Michigan,16343,312,281,269,261
38,South Dakota,1863,18,18,16,16
39,Arkansas,5363,196,117,58,42
40,Delaware,1368,33,37,30,29
41,Mississippi,6553,149,134,111,108
42,New Mexico,3635,76,67,54,50
43,North Dakota,1468,12,11,14,15
44,Wyoming,662,12,7,9,9
45,Alaska,290,6,6,5,5
46,Maine,658,27,20,15,12
47,Alabama,9592,340,179,124,118
48,Idaho,1826,29,27,21,18
49,Montana,1341,28,24,21,21
50,Puerto Rico,1983,NaN,NaN,NaN,NaN
51,Virgin Islands,25,NaN,NaN,NaN,NaN
52,Guam,130,NaN,NaN,NaN,NaN
53,West Virginia,2263,68,56,40,32
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
