,State,544,549,556,563,570,577,584
0,Washington,NaN,2292,2618,2923,3168,3402,3538
1,Illinois,NaN,3138,3707,3993,3983,3773,3595
2,California,NaN,18475,24855,28524,29666,29118,27671
3,Arizona,NaN,6363,5993,6647,6965,7102,7134
4,Massachusetts,NaN,395,565,769,940,1082,1196
5,Wisconsin,NaN,963,1169,1260,1264,1246,1216
6,Texas,NaN,22590,27865,31297,32270,31369,30734
7,Nebraska,NaN,386,438,459,448,430,416
8,Utah,NaN,1440,1594,1718,1842,1912,1974
9,Oregon,NaN,400,447,569,736,893,1044
10,Florida,NaN,15701,15701,15697,15694,15678,15681
11,New York,NaN,7399,8699,8419,7980,7525,7012
12,Rhode Island,NaN,97,120,142,161,181,193
13,Georgia,NaN,2117,2812,3544,4266,4855,5344
14,New Hampshire,NaN,154,162,166,166,167,168
15,North Carolina,NaN,3526,4373,4934,5176,5227,5211
16,New Jersey,NaN,3142,3619,3600,3582,3613,3521
17,Colorado,NaN,3266,3489,3702,3804,3825,3815
18,Maryland,NaN,1526,1971,1656,1532,1480,1384
19,Nevada,NaN,3803,4293,4442,4369,4224,4075
20,Tennessee,NaN,2581,2468,2590,2303,1939,1709
21,Hawaii,NaN,916,1065,1102,1053,1010,963
22,Indiana,NaN,2082,2284,2404,2462,2439,2411
23,Kentucky,NaN,1586,1882,2032,2093,2089,2050
24,Minnesota,NaN,486,611,739,838,940,991
25,Oklahoma,NaN,2576,3261,3674,3780,3722,3624
26,Pennsylvania,NaN,2849,3765,3326,2721,2382,2131
27,South Carolina,NaN,2202,2888,3234,3287,3156,3012
28,District of Columbia,NaN,97,128,152,171,181,188
29,Kansas,NaN,1601,1813,1754,1546,1317,1149
30,Missouri,NaN,14600,18658,21237,21512,20903,20632
31,Vermont,NaN,44,44,44,44,44,44
32,Virginia,NaN,1615,1837,1943,1971,1955,1947
33,Connecticut,NaN,745,832,757,628,538,481
34,Iowa,NaN,0,0,1,270,426,527
35,Louisiana,NaN,5985,7667,8659,8802,8491,8099
36,Ohio,NaN,2925,3733,4066,4115,4062,4058
37,Michigan,NaN,27,43,78,148,234,324
38,South Dakota,NaN,55,55,55,55,56,56
39,Arkansas,NaN,5127,5938,6124,5853,5474,5288
40,Delaware,NaN,253,304,340,358,364,366
41,Mississippi,NaN,2072,2412,2518,2417,2260,2131
42,New Mexico,NaN,677,772,811,814,788,764
43,North Dakota,NaN,123,154,173,184,192,197
44,Wyoming,NaN,463,473,472,468,462,454
45,Alaska,NaN,254,256,256,255,257,256
46,Maine,NaN,162,207,225,237,248,257
47,Alabama,NaN,10707,9989,5517,3809,3223,2831
48,Idaho,NaN,734,812,837,844,833,818
49,Montana,NaN,251,257,260,269,277,285
50,Puerto Rico,NaN,1202,1485,1393,1186,1070,960
51,Virgin Islands,NaN,58,57,58,58,58,57
52,Guam,NaN,36,34,33,31,31,31
53,West Virginia,NaN,177,192,205,224,237,249
54,Northern Mariana Islands,NaN,0,0,0,0,0,0
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
