,State,225,234,241,248,255,262,269,276
0,Washington,75856,2282,1841,1497,1199,954,762,274
1,Illinois,241704,10839,9079,7462,6077,4915,3860,1419
2,California,726018,29780,24760,20025,16309,12990,10295,3758
3,Arizona,203953,2343,1892,1533,1223,964,770,278
4,Massachusetts,121546,1703,1350,1069,851,683,551,199
5,Wisconsin,77856,3499,2867,2354,1955,1579,1290,475
6,Texas,645422,24634,19954,16284,13132,10674,8594,3140
7,Nebraska,35469,1815,1483,1214,982,802,649,235
8,Utah,53326,2064,1707,1413,1158,936,762,277
9,Oregon,27336,1139,951,773,632,518,430,156
10,Florida,637013,18774,15384,12438,9921,7934,6390,2389
11,New York,437107,3642,2917,2338,1849,1466,1165,421
12,Rhode Island,22143,440,358,289,230,180,144,51
13,Georgia,277288,10628,8769,7008,5644,4535,3615,1319
14,New Hampshire,7347,102,82,65,52,41,32,11
15,North Carolina,177877,8323,6927,5715,4707,3837,3074,1115
16,New Jersey,192973,1745,1401,1131,915,727,587,214
17,Colorado,58267,1373,1097,888,709,567,450,164
18,Maryland,110012,2909,2350,1883,1542,1240,990,362
19,Nevada,70223,2073,1709,1412,1158,951,777,283
20,Tennessee,159546,8288,6813,5565,4580,3760,3015,1086
21,Hawaii,9202,1662,1523,1363,1180,1017,855,320
22,Indiana,96854,4937,4189,3417,2783,2263,1826,678
23,Kentucky,50885,4218,3634,3064,2533,2054,1677,617
24,Minnesota,78123,4109,3416,2829,2289,1860,1521,555
25,Oklahoma,61027,4299,3682,3025,2523,2070,1681,617
26,Pennsylvania,141570,4450,3648,2935,2375,1926,1547,561
27,South Carolina,121696,4597,3774,3121,2536,1993,1584,579
28,District of Columbia,14135,238,192,154,124,97,78,28
29,Kansas,44394,3881,3275,2738,2308,1918,1554,571
30,Missouri,89639,8383,7247,6134,5113,4188,3457,1288
31,Vermont,1637,52,43,35,28,22,17,6
32,Virginia,123637,5457,4574,3704,3024,2477,1989,715
33,Connecticut,53209,664,540,438,347,276,220,79
34,Iowa,67691,3793,3161,2587,2127,1699,1393,510
35,Louisiana,150651,4132,3323,2704,2195,1781,1445,537
36,Ohio,127112,6733,5664,4716,3884,3184,2561,936
37,Michigan,115242,3697,2895,2214,1721,1325,1020,364
38,South Dakota,14337,1692,1473,1253,1075,885,730,267
39,Arkansas,63081,2751,2267,1870,1522,1237,996,360
40,Delaware,17653,488,405,333,266,211,170,63
41,Mississippi,85116,3588,2935,2389,1937,1569,1266,463
42,New Mexico,25812,635,516,418,338,272,217,78
43,North Dakota,12629,1381,1213,1028,873,728,591,220
44,Wyoming,3941,130,107,86,71,57,45,17
45,Alaska,5464,303,256,213,177,145,115,41
46,Maine,4618,147,122,98,80,63,49,18
47,Alabama,129285,5702,4649,3777,3081,2451,1952,708
48,Idaho,32927,1453,1202,982,786,629,513,190
49,Montana,7871,788,692,584,485,396,327,121
50,Puerto Rico,34198,2432,2082,1748,1441,1170,939,348
51,Virgin Islands,1150,79,67,55,46,36,29,11
52,Guam,1560,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,10855,1044,898,765,636,523,425,162
54,Northern Mariana Islands,57,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
