,State,572,577,584,591,598,605,612
0,Washington,NaN,20704,26562,28072,25003,21165,18503
1,Illinois,NaN,15292,17626,19518,20550,21377,21921
2,California,NaN,84161,89571,90585,89479,88096,86243
3,Arizona,NaN,19599,21969,22480,21365,19244,17261
4,Massachusetts,NaN,6788,7405,7436,7011,6449,5985
5,Wisconsin,NaN,10153,11017,10084,9227,8405,7789
6,Texas,NaN,120056,121322,116464,111947,108719,105910
7,Nebraska,NaN,672,604,554,514,483,478
8,Utah,NaN,4388,4704,4781,4737,4665,4560
9,Oregon,NaN,24580,31704,22379,16408,14388,13093
10,Florida,NaN,110781,110768,110698,110720,110682,110727
11,New York,NaN,28804,31935,32132,30728,28286,26156
12,Rhode Island,NaN,1598,1770,1705,1568,1425,1319
13,Georgia,NaN,46026,55198,52302,41612,34890,31212
14,New Hampshire,NaN,1443,1785,1784,1550,1361,1237
15,North Carolina,NaN,31982,40115,42801,39038,33653,29553
16,New Jersey,NaN,11722,13688,13908,12953,11677,10393
17,Colorado,NaN,6524,7306,7442,7146,6691,6298
18,Maryland,NaN,6220,6651,6123,5508,5034,4612
19,Nevada,NaN,5345,5394,5341,5242,5069,4897
20,Tennessee,NaN,22296,25811,27102,26208,24378,22693
21,Hawaii,NaN,6261,8053,7810,6330,5533,4969
22,Indiana,NaN,15830,19068,18928,16836,15136,13957
23,Kentucky,NaN,15258,18129,19131,18258,16921,15572
24,Minnesota,NaN,7080,8793,9075,7947,6711,5957
25,Oklahoma,NaN,11365,13213,14170,14064,13490,12764
26,Pennsylvania,NaN,18034,22435,19173,15926,13778,11950
27,South Carolina,NaN,28888,38907,39491,30411,24261,20780
28,District of Columbia,NaN,774,1011,1162,1190,1153,1091
29,Kansas,NaN,4025,4488,4606,4545,4344,4293
30,Missouri,NaN,15518,15763,15982,16043,15861,15505
31,Vermont,NaN,1559,2310,1944,1291,1050,931
32,Virginia,NaN,12984,15526,16550,15982,14823,13779
33,Connecticut,NaN,3174,3159,3134,3131,3147,3160
34,Iowa,NaN,651,651,651,652,652,651
35,Louisiana,NaN,39129,34762,30013,27195,25292,23854
36,Ohio,NaN,22920,31861,35123,28895,24119,21089
37,Michigan,NaN,2340,2340,2340,2338,2341,2333
38,South Dakota,NaN,174,174,175,174,172,180
39,Arkansas,NaN,13394,13962,14053,13900,13503,12988
40,Delaware,NaN,1853,2233,2305,2069,1794,1539
41,Mississippi,NaN,27799,35722,32828,26594,23013,21161
42,New Mexico,NaN,4486,5661,6022,5614,5048,4669
43,North Dakota,NaN,1321,1807,1957,1692,1471,1291
44,Wyoming,NaN,1584,1829,1889,1823,1733,1665
45,Alaska,NaN,2655,2645,2124,1623,1361,1188
46,Maine,NaN,1215,1513,1592,1412,1237,1140
47,Alabama,NaN,41410,47683,46560,42537,39417,37132
48,Idaho,NaN,4100,4982,5112,4692,4268,4004
49,Montana,NaN,2057,2369,2263,1980,1802,1679
50,Puerto Rico,NaN,7674,8628,7644,6860,6449,6179
51,Virgin Islands,NaN,234,236,230,227,226,225
52,Guam,NaN,190,242,252,225,199,179
53,West Virginia,NaN,2591,3006,3093,2977,2779,2617
54,Northern Mariana Islands,NaN,0,0,0,0,0,0
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
