,State,537,542,549,556,563,570,577
0,Washington,NaN,1934,1842,1765,1697,1637,1608
1,Illinois,NaN,1167,1389,1580,1755,1901,2006
2,California,NaN,9798,12487,14653,16095,16753,17147
3,Arizona,NaN,4048,4361,4755,5002,5135,5217
4,Massachusetts,NaN,77,114,188,276,360,442
5,Wisconsin,NaN,510,545,557,546,528,515
6,Texas,NaN,10262,11713,12984,13816,14452,14971
7,Nebraska,NaN,123,156,191,224,256,281
8,Utah,NaN,1413,1734,1837,1907,1953,1968
9,Oregon,NaN,267,340,460,638,812,987
10,Florida,NaN,11450,11438,11454,11453,11456,11451
11,New York,NaN,4420,5193,5585,5817,5951,6105
12,Rhode Island,NaN,61,55,55,58,63,67
13,Georgia,NaN,414,500,991,1582,2126,2582
14,New Hampshire,NaN,122,120,118,118,119,122
15,North Carolina,NaN,1595,1782,1964,2116,2261,2350
16,New Jersey,NaN,1396,1397,1531,1640,1723,1790
17,Colorado,NaN,2435,2541,2805,3009,3198,3358
18,Maryland,NaN,634,736,799,834,867,891
19,Nevada,NaN,2817,3176,3348,3365,3337,3274
20,Tennessee,NaN,529,657,786,913,1037,1104
21,Hawaii,NaN,505,555,597,616,625,639
22,Indiana,NaN,1349,1409,1467,1544,1612,1664
23,Kentucky,NaN,799,840,874,922,967,1008
24,Minnesota,NaN,220,282,350,442,523,596
25,Oklahoma,NaN,1353,1551,1660,1681,1670,1648
26,Pennsylvania,NaN,1202,1281,1366,1430,1463,1497
27,South Carolina,NaN,953,1232,1430,1533,1571,1586
28,District of Columbia,NaN,53,54,55,56,57,59
29,Kansas,NaN,1026,1154,1198,1178,1118,1071
30,Missouri,NaN,9928,11947,13010,12937,12478,12106
31,Vermont,NaN,36,36,36,36,36,36
32,Virginia,NaN,1621,1705,1877,1956,1992,2020
33,Connecticut,NaN,511,592,537,422,348,300
34,Iowa,NaN,327,563,804,1017,1204,1347
35,Louisiana,NaN,3126,3596,3814,3887,3839,3796
36,Ohio,NaN,1572,1600,1756,1898,2018,2118
37,Michigan,NaN,301,329,395,489,597,686
38,South Dakota,NaN,31,25,21,18,17,17
39,Arkansas,NaN,1406,1852,2374,2822,3265,3551
40,Delaware,NaN,205,212,229,237,239,238
41,Mississippi,NaN,1444,1611,1581,1472,1335,1226
42,New Mexico,NaN,441,433,427,425,428,427
43,North Dakota,NaN,86,99,112,118,120,120
44,Wyoming,NaN,359,377,394,411,426,437
45,Alaska,NaN,213,214,214,211,215,214
46,Maine,NaN,40,44,49,59,72,87
47,Alabama,NaN,1382,1391,1384,1382,1385,1386
48,Idaho,NaN,450,452,457,464,466,469
49,Montana,NaN,219,211,209,212,215,219
50,Puerto Rico,NaN,473,522,556,535,501,476
51,Virgin Islands,NaN,75,77,75,74,75,74
52,Guam,NaN,45,44,45,45,45,45
53,West Virginia,NaN,183,164,147,139,135,135
54,Northern Mariana Islands,NaN,0,0,0,0,0,0
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
