,State,509,514,521,528,535,542,549
0,Washington,NaN,3235,2864,2730,2706,2717,2746
1,Illinois,NaN,1322,820,737,892,1201,1422
2,California,NaN,3494,3390,3515,3961,4425,4838
3,Arizona,NaN,1967,1918,2009,2176,2353,2552
4,Massachusetts,NaN,374,306,328,432,594,761
5,Wisconsin,NaN,168,135,161,239,332,423
6,Texas,NaN,6821,7964,9311,10713,12173,13325
7,Nebraska,NaN,127,114,115,126,144,161
8,Utah,NaN,1414,1560,1732,1883,2024,2128
9,Oregon,NaN,1316,1199,1245,1381,1550,1715
10,Florida,NaN,0,0,0,50,403,1037
11,New York,NaN,1904,1389,1332,1642,2029,2359
12,Rhode Island,NaN,122,97,92,97,109,121
13,Georgia,NaN,1751,1558,1683,1917,2198,2440
14,New Hampshire,NaN,5,2,8,38,88,131
15,North Carolina,NaN,1679,1483,1539,1697,1931,2164
16,New Jersey,NaN,1378,1188,1338,1488,1590,1666
17,Colorado,NaN,2970,2808,3106,3469,3877,4288
18,Maryland,NaN,375,253,234,275,340,397
19,Nevada,NaN,1020,997,1011,1052,1112,1166
20,Tennessee,NaN,896,763,732,752,811,877
21,Hawaii,NaN,311,372,388,405,416,425
22,Indiana,NaN,1035,961,1105,1355,1627,1894
23,Kentucky,NaN,1112,960,967,1047,1121,1199
24,Minnesota,NaN,589,384,383,504,662,805
25,Oklahoma,NaN,622,639,642,659,670,679
26,Pennsylvania,NaN,1281,872,828,1045,1384,1670
27,South Carolina,NaN,427,314,294,340,420,491
28,District of Columbia,NaN,12,10,13,20,29,37
29,Kansas,NaN,501,401,309,255,215,198
30,Missouri,NaN,2878,3083,3479,3810,4130,4393
31,Vermont,NaN,18,16,19,25,33,40
32,Virginia,NaN,523,374,351,433,532,644
33,Connecticut,NaN,310,232,212,213,226,249
34,Iowa,NaN,404,400,437,477,514,543
35,Louisiana,NaN,1870,1802,1756,1723,1687,1675
36,Ohio,NaN,1493,1134,1116,1263,1456,1603
37,Michigan,NaN,1136,888,902,1081,1330,1575
38,South Dakota,NaN,58,32,30,33,38,45
39,Arkansas,NaN,1325,1470,1553,1574,1575,1580
40,Delaware,NaN,87,40,36,48,66,89
41,Mississippi,NaN,460,430,427,434,449,463
42,New Mexico,NaN,432,373,352,349,360,372
43,North Dakota,NaN,101,93,113,144,186,223
44,Wyoming,NaN,367,364,366,370,372,376
45,Alaska,NaN,140,113,102,100,105,108
46,Maine,NaN,200,145,144,180,229,274
47,Alabama,NaN,292,328,460,648,848,1015
48,Idaho,NaN,573,527,506,500,502,508
49,Montana,NaN,107,110,130,166,209,248
50,Puerto Rico,NaN,173,125,139,174,218,270
51,Virgin Islands,NaN,83,84,83,81,84,82
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,310,240,226,244,280,316
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
