,State,281,290,297,304,311,318,325
0,Washington,105557,4668,4501,4255,3938,3573,3273
1,Illinois,400159,49906,55962,52689,47382,45906,44853
2,California,923648,30483,31916,32972,33675,34088,34508
3,Arizona,242480,8815,9824,10172,10280,10305,10191
4,Massachusetts,155564,9410,11057,11877,12179,12492,12605
5,Wisconsin,214995,32175,34017,33388,32372,31148,29590
6,Texas,918721,40820,42027,42343,42254,41770,41092
7,Nebraska,68150,7187,7387,6897,6270,5851,5482
8,Utah,110640,11932,12730,12842,12840,12850,12795
9,Oregon,43793,2726,2719,2664,2582,2475,2358
10,Florida,794624,30500,32580,33313,33798,34126,34433
11,New York,503176,11954,11961,11750,11323,10850,10324
12,Rhode Island,32312,3127,3508,3282,3081,2981,2887
13,Georgia,356848,11007,11104,11115,11137,11031,10960
14,New Hampshire,10768,742,762,743,718,695,658
15,North Carolina,269021,15361,15041,14398,13687,12877,11948
16,New Jersey,234547,12251,14181,14991,15110,15023,14754
17,Colorado,101991,16016,18416,17572,16057,15801,15455
18,Maryland,143387,5075,5126,5100,5016,4905,4753
19,Nevada,98552,6230,6444,6257,6065,5818,5537
20,Tennessee,256880,23008,25917,27706,28823,29109,29052
21,Hawaii,14911,485,463,453,446,449,455
22,Indiana,172730,21522,23477,22462,20009,17876,15858
23,Kentucky,103305,11295,12414,12949,13008,12895,12750
24,Minnesota,142311,14443,15829,16314,16397,16435,16308
25,Oklahoma,120193,7182,6854,6586,6371,6157,5977
26,Pennsylvania,208087,16607,18205,18321,17756,17091,16090
27,South Carolina,174591,7141,7235,7179,7040,6816,6552
28,District of Columbia,17074,398,387,374,362,347,332
29,Kansas,80136,5826,5620,5154,4785,4485,4236
30,Missouri,177707,13643,13143,12439,11590,10701,9844
31,Vermont,2141,165,181,176,164,151,140
32,Virginia,178183,8304,8475,8528,8473,8361,8269
33,Connecticut,70446,4034,4147,3752,3458,3322,3212
34,Iowa,122950,11336,11845,11588,11173,10873,10516
35,Louisiana,181837,3738,3743,3733,3657,3644,3595
36,Ohio,208937,24292,28352,29264,26712,25530,25131
37,Michigan,190043,28874,35634,37173,35659,35236,34862
38,South Dakota,43000,8825,9871,9662,8704,7949,7388
39,Arkansas,109712,7730,7696,7344,7029,6701,6440
40,Delaware,24553,964,945,914,880,840,796
41,Mississippi,118587,7727,7803,7272,6667,6256,5774
42,New Mexico,44904,8831,9337,7446,6071,5639,5207
43,North Dakota,41130,7149,7763,7527,7143,6985,6682
44,Wyoming,12507,3048,3517,3477,3012,2606,2329
45,Alaska,15522,3544,4458,4870,4581,4300,4123
46,Maine,6466,355,391,413,426,434,439
47,Alabama,189149,10661,11288,11399,11446,11358,11220
48,Idaho,62746,7673,8103,7642,6972,6601,6165
49,Montana,30853,5336,5068,4822,4574,4317,4076
50,Puerto Rico,64798,3202,3178,3082,2991,2915,2823
51,Virgin Islands,1353,14,24,34,41,47,52
52,Guam,4549,559,603,623,620,606,581
53,West Virginia,23466,2953,2975,2583,2217,2039,1911
54,Northern Mariana Islands,92,4,4,4,4,4,4
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
