,State,551,556,563,570,577,584,591
0,Washington,NaN,2586,3168,3723,4214,4595,4889
1,Illinois,NaN,5312,6523,6994,6909,6642,6214
2,California,NaN,48900,68495,76458,71319,64865,59916
3,Arizona,NaN,8723,10202,11116,11270,10975,10773
4,Massachusetts,NaN,2207,3227,3801,3895,3698,3474
5,Wisconsin,NaN,1685,2111,2253,2123,1955,1827
6,Texas,NaN,47332,63097,61152,52650,47579,45014
7,Nebraska,NaN,566,625,638,608,563,535
8,Utah,NaN,1498,1523,1534,1571,1622,1639
9,Oregon,NaN,1743,2015,2152,2196,2166,2129
10,Florida,NaN,11047,11052,11048,11048,11048,11046
11,New York,NaN,11234,15955,17385,15816,14419,13302
12,Rhode Island,NaN,260,327,368,376,368,353
13,Georgia,NaN,7427,8920,9293,8906,8255,7712
14,New Hampshire,NaN,207,227,235,236,231,233
15,North Carolina,NaN,7230,8659,8730,8066,7280,6773
16,New Jersey,NaN,6040,9365,11213,9779,8716,8325
17,Colorado,NaN,2379,2802,2857,2907,2893,2904
18,Maryland,NaN,2372,3387,3580,3055,2798,2582
19,Nevada,NaN,4500,4965,5085,4972,4865,4722
20,Tennessee,NaN,4631,6079,6245,5348,4591,4056
21,Hawaii,NaN,1934,2697,2682,2208,2015,1885
22,Indiana,NaN,2932,3190,3279,3243,3134,3085
23,Kentucky,NaN,3081,3970,4361,4316,4071,3895
24,Minnesota,NaN,1119,1445,1656,1749,1753,1722
25,Oklahoma,NaN,4763,5915,6439,6399,6014,5602
26,Pennsylvania,NaN,5093,6956,6229,5659,5267,4837
27,South Carolina,NaN,4239,5589,6067,5703,5318,5012
28,District of Columbia,NaN,204,265,301,311,303,288
29,Kansas,NaN,1810,2151,2224,2124,1949,1795
30,Missouri,NaN,18018,22101,23568,22974,21801,20612
31,Vermont,NaN,130,151,143,122,105,92
32,Virginia,NaN,1375,1792,2282,2737,3108,3391
33,Connecticut,NaN,771,887,932,915,885,856
34,Iowa,NaN,319,336,337,336,337,337
35,Louisiana,NaN,12629,16782,18775,18190,16809,15436
36,Ohio,NaN,5569,6840,7232,7163,6933,6691
37,Michigan,NaN,839,839,839,833,833,841
38,South Dakota,NaN,66,66,66,67,66,66
39,Arkansas,NaN,13284,18043,17712,16064,14933,14346
40,Delaware,NaN,438,539,550,514,486,460
41,Mississippi,NaN,3735,4900,5549,5597,5329,4988
42,New Mexico,NaN,980,1136,1215,1221,1186,1153
43,North Dakota,NaN,186,220,239,243,240,236
44,Wyoming,NaN,548,596,632,654,672,697
45,Alaska,NaN,398,403,400,396,396,400
46,Maine,NaN,135,161,185,204,221,233
47,Alabama,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48,Idaho,NaN,1034,1185,1264,1268,1237,1217
49,Montana,NaN,355,394,415,430,445,457
50,Puerto Rico,NaN,3224,462,428,406,392,393
51,Virgin Islands,NaN,252,273,146,62,35,25
52,Guam,NaN,47,47,46,46,47,47
53,West Virginia,NaN,372,436,476,487,482,479
54,Northern Mariana Islands,NaN,0,0,0,0,0,0
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
