,State,326,332,339,346,353
0,Washington,2879,146,191,219,255
1,Illinois,15339,1105,1135,1164,1203
2,California,21040,1360,1825,2383,2992
3,Arizona,7357,453,504,579,649
4,Massachusetts,11349,434,598,775,967
5,Wisconsin,4339,338,325,320,319
6,Texas,24400,1269,1336,1404,1457
7,Nebraska,1373,170,173,175,180
8,Utah,1055,53,53,56,60
9,Oregon,1155,135,156,172,192
10,Florida,19866,789,926,1039,1157
11,New York,35620,632,751,863,960
12,Rhode Island,1509,89,132,168,208
13,Georgia,10076,420,492,553,615
14,New Hampshire,603,60,69,85,106
15,North Carolina,5823,389,437,476,509
16,New Jersey,17751,511,567,633,701
17,Colorado,3958,363,413,434,463
18,Maryland,5117,280,315,344,376
19,Nevada,2539,235,256,295,340
20,Tennessee,5462,450,490,551,616
21,Hawaii,274,16,13,12,12
22,Indiana,6805,551,565,598,643
23,Kentucky,2207,177,191,203,217
24,Minnesota,4503,334,298,305,328
25,Oklahoma,2064,171,167,181,197
26,Pennsylvania,12490,1217,1409,1659,1951
27,South Carolina,4739,186,231,257,281
28,District of Columbia,715,26,30,34,37
29,Kansas,2072,233,295,319,346
30,Missouri,4609,335,342,349,359
31,Vermont,95,14,17,19,22
32,Virginia,4411,220,228,251,276
33,Connecticut,5363,249,321,361,410
34,Iowa,3209,179,183,175,171
35,Louisiana,6818,217,273,290,301
36,Ohio,7492,560,644,712,787
37,Michigan,11195,876,756,755,766
38,South Dakota,1259,137,119,113,110
39,Arkansas,2945,210,223,249,280
40,Delaware,816,43,58,78,100
41,Mississippi,4199,256,235,241,248
42,New Mexico,1957,212,233,248,266
43,North Dakota,1152,80,71,74,75
44,Wyoming,321,31,33,31,32
45,Alaska,176,37,26,31,36
46,Maine,257,44,57,73,92
47,Alabama,4102,282,331,349,357
48,Idaho,1175,126,135,141,152
49,Montana,818,55,52,52,52
50,Puerto Rico,1272,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,115,NaN,NaN,NaN,NaN
53,West Virginia,968,148,160,186,217
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
