,State,376,381,388,395,402
0,Washington,4318,174,173,165,160
1,Illinois,21273,520,468,434,390
2,California,41402,3333,2887,2475,2110
3,Arizona,13124,871,801,727,640
4,Massachusetts,14607,440,407,376,345
5,Wisconsin,6436,197,171,152,137
6,Texas,37245,2084,2010,1905,1794
7,Nebraska,1920,40,37,33,31
8,Utah,1668,71,65,57,52
9,Oregon,1958,78,69,62,58
10,Florida,26685,1089,1032,960,898
11,New York,43805,1235,1164,1097,1005
12,Rhode Island,2173,69,66,61,57
13,Georgia,14242,883,846,801,756
14,New Hampshire,1059,59,55,51,47
15,North Carolina,9342,604,582,543,512
16,New Jersey,21513,499,480,453,422
17,Colorado,5641,127,113,103,90
18,Maryland,7154,244,226,208,190
19,Nevada,4278,219,198,176,159
20,Tennessee,9753,507,423,354,301
21,Hawaii,409,17,15,14,13
22,Indiana,9989,278,245,214,185
23,Kentucky,3780,264,256,245,230
24,Minnesota,6270,123,108,94,84
25,Oklahoma,3564,232,212,191,173
26,Pennsylvania,21651,1057,980,892,827
27,South Carolina,7283,405,392,375,357
28,District of Columbia,916,29,27,26,25
29,Kansas,3797,164,150,135,120
30,Missouri,7044,216,194,173,154
31,Vermont,175,8,8,10,10
32,Virginia,6474,354,352,346,335
33,Connecticut,7119,209,204,193,181
34,Iowa,4906,189,116,104,93
35,Louisiana,8912,289,266,242,219
36,Ohio,11230,415,374,335,300
37,Michigan,15536,356,317,274,241
38,South Dakota,1778,43,38,32,27
39,Arkansas,4895,237,209,183,157
40,Delaware,1101,35,31,29,27
41,Mississippi,6056,241,219,193,176
42,New Mexico,3295,142,127,113,101
43,North Dakota,1447,17,14,12,10
44,Wyoming,596,29,28,27,25
45,Alaska,262,7,7,6,5
46,Maine,595,47,45,42,41
47,Alabama,7688,631,586,512,469
48,Idaho,1735,46,41,35,31
49,Montana,1234,50,45,43,42
50,Puerto Rico,1836,59,52,46,42
51,Virgin Islands,24,0,0,0,0
52,Guam,129,1,1,1,1
53,West Virginia,2028,120,107,93,81
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
