,State,362,367,374,381,388
0,Washington,3903,279,309,338,365
1,Illinois,20118,814,749,673,602
2,California,33746,3340,3536,3656,3705
3,Arizona,11265,1177,1335,1462,1589
4,Massachusetts,13705,568,591,596,587
5,Wisconsin,5926,321,303,283,261
6,Texas,32711,2127,2226,2267,2259
7,Nebraska,1842,95,87,78,70
8,Utah,1500,101,98,93,87
9,Oregon,1803,115,110,105,101
10,Florida,24274,1187,1271,1330,1364
11,New York,41173,1423,1508,1559,1553
12,Rhode Island,2005,111,118,121,122
13,Georgia,12360,765,838,897,945
14,New Hampshire,933,54,52,48,47
15,North Carolina,8083,634,695,745,788
16,New Jersey,20458,593,603,594,580
17,Colorado,5386,195,174,153,133
18,Maryland,6596,312,317,315,308
19,Nevada,3784,292,298,298,292
20,Tennessee,8430,644,627,593,548
21,Hawaii,321,14,15,16,16
22,Indiana,9340,491,462,430,392
23,Kentucky,3167,204,213,219,221
24,Minnesota,6007,242,213,185,157
25,Oklahoma,2994,219,225,233,236
26,Pennsylvania,19330,1550,1533,1449,1347
27,South Carolina,6248,365,395,414,427
28,District of Columbia,857,NaN,NaN,NaN,NaN
29,Kansas,3511,341,350,353,352
30,Missouri,6470,364,356,342,325
31,Vermont,163,10,10,11,12
32,Virginia,5739,350,381,407,430
33,Connecticut,6670,323,336,343,336
34,Iowa,4324,197,173,151,129
35,Louisiana,8253,287,292,293,290
36,Ohio,10281,576,569,547,523
37,Michigan,14686,610,573,532,483
38,South Dakota,1667,62,61,57,56
39,Arkansas,4343,302,311,316,317
40,Delaware,1016,45,46,47,47
41,Mississippi,5524,327,339,345,344
42,New Mexico,2958,181,171,159,147
43,North Dakota,1406,28,22,17,13
44,Wyoming,522,37,34,31,28
45,Alaska,229,11,10,9,8
46,Maine,514,86,101,115,131
47,Alabama,6121,539,565,576,573
48,Idaho,1607,84,78,72,66
49,Montana,1093,39,36,33,30
50,Puerto Rico,1703,NaN,NaN,NaN,NaN
51,Virgin Islands,24,NaN,NaN,NaN,NaN
52,Guam,125,NaN,NaN,NaN,NaN
53,West Virginia,1784,192,196,195,191
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
