,State,397,402,409,416,423
0,Washington,4857,157,148,140,131
1,Illinois,22506,366,321,281,239
2,California,49541,2162,1920,1703,1482
3,Arizona,15502,567,470,380,302
4,Massachusetts,15853,311,288,264,243
5,Wisconsin,6871,132,113,96,82
6,Texas,42301,1413,1255,1097,950
7,Nebraska,2047,36,32,29,26
8,Utah,1853,56,51,48,44
9,Oregon,2156,17,14,11,9
10,Florida,30065,902,831,755,684
11,New York,46924,951,829,694,580
12,Rhode Island,2466,79,76,74,70
13,Georgia,16835,873,852,821,781
14,New Hampshire,1154,26,24,22,20
15,North Carolina,10934,484,445,404,364
16,New Jersey,22874,388,343,297,261
17,Colorado,5893,82,73,66,62
18,Maryland,7732,182,166,155,140
19,Nevada,4882,159,136,114,94
20,Tennessee,11153,228,191,159,132
21,Hawaii,430,3,3,3,4
22,Indiana,12407,199,172,145,124
23,Kentucky,4460,182,168,151,133
24,Minnesota,6501,53,42,34,27
25,Oklahoma,4203,183,166,149,130
26,Pennsylvania,23580,544,473,416,359
27,South Carolina,8332,357,332,302,268
28,District of Columbia,995,NaN,NaN,NaN,NaN
29,Kansas,4602,200,186,171,158
30,Missouri,8062,241,220,200,181
31,Vermont,198,6,6,6,6
32,Virginia,7486,228,207,183,161
33,Connecticut,7562,133,121,111,101
34,Iowa,5374,98,83,70,59
35,Louisiana,9477,160,135,112,91
36,Ohio,16874,176,137,110,85
37,Michigan,16343,206,175,145,122
38,South Dakota,1863,19,17,15,13
39,Arkansas,5363,101,82,67,55
40,Delaware,1368,39,36,33,29
41,Mississippi,6553,98,87,77,68
42,New Mexico,3635,80,64,49,37
43,North Dakota,1468,4,3,2,1
44,Wyoming,662,15,13,10,8
45,Alaska,290,8,8,7,7
46,Maine,658,13,12,11,10
47,Alabama,9592,383,326,273,223
48,Idaho,1826,24,20,17,15
49,Montana,1341,15,13,11,9
50,Puerto Rico,1983,NaN,NaN,NaN,NaN
51,Virgin Islands,25,NaN,NaN,NaN,NaN
52,Guam,130,NaN,NaN,NaN,NaN
53,West Virginia,2263,54,43,34,26
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
