,State,410,416,423,430,437
0,Washington,344532,2723,1455,3298,6230
1,Illinois,1198257,9712,7213,7160,12447
2,California,3599250,18411,3122,0,0
3,Arizona,826454,5814,2541,2318,3340
4,Massachusetts,591356,7622,4736,4073,5020
5,Wisconsin,621654,4066,4393,6590,10024
6,Texas,2695558,0,0,0,0
7,Nebraska,203026,1516,1365,2113,3817
8,Utah,374850,3119,2355,2656,3953
9,Oregon,157285,1567,1640,3073,4961
10,Florida,1944995,34250,30010,29285,32627
11,New York,1694651,37251,27799,24702,23589
12,Rhode Island,128121,2020,1591,1489,1597
13,Georgia,1023487,14021,9806,9249,13039
14,New Hampshire,76861,1641,1884,2118,2305
15,North Carolina,872176,12150,10509,10760,12791
16,New Jersey,812609,19461,15396,11659,10678
17,Colorado,436612,7255,5775,6419,8544
18,Maryland,387319,4286,3419,2585,3462
19,Nevada,296190,2003,1327,1304,1880
20,Tennessee,783484,2489,0,122,3701
21,Hawaii,28107,625,684,916,1432
22,Indiana,667262,3292,2061,3944,7367
23,Kentucky,410709,3208,723,836,2666
24,Minnesota,490011,5701,5131,5580,8427
25,Oklahoma,428997,765,0,0,1665
26,Pennsylvania,950773,13610,12556,13291,15908
27,South Carolina,525865,7239,5478,4978,5403
28,District of Columbia,41419,314,0,0,0
29,Kansas,298188,1579,812,1610,3736
30,Missouri,498008,0,0,1906,7112
31,Vermont,16083,854,892,1083,1247
32,Virginia,585700,7054,5251,4865,6079
33,Connecticut,285330,4231,3542,3525,4012
34,Iowa,339672,2863,2747,3611,5874
35,Louisiana,433785,612,0,884,3730
36,Ohio,978471,8578,7570,11153,17019
37,Michigan,656072,11144,11879,14413,19193
38,South Dakota,113589,1031,1035,1391,2026
39,Arkansas,324818,1170,0,0,930
40,Delaware,88354,1176,773,596,607
41,Mississippi,297581,292,0,85,2169
42,New Mexico,186922,921,0,0,555
43,North Dakota,100391,469,418,733,1358
44,Wyoming,54764,540,665,904,1260
45,Alaska,59285,849,770,1060,1435
46,Maine,45794,939,1094,1946,2739
47,Alabama,499819,4595,3256,4268,7099
48,Idaho,172931,2127,1851,2510,3590
49,Montana,100914,798,996,1565,2288
50,Puerto Rico,101327,NaN,NaN,NaN,NaN
51,Virgin Islands,2714,NaN,NaN,NaN,NaN
52,Guam,7749,NaN,NaN,NaN,NaN
53,West Virginia,133445,913,768,1485,2284
54,Northern Mariana Islands,145,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
