,State,323,332,339,346,353,360,367
0,Washington,2850,161,154,152,152,152,152
1,Illinois,14844,1181,1132,1103,1133,1223,1365
2,California,20603,1320,1670,1883,1875,1751,1634
3,Arizona,7154,590,739,838,902,929,939
4,Massachusetts,11209,541,706,764,735,714,703
5,Wisconsin,4209,489,480,491,522,580,650
6,Texas,23897,1248,1252,1212,1152,1082,1012
7,Nebraska,1329,130,117,111,112,120,133
8,Utah,1016,78,80,81,81,80,79
9,Oregon,1123,200,238,269,296,318,338
10,Florida,19591,727,761,775,759,728,686
11,New York,35266,759,1013,1224,1331,1368,1355
12,Rhode Island,1498,103,115,125,131,133,134
13,Georgia,9975,443,507,554,577,575,566
14,New Hampshire,584,41,49,54,54,51,49
15,North Carolina,5714,417,483,539,572,587,592
16,New Jersey,17608,526,609,682,743,796,851
17,Colorado,3759,279,272,272,278,284,293
18,Maryland,5012,326,395,458,507,534,548
19,Nevada,2434,192,204,209,210,205,198
20,Tennessee,5240,441,462,485,504,513,516
21,Hawaii,268,10,10,10,10,10,10
22,Indiana,6603,594,620,648,673,686,693
23,Kentucky,2146,133,131,128,126,125,123
24,Minnesota,4257,350,305,273,260,260,261
25,Oklahoma,1980,107,95,90,88,89,90
26,Pennsylvania,11961,1729,2354,2912,3242,3403,3530
27,South Carolina,4627,178,204,226,238,242,242
28,District of Columbia,708,19,23,26,28,28,26
29,Kansas,1941,173,172,171,176,177,173
30,Missouri,4544,363,384,422,472,517,569
31,Vermont,89,23,30,35,39,42,43
32,Virginia,4335,217,240,232,205,182,161
33,Connecticut,5327,260,295,323,340,347,354
34,Iowa,2724,100,79,68,63,64,69
35,Louisiana,6724,177,166,159,152,146,142
36,Ohio,7298,671,723,767,806,847,889
37,Michigan,10900,819,780,733,699,696,718
38,South Dakota,1177,105,88,77,72,74,80
39,Arkansas,2820,191,198,201,200,195,189
40,Delaware,806,19,19,19,18,15,14
41,Mississippi,4083,201,224,240,244,242,238
42,New Mexico,1846,178,177,178,177,175,170
43,North Dakota,1109,59,44,35,30,31,35
44,Wyoming,299,41,42,42,41,42,41
45,Alaska,155,19,21,21,22,22,22
46,Maine,246,33,41,48,48,46,43
47,Alabama,4034,281,318,348,359,360,358
48,Idaho,1136,144,159,174,189,203,214
49,Montana,781,35,28,23,21,20,20
50,Puerto Rico,1238,96,102,102,99,93,87
51,Virgin Islands,23,0,0,0,0,0,0
52,Guam,115,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,921,117,124,127,126,122,118
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
