,State,347,353,360,367,374
0,Washington,255396,22590,22693,22352,21599
1,Illinois,979821,21144,15056,10406,6988
2,California,2426930,351916,345246,316519,272915
3,Arizona,556384,58683,57895,54182,48166
4,Massachusetts,387662,41677,41259,39258,35947
5,Wisconsin,526245,10521,7883,5850,4309
6,Texas,1810320,116245,111616,104113,94325
7,Nebraska,169000,7981,6380,4944,3725
8,Utah,283473,13184,10836,8651,6727
9,Oregon,117745,10443,10222,9825,9286
10,Florida,1365436,73176,69698,64895,59218
11,New York,1023897,99876,102787,102053,97819
12,Rhode Island,87949,6447,5427,4402,3459
13,Georgia,690900,43724,42314,39909,36746
14,New Hampshire,46450,8574,9268,9601,9505
15,North Carolina,564924,32086,31454,30245,28545
16,New Jersey,492042,26503,23791,20895,17975
17,Colorado,341250,12373,9510,7137,5236
18,Maryland,285319,25426,25336,24557,23185
19,Nevada,231614,13541,11592,9673,7912
20,Tennessee,608297,51504,47292,41473,34856
21,Hawaii,22303,801,802,800,794
22,Indiana,526071,22429,17158,12684,9089
23,Kentucky,276825,14507,12457,10405,8466
24,Minnesota,420544,8164,5680,3893,2634
25,Oklahoma,304072,16233,13937,11691,9618
26,Pennsylvania,664913,80944,76849,70194,61940
27,South Carolina,321669,28155,30717,32537,33287
28,District of Columbia,29764,2434,2578,2673,2709
29,Kansas,230314,7890,5980,4400,3151
30,Missouri,412838,11772,9087,6840,5029
31,Vermont,7793,654,630,602,570
32,Virginia,363765,15534,15144,14595,13912
33,Connecticut,190120,11948,10444,8914,7445
34,Iowa,284715,3615,2522,1742,1193
35,Louisiana,321058,20110,19546,18500,17084
36,Ohio,721481,41534,33533,26193,19836
37,Michigan,538121,13842,10011,7057,4852
38,South Dakota,100532,1868,1357,961,665
39,Arkansas,233475,12818,11238,9514,7797
40,Delaware,59484,6452,6328,5944,5358
41,Mississippi,222061,10649,9375,8100,6889
42,New Mexico,146394,5067,3772,2734,1933
43,North Dakota,93041,1235,852,582,395
44,Wyoming,44875,1957,1578,1269,1021
45,Alaska,48098,2151,1734,1377,1083
46,Maine,25592,4352,4857,5288,5608
47,Alabama,371934,30006,29509,27947,25499
48,Idaho,142507,6515,5529,4612,3796
49,Montana,82381,3214,2535,1946,1458
50,Puerto Rico,78169,7010,7185,7261,7232
51,Virgin Islands,2042,NaN,NaN,NaN,NaN
52,Guam,7326,NaN,NaN,NaN,NaN
53,West Virginia,91058,8081,7422,6594,5675
54,Northern Mariana Islands,122,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
