,State,389,395,402,409,416
0,Washington,328047,12785,11669,10576,9532
1,Illinois,1162154,6933,4825,3295,2209
2,California,3485841,150254,114317,85129,62398
3,Arizona,797270,25846,19674,14544,10476
4,Massachusetts,557777,20083,16417,13150,10347
5,Wisconsin,607213,3024,2286,1727,1304
6,Texas,2565258,76047,61773,48738,37382
7,Nebraska,197236,874,589,389,250
8,Utah,361294,3855,2775,1959,1356
9,Oregon,150281,5365,4906,4472,4068
10,Florida,1827373,51240,43667,36817,30792
11,New York,1539870,70316,60175,50496,41692
12,Rhode Island,120821,1541,1128,815,582
13,Georgia,964737,30151,25187,20803,17047
14,New Hampshire,70785,2507,2060,1665,1325
15,North Carolina,821894,33848,29100,24562,20406
16,New Jersey,745987,17689,14309,11360,8865
17,Colorado,413836,3168,2238,1547,1046
18,Maryland,370983,11216,9848,8569,7401
19,Nevada,288348,4002,3153,2480,1950
20,Tennessee,757418,14995,11308,8338,6022
21,Hawaii,27058,977,973,964,950
22,Indiana,648875,5740,3943,2640,1723
23,Kentucky,388798,4878,3547,2519,1746
24,Minnesota,473567,1392,948,640,427
25,Oklahoma,413542,8833,7019,5515,4294
26,Pennsylvania,896996,26507,22216,18514,15375
27,South Carolina,487293,25014,21339,17470,13738
28,District of Columbia,38918,1193,1059,927,801
29,Kansas,288475,2326,1598,1074,706
30,Missouri,487338,3538,2519,1757,1200
31,Vermont,13677,1039,1031,1013,984
32,Virginia,549999,28037,25180,22190,19232
33,Connecticut,267337,6975,5602,4418,3427
34,Iowa,329258,621,374,219,124
35,Louisiana,419891,12153,10416,8825,7408
36,Ohio,939350,10788,7504,5076,3337
37,Michigan,628956,3190,2163,1432,925
38,South Dakota,110315,140,83,48,27
39,Arkansas,313028,5682,4189,3006,2103
40,Delaware,83003,2999,2444,1950,1529
41,Mississippi,287436,5194,4320,3569,2934
42,New Mexico,180571,1883,1401,1029,747
43,North Dakota,98597,222,172,135,107
44,Wyoming,53136,771,703,646,599
45,Alaska,56405,514,400,312,244
46,Maine,42529,3209,3006,2775,2528
47,Alabama,480931,12819,10413,8273,6439
48,Idaho,167483,2009,1609,1286,1027
49,Montana,97401,435,295,195,126
50,Puerto Rico,97609,4598,4329,4038,3733
51,Virgin Islands,2524,NaN,NaN,NaN,NaN
52,Guam,7689,NaN,NaN,NaN,NaN
53,West Virginia,127588,3396,2614,1963,1438
54,Northern Mariana Islands,134,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
