,State,333,339,346,353,360
0,Washington,222600,25360,28440,31822,35047
1,Illinois,900370,64458,63980,64658,65127
2,California,1884033,239792,292347,346044,398051
3,Arizona,453597,49139,56266,63969,71368
4,Massachusetts,323531,35160,39663,44630,49355
5,Wisconsin,492724,32260,31597,31413,31022
6,Texas,1593471,109246,116133,124826,133182
7,Nebraska,156382,12704,12705,12988,13236
8,Utah,250964,21123,21531,22271,22944
9,Oregon,102930,11629,12656,13844,14958
10,Florida,1201566,71899,77054,83204,88906
11,New York,848042,77772,87928,99113,109864
12,Rhode Island,77812,9729,10592,11679,12739
13,Georgia,587918,39107,43226,47846,52192
14,New Hampshire,36542,5778,6618,7524,8390
15,North Carolina,479168,41791,48055,54629,60873
16,New Jersey,432592,37837,41172,45002,48609
17,Colorado,308890,31544,31489,31984,32377
18,Maryland,250808,21362,23461,25856,28126
19,Nevada,203945,20305,21956,23885,25684
20,Tennessee,519687,46497,52478,59036,65319
21,Hawaii,20577,772,817,870,917
22,Indiana,464354,47935,49727,52182,54296
23,Kentucky,242320,25368,27159,29281,31230
24,Minnesota,397319,37065,36140,35842,35443
25,Oklahoma,260838,23404,25143,27198,29117
26,Pennsylvania,559256,77119,86512,96869,106730
27,South Carolina,273406,20022,23080,26273,29307
28,District of Columbia,26601,1932,2147,2380,2600
29,Kansas,203654,19841,20828,22137,23388
30,Missouri,374812,28190,29560,31334,33027
31,Vermont,6443,912,1004,1113,1219
32,Virginia,306848,26151,29434,32895,36165
33,Connecticut,162782,20044,22195,24744,27233
34,Iowa,267329,18574,18967,19689,20367
35,Louisiana,286145,18859,19811,21145,22425
36,Ohio,622806,88264,99202,110885,121895
37,Michigan,496056,45332,44341,44461,44437
38,South Dakota,94727,5486,4872,4357,3822
39,Arkansas,201650,16163,17562,19183,20703
40,Delaware,50616,5862,6692,7577,8421
41,Mississippi,194333,15852,17891,20137,22288
42,New Mexico,129993,12396,11374,10568,9722
43,North Dakota,90035,5763,5631,5574,5484
44,Wyoming,41662,3882,3651,3502,3343
45,Alaska,43871,5084,5360,5717,6057
46,Maine,18946,2465,2798,3157,3500
47,Alabama,322452,27905,32133,36742,41167
48,Idaho,129960,11188,11826,12626,13356
49,Montana,77170,5856,5497,5231,4947
50,Puerto Rico,68433,NaN,NaN,NaN,NaN
51,Virgin Islands,1921,NaN,NaN,NaN,NaN
52,Guam,7193,NaN,NaN,NaN,NaN
53,West Virginia,72342,9412,10389,11491,12540
54,Northern Mariana Islands,116,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
