,State,761,766,773,780,787
0,Washington,NaN,268,105,463,154
1,Illinois,NaN,393,294,360,581
2,California,NaN,1190,773,2596,2031
3,Arizona,NaN,417,274,562,203
4,Massachusetts,NaN,270,242,277,397
5,Wisconsin,NaN,170,180,306,60
6,Texas,NaN,1189,732,1285,660
7,Nebraska,NaN,47,24,53,45
8,Utah,NaN,60,42,138,37
9,Oregon,NaN,106,97,243,130
10,Florida,NaN,1190,775,1283,1001
11,New York,NaN,445,537,488,252
12,Rhode Island,NaN,16,29,31,45
13,Georgia,NaN,547,327,657,211
14,New Hampshire,NaN,36,35,45,59
15,North Carolina,NaN,400,219,684,288
16,New Jersey,NaN,271,319,257,146
17,Colorado,NaN,142,143,132,195
18,Maryland,NaN,144,151,390,99
19,Nevada,NaN,136,97,230,58
20,Tennessee,NaN,467,343,227,750
21,Hawaii,NaN,33,22,77,93
22,Indiana,NaN,293,147,301,179
23,Kentucky,NaN,221,231,348,186
24,Minnesota,NaN,124,153,250,155
25,Oklahoma,NaN,264,177,507,209
26,Pennsylvania,NaN,539,365,387,673
27,South Carolina,NaN,324,213,275,203
28,District of Columbia,NaN,5,10,10,1
29,Kansas,NaN,119,104,265,118
30,Missouri,NaN,279,244,412,71
31,Vermont,NaN,11,9,18,15
32,Virginia,NaN,514,251,416,266
33,Connecticut,NaN,81,105,97,125
34,Iowa,NaN,103,121,212,66
35,Louisiana,NaN,188,137,231,131
36,Ohio,NaN,11,199,642,558
37,Michigan,NaN,449,301,507,319
38,South Dakota,NaN,27,31,45,33
39,Arkansas,NaN,167,98,198,65
40,Delaware,NaN,36,27,23,23
41,Mississippi,NaN,227,206,225,149
42,New Mexico,NaN,96,86,224,100
43,North Dakota,NaN,14,14,41,19
44,Wyoming,NaN,16,15,51,34
45,Alaska,NaN,13,19,72,32
46,Maine,NaN,83,87,47,59
47,Alabama,NaN,181,194,623,160
48,Idaho,NaN,95,103,86,88
49,Montana,NaN,38,45,64,50
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,135,91,117,104
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
