,State,614,619,626,633,640
0,Washington,NaN,267,285,157,238
1,Illinois,NaN,246,301,200,326
2,California,NaN,666,704,416,889
3,Arizona,NaN,292,283,231,333
4,Massachusetts,NaN,102,126,123,146
5,Wisconsin,NaN,113,177,140,250
6,Texas,NaN,1749,1550,1258,1345
7,Nebraska,NaN,22,38,18,46
8,Utah,NaN,61,84,60,53
9,Oregon,NaN,124,149,110,136
10,Florida,NaN,1811,1275,791,1178
11,New York,NaN,304,334,275,520
12,Rhode Island,NaN,18,27,26,47
13,Georgia,NaN,765,801,290,806
14,New Hampshire,NaN,18,24,30,42
15,North Carolina,NaN,453,512,400,536
16,New Jersey,NaN,136,150,162,218
17,Colorado,NaN,91,129,100,121
18,Maryland,NaN,111,121,118,204
19,Nevada,NaN,146,117,95,95
20,Tennessee,NaN,443,466,302,493
21,Hawaii,NaN,45,43,16,33
22,Indiana,NaN,291,291,222,374
23,Kentucky,NaN,241,296,178,284
24,Minnesota,NaN,97,130,88,160
25,Oklahoma,NaN,300,339,115,219
26,Pennsylvania,NaN,307,444,401,697
27,South Carolina,NaN,417,381,276,452
28,District of Columbia,NaN,4,10,8,14
29,Kansas,NaN,111,142,91,153
30,Missouri,NaN,216,207,155,183
31,Vermont,NaN,12,14,8,14
32,Virginia,NaN,240,264,277,333
33,Connecticut,NaN,38,43,43,54
34,Iowa,NaN,83,122,90,180
35,Louisiana,NaN,257,194,154,197
36,Ohio,NaN,121,370,346,568
37,Michigan,NaN,216,252,278,368
38,South Dakota,NaN,26,31,31,58
39,Arkansas,NaN,142,133,87,134
40,Delaware,NaN,18,27,27,33
41,Mississippi,NaN,219,193,156,207
42,New Mexico,NaN,66,66,56,81
43,North Dakota,NaN,22,33,23,53
44,Wyoming,NaN,32,47,31,41
45,Alaska,NaN,27,31,38,29
46,Maine,NaN,33,33,36,44
47,Alabama,NaN,596,528,284,569
48,Idaho,NaN,115,108,97,118
49,Montana,NaN,59,64,64,88
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,153,198,147,196
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
