,State,481,486,493,500,507
0,Washington,NaN,65,68,68,76
1,Illinois,NaN,195,183,185,204
2,California,NaN,324,283,274,264
3,Arizona,NaN,56,57,49,51
4,Massachusetts,NaN,65,60,57,52
5,Wisconsin,NaN,56,57,57,63
6,Texas,NaN,267,272,244,255
7,Nebraska,NaN,16,17,14,15
8,Utah,NaN,21,23,24,30
9,Oregon,NaN,43,52,52,65
10,Florida,NaN,337,359,280,326
11,New York,NaN,247,167,168,206
12,Rhode Island,NaN,12,12,11,15
13,Georgia,NaN,124,126,107,100
14,New Hampshire,NaN,13,12,12,13
15,North Carolina,NaN,84,96,76,71
16,New Jersey,NaN,141,112,92,103
17,Colorado,NaN,71,71,76,94
18,Maryland,NaN,64,52,50,56
19,Nevada,NaN,30,30,27,25
20,Tennessee,NaN,51,50,42,47
21,Hawaii,NaN,5,5,5,6
22,Indiana,NaN,67,63,72,83
23,Kentucky,NaN,61,61,49,52
24,Minnesota,NaN,68,62,62,70
25,Oklahoma,NaN,40,97,149,106
26,Pennsylvania,NaN,244,217,186,236
27,South Carolina,NaN,65,56,48,42
28,District of Columbia,NaN,7,4,2,5
29,Kansas,NaN,21,25,25,28
30,Missouri,NaN,51,60,47,57
31,Vermont,NaN,2,2,3,3
32,Virginia,NaN,92,107,92,89
33,Connecticut,NaN,34,29,25,32
34,Iowa,NaN,24,20,15,18
35,Louisiana,NaN,43,47,44,46
36,Ohio,NaN,52,58,64,87
37,Michigan,NaN,352,318,278,333
38,South Dakota,NaN,9,10,11,11
39,Arkansas,NaN,24,25,29,28
40,Delaware,NaN,10,10,9,12
41,Mississippi,NaN,24,28,28,30
42,New Mexico,NaN,22,25,22,18
43,North Dakota,NaN,5,4,4,6
44,Wyoming,NaN,2,3,2,4
45,Alaska,NaN,2,3,5,4
46,Maine,NaN,11,6,10,11
47,Alabama,NaN,67,74,75,83
48,Idaho,NaN,10,10,8,8
49,Montana,NaN,10,11,9,10
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,32,39,39,49
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
