,County,270,276,283,290,297,304,311
0,01001,1989,70,69,72,75,73,71
1,01003,6369,159,144,130,127,117,114
2,01005,981,25,35,42,46,53,61
3,01007,785,28,34,41,46,50,53
4,01009,1827,95,158,234,315,380,410
5,01011,634,0,0,0,0,0,0
6,01013,996,0,0,0,0,0,0
7,01015,4084,292,452,653,826,903,864
8,01017,1266,43,51,70,97,135,181
9,01019,714,41,42,48,49,51,49
10,01021,1787,51,53,50,48,44,39
11,01023,386,7,7,7,7,7,7
12,01025,1261,45,38,31,27,22,17
13,01027,703,40,38,37,37,32,30
14,01029,520,34,31,28,25,21,16
15,01031,1629,90,90,90,87,79,81
16,01033,1889,94,99,106,111,116,117
17,01035,554,0,0,0,0,0,0
18,01037,196,0,5,7,7,13,14
19,01039,1644,102,118,121,127,123,119
20,01041,588,2,3,0,2,0,0
21,01043,2239,269,445,682,857,932,865
22,01045,1615,73,65,56,47,42,32
23,01047,1845,14,14,13,8,8,7
24,01049,3133,464,604,721,762,677,549
25,01051,3081,137,124,113,102,89,79
26,01053,1703,0,0,0,0,2,4
27,01055,3991,134,158,176,195,210,217
28,01057,540,25,27,26,23,23,20
29,01059,1981,45,39,29,21,14,7
30,01061,829,69,60,56,55,50,47
31,01063,333,0,0,0,0,0,0
32,01065,737,14,12,11,7,7,7
33,01067,628,21,17,12,9,7,7
34,01069,3623,76,25,8,0,0,0
35,01071,1979,195,235,261,276,267,242
36,01073,22300,960,1091,1200,1325,1411,1465
37,01075,455,14,21,22,22,23,22
38,01077,2043,114,102,96,85,72,64
39,01079,788,66,85,100,111,118,119
40,01081,6430,111,76,50,35,24,17
41,01083,2683,224,213,199,176,146,131
42,01085,698,0,0,0,0,0,0
43,01087,528,7,7,7,7,7,7
44,01089,8951,484,635,765,925,1078,1208
45,01091,964,5,4,0,0,0,0
46,01093,1039,15,11,7,7,7,6
47,01095,4253,118,125,135,145,147,153
48,01097,14273,257,281,309,326,340,355
49,01099,625,0,0,0,0,0,0
50,01101,9615,381,493,583,627,628,594
51,01103,3932,308,348,387,409,413,406
52,01105,579,0,0,0,0,0,0
53,01107,793,25,25,21,18,14,13
54,01109,1301,30,28,30,27,28,25
55,01111,793,48,54,58,60,64,61
56,01113,1899,55,72,91,103,119,131
57,01115,2767,177,199,206,195,182,165
58,01117,7002,345,395,440,502,570,618
59,01119,464,0,0,0,1,1,4
60,01121,2536,106,104,92,81,69,55
61,01123,1269,8,7,7,7,8,7
62,01125,9886,322,377,428,484,519,541
63,01127,2641,114,108,103,104,102,98
64,01129,620,0,0,0,0,0,0
65,01131,554,0,0,0,0,0,0
66,01133,886,49,46,42,38,29,24
