,County,396,402,409,416,423,430,437
0,01001,6117,97,69,51,38,25,19
1,01003,19433,226,150,98,65,45,28
2,01005,2070,32,20,14,9,7,5
3,01007,2416,20,12,7,6,1,0
4,01009,6042,66,40,25,18,11,7
5,01011,1151,23,14,13,8,7,7
6,01013,1940,28,20,15,12,7,7
7,01015,12940,227,196,170,151,137,125
8,01017,3367,17,9,6,1,0,0
9,01019,1753,7,3,0,0,0,0
10,01021,3785,80,90,101,111,116,122
11,01023,546,0,0,0,0,0,0
12,01025,3419,48,32,22,14,11,7
13,01027,1419,14,12,8,9,7,7
14,01029,1354,16,8,7,5,0,0
15,01031,5208,47,21,11,3,0,0
16,01033,5968,27,11,3,0,0,0
17,01035,1064,14,14,14,11,10,8
18,01037,859,33,26,23,24,26,31
19,01039,3901,86,60,46,31,22,17
20,01041,1426,25,20,15,9,7,7
21,01043,8829,54,27,14,7,4,0
22,01045,4596,87,77,66,60,54,51
23,01047,3331,20,14,8,7,7,6
24,01049,8405,46,27,17,14,11,7
25,01051,9250,128,84,57,38,25,17
26,01053,3741,37,18,9,3,1,0
27,01055,13056,86,49,27,15,8,5
28,01057,1983,15,8,6,4,0,0
29,01059,3957,20,10,6,2,0,0
30,01061,2373,23,11,7,2,0,0
31,01063,864,7,7,7,2,1,0
32,01065,2060,12,7,0,0,0,0
33,01067,1806,29,18,11,7,5,0
34,01069,10002,91,46,26,12,7,2
35,01071,6438,25,8,2,0,0,0
36,01073,70177,571,314,170,94,49,27
37,01075,1294,6,2,0,0,0,0
38,01077,8523,49,20,9,1,0,0
39,01079,2795,32,18,12,9,6,4
40,01081,14798,150,89,50,31,18,12
41,01083,9264,118,70,39,23,12,7
42,01085,1298,11,6,2,0,0,0
43,01087,1393,27,17,13,8,7,7
44,01089,31957,341,155,65,30,12,5
45,01091,2381,31,23,18,13,9,7
46,01093,2736,18,13,7,5,2,0
47,01095,11174,84,55,34,24,16,13
48,01097,35345,397,222,122,63,36,21
49,01099,1652,15,7,6,1,0,0
50,01101,22294,266,171,112,71,46,28
51,01103,13483,86,50,28,17,9,7
52,01105,1045,0,0,0,0,0,0
53,01107,2220,24,18,12,7,7,5
54,01109,2912,30,16,7,5,0,0
55,01111,1604,19,12,7,7,6,6
56,01113,3994,38,25,17,11,7,7
57,01115,8718,108,68,39,25,15,8
58,01117,21604,262,150,87,51,29,17
59,01119,978,5,2,2,1,0,0
60,01121,7400,77,59,44,30,21,14
61,01123,3518,69,55,44,31,23,16
62,01125,23783,245,141,77,46,26,17
63,01127,6447,74,66,57,50,42,36
64,01129,1546,17,12,8,6,5,0
65,01131,1202,19,11,8,7,7,3
66,01133,2439,8,4,0,0,0,0
67,02013,356,7,2,0,0,0,0
68,02016,491,0,0,0,0,0,0
69,02020,26359,262,231,205,172,152,128
70,02050,3529,0,0,0,0,0,0
71,02060,0,0,0,0,0,0,0
72,02068,69,0,0,0,0,0,0
73,02070,197,0,0,0,0,0,0
74,02090,6118,52,62,67,72,76,78
75,02100,27,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,1220,5,1,0,0,0,0
78,02122,3987,8,7,2,1,2,3
79,02130,339,0,0,0,0,0,0
80,02150,1055,0,0,0,0,0,0
81,02158,1188,0,0,0,0,0,0
82,02164,177,0,0,0,0,0,0
