,County,340,346,353,360,367,374,381
0,01001,4029,290,232,180,126,84,43
1,01003,12825,878,784,682,601,515,426
2,01005,1406,70,74,66,58,50,48
3,01007,1746,109,101,80,47,20,7
4,01009,4465,251,166,124,91,68,49
5,01011,827,3,0,0,0,0,0
6,01013,1452,10,5,0,0,0,0
7,01015,9232,553,388,276,199,132,90
8,01017,2214,98,83,62,57,48,41
9,01019,1369,92,89,71,54,42,30
10,01021,2822,103,96,73,39,16,7
11,01023,487,13,6,0,0,0,0
12,01025,2299,107,86,57,33,16,7
13,01027,1108,50,55,51,49,52,56
14,01029,995,5,0,0,0,0,0
15,01031,3415,252,214,185,141,108,85
16,01033,4430,265,209,156,105,52,17
17,01035,824,26,11,7,9,19,30
18,01037,478,13,5,0,0,0,0
19,01039,2798,65,44,15,1,0,0
20,01041,905,65,76,67,60,48,37
21,01043,6752,451,359,283,218,151,104
22,01045,3182,194,172,159,138,118,105
23,01047,2689,88,90,76,59,43,31
24,01049,6725,359,285,242,205,171,138
25,01051,5994,491,405,336,276,210,161
26,01053,2522,7,3,0,0,0,0
27,01055,9635,770,613,466,350,247,166
28,01057,1386,73,50,21,3,0,0
29,01059,3151,63,54,25,5,0,0
30,01061,1590,91,91,81,60,45,32
31,01063,632,6,0,0,0,0,0
32,01065,1391,33,36,27,16,14,8
33,01067,1172,1,0,0,0,0,0
34,01069,6895,345,213,135,53,10,0
35,01071,4897,192,141,107,52,13,1
36,01073,49645,3788,2548,1605,989,587,344
37,01075,1012,63,38,17,2,0,0
38,01077,6117,479,426,368,312,240,182
39,01079,1939,195,173,152,118,86,61
40,01081,9856,457,304,189,115,43,5
41,01083,6511,569,491,410,338,251,180
42,01085,918,,,,,,NaN
43,01087,966,64,64,57,50,46,45
44,01089,21206,1756,1514,1292,1062,876,713
45,01091,1748,0,0,0,0,0,0
46,01093,1997,160,141,125,100,75,56
47,01095,8854,434,337,257,186,123,80
48,01097,24933,1463,1179,911,705,546,402
49,01099,1109,97,88,74,66,63,63
50,01101,15558,761,542,384,280,193,134
51,01103,10196,795,684,556,434,321,230
52,01105,827,0,0,0,0,0,0
53,01107,1675,87,77,45,16,4,0
54,01109,1905,84,85,76,63,53,46
55,01111,1216,37,22,13,7,7,0
56,01113,2697,103,92,76,57,43,32
57,01115,6232,481,430,383,340,285,242
58,01117,15020,1055,952,836,723,615,517
59,01119,818,94,98,95,86,77,65
60,01121,4932,136,70,19,5,0,0
61,01123,2293,12,6,0,0,0,0
62,01125,17772,1213,1048,891,737,599,471
63,01127,5036,254,198,150,100,48,16
64,01129,1158,0,0,0,0,0,0
65,01131,852,14,8,1,0,0,0
66,01133,1891,96,81,37,8,0,0
67,02013,40,0,0,0,0,0,0
68,02016,189,,,,,,NaN
69,02020,22469,653,345,182,68,9,0
70,02050,2188,,,,,,NaN
71,02060,0,0,0,0,0,0,0
72,02068,60,0,0,0,0,0,0
73,02070,115,0,0,0,0,0,0
74,02090,4830,161,101,57,21,4,0
75,02100,22,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,1030,25,12,3,0,0,0
78,02122,3606,112,78,54,44,42,42
79,02130,233,0,0,0,0,0,0
80,02150,892,,,,,,NaN
81,02158,692,0,0,0,0,0,0
82,02164,157,0,0,0,0,0,0
83,02170,6180,291,185,135,96,69,48
84,02180,271,,,,,,NaN
85,02185,796,,,,,,NaN
86,02188,399,,,,,,NaN
87,02195,29,0,0,0,0,0,0
88,02198,71,0,0,0,0,0,0
89,02220,269,0,0,0,0,0,0
90,02230,17,0,0,0,0,0,0
91,02240,402,,,,,,NaN
92,02261,328,,,,,,NaN
93,02275,24,0,0,0,0,0,0
94,02282,52,0,0,0,0,0,0
95,02290,206,0,0,0,0,0,0
96,04001,7192,426,390,364,333,289,247
97,04003,7052,979,836,664,493,342,221
98,04005,10777,712,675,605,519,422,338
99,04007,4295,288,238,195,143,101,70
100,04009,3109,234,210,180,138,103,76
101,04011,379,,,,,,NaN
102,04012,1327,142,159,166,154,136,118
103,04013,302707,25826,22339,18986,15762,12837,10249
104,04015,11351,1884,1730,1479,1201,915,651
105,04017,10886,111,85,40,13,1,0
106,04019,65915,7469,5225,3493,2275,1479,955
107,04021,26242,2065,1640,1256,915,633,415
108,04023,5779,0,0,0,0,0,0
