,County,389,395,402,409,416,423,430
0,01001,6023,149,117,86,70,51,40
1,01003,19105,317,165,84,39,20,9
2,01005,2042,44,30,21,15,12,7
3,01007,2395,30,22,16,13,7,7
4,01009,5961,129,94,66,52,35,25
5,01011,1142,31,23,21,18,14,14
6,01013,1902,31,21,18,13,8,7
7,01015,12700,300,220,174,139,115,100
8,01017,3321,80,61,56,56,56,55
9,01019,1744,17,9,7,2,0,0
10,01021,3731,75,99,125,149,176,189
11,01023,543,7,0,0,0,0,2
12,01025,3391,85,60,48,34,27,22
13,01027,1393,20,14,13,13,12,13
14,01029,1335,26,19,14,10,7,7
15,01031,5149,120,86,64,48,34,28
16,01033,5930,80,49,32,20,14,7
17,01035,1050,23,21,14,15,14,14
18,01037,839,52,54,56,59,62,62
19,01039,3828,131,122,114,105,96,85
20,01041,1396,37,28,24,20,14,12
21,01043,8797,100,63,35,23,13,9
22,01045,4521,82,61,47,37,28,23
23,01047,3282,34,17,9,7,5,0
24,01049,8352,128,104,89,74,70,62
25,01051,9100,193,163,135,108,89,72
26,01053,3706,79,49,33,18,12,7
27,01055,12954,165,110,83,59,43,33
28,01057,1942,20,12,7,0,0,0
29,01059,3947,33,23,14,11,7,4
30,01061,2350,58,38,29,23,16,12
31,01063,851,19,17,18,15,15,15
32,01065,2024,22,13,7,2,0,0
33,01067,1783,43,32,23,15,10,7
34,01069,9892,147,72,33,16,7,3
35,01071,6413,105,80,74,69,74,71
36,01073,69514,935,532,293,161,84,48
37,01075,1281,14,8,7,7,5,2
38,01077,8471,103,61,36,21,10,7
39,01079,2777,51,39,29,23,17,13
40,01081,14608,263,147,82,43,23,11
41,01083,9173,205,181,154,132,112,94
42,01085,1287,26,21,14,11,7,7
43,01087,1370,44,36,28,24,23,20
44,01089,31538,723,430,239,128,67,35
45,01091,2259,41,31,27,21,21,18
46,01093,2706,35,24,17,14,7,7
47,01095,11102,138,99,70,50,34,24
48,01097,34840,717,483,323,204,138,96
49,01099,1644,25,19,14,9,7,7
50,01101,21973,400,264,172,113,73,45
51,01103,13395,145,94,61,41,26,15
52,01105,1042,21,17,15,14,14,14
53,01107,2186,31,23,17,13,7,6
54,01109,2884,46,30,22,15,11,7
55,01111,1577,34,25,21,19,15,14
56,01113,3946,52,27,15,7,2,0
57,01115,8598,186,148,119,93,72,58
58,01117,21277,430,286,184,127,83,54
59,01119,969,12,11,14,12,12,14
60,01121,7276,159,90,51,28,17,9
61,01123,3426,86,65,51,38,26,19
62,01125,23476,444,267,169,117,78,56
63,01127,6360,74,75,71,69,63,59
64,01129,1528,25,19,15,11,7,7
65,01131,1190,32,27,22,21,21,14
66,01133,2424,18,10,7,5,0,0
67,02013,350,,,,,,NaN
68,02016,397,,,,,,NaN
69,02020,26063,324,358,406,441,487,526
70,02050,3500,0,0,0,0,0,0
71,02060,0,0,0,0,0,0,0
72,02068,68,0,0,0,0,0,0
73,02070,192,0,0,0,0,0,0
74,02090,6027,45,33,27,20,14,9
75,02100,27,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,1208,25,20,19,19,17,16
78,02122,3967,26,23,21,22,21,22
79,02130,308,0,0,0,0,0,0
80,02150,1044,0,0,0,0,0,0
81,02158,1178,0,0,0,0,0,0
82,02164,180,1,0,0,0,0,0
83,02170,7986,170,165,153,138,127,110
84,02180,320,0,0,0,0,0,0
85,02185,994,,,,,,NaN
86,02188,577,0,0,0,0,0,0
87,02195,51,0,0,0,0,0,0
88,02198,76,0,0,0,0,0,0
89,02220,307,0,0,0,0,0,0
90,02230,17,0,0,0,0,0,0
91,02240,445,0,0,0,0,0,0
92,02261,458,0,0,0,0,0,0
93,02275,27,0,0,0,0,0,0
94,02282,66,0,0,0,0,0,0
95,02290,319,0,0,0,0,0,0
96,04001,10147,198,151,109,80,59,45
97,04003,10814,99,57,33,18,11,7
98,04005,15997,314,241,192,153,124,101
99,04007,6287,133,100,80,65,55,41
100,04009,5217,74,44,32,25,22,16
101,04011,544,,,,,,NaN
102,04012,2352,51,39,29,21,18,14
103,04013,498297,8562,5867,3988,2716,1820,1237
104,04015,20534,403,226,125,68,38,22
105,04017,15234,279,205,146,101,75,49
106,04019,106812,1511,782,404,208,104,55
107,04021,44720,648,321,149,72,37,16
108,04023,7574,36,19,10,6,1,0
109,04025,16688,104,46,21,8,3,0
110,04027,36052,259,159,89,48,25,13
111,05001,1926,63,45,33,23,19,14
112,05003,1736,38,26,19,14,12,8
113,05005,2764,53,44,36,28,24,21
114,05007,26457,528,318,189,111,64,40
115,05009,3552,99,71,55,45,32,28
116,05011,1314,28,22,19,15,15,9
117,05013,387,19,14,14,14,11,10
118,05015,2698,59,47,36,27,21,16
119,05017,1581,0,0,0,0,0,0
120,05019,1974,52,40,31,22,20,14
121,05021,1654,15,7,7,4,4,1
122,05023,1856,32,21,20,14,9,7
123,05025,907,32,24,18,14,10,7
124,05027,2085,68,64,59,53,48,41
125,05029,2121,42,30,21,14,9,7
126,05031,12612,140,99,70,51,37,27
127,05033,6635,150,103,75,52,35,24
128,05035,5604,91,65,48,35,26,20
129,05037,1877,18,11,7,3,2,0
130,05039,711,20,14,14,9,7,7
131,05041,1297,23,16,10,7,6,2
132,05043,1939,31,22,15,10,7,7
133,05045,11451,303,173,94,49,27,16
134,05047,1581,41,28,22,15,14,8
135,05049,1054,7,7,2,0,0,0
136,05051,9306,378,316,254,208,165,129
137,05053,1532,43,34,27,21,16,12
138,05055,5744,117,98,84,75,68,63
139,05057,1773,61,51,40,36,31,26
140,05059,4691,114,92,72,55,43,33
141,05061,1491,41,35,26,19,15,12
142,05063,3616,56,49,42,38,32,25
143,05065,1637,24,19,14,9,7,7
144,05067,3122,0,0,0,0,0,0
145,05069,8459,189,158,134,110,91,74
146,05071,2642,55,40,31,23,17,13
147,05073,491,15,14,14,10,8,8
148,05075,1985,24,17,14,9,7,7
149,05077,1628,11,8,7,7,7,10
150,05079,3120,15,8,7,5,1,0
151,05081,1112,34,28,25,21,19,14
152,05083,2130,76,86,94,106,115,122
