,County,404,409,416,423,430
0,01001,6270,108,92,85,87
1,01003,19758,236,197,190,168
2,01005,2116,28,28,28,28
3,01007,2450,23,19,14,21
4,01009,6102,59,45,41,36
5,01011,1169,12,9,7,8
6,01013,1968,19,15,14,17
7,01015,13300,233,215,176,179
8,01017,3413,38,32,29,33
9,01019,1770,11,10,10,6
10,01021,3876,58,54,48,49
11,01023,551,4,4,3,4
12,01025,3436,15,12,14,14
13,01027,1444,19,17,17,16
14,01029,1378,18,15,14,13
15,01031,5249,38,29,29,26
16,01033,6004,35,23,19,17
17,01035,1067,5,4,4,3
18,01037,889,15,15,14,16
19,01039,3960,45,38,37,33
20,01041,1448,19,15,13,12
21,01043,8897,45,47,48,51
22,01045,4642,48,41,33,29
23,01047,3403,52,42,40,35
24,01049,8459,36,32,38,40
25,01051,9385,108,99,86,93
26,01053,3776,29,24,28,25
27,01055,13184,114,100,93,87
28,01057,2007,19,14,13,16
29,01059,3991,24,27,18,11
30,01061,2399,19,15,12,15
31,01063,882,8,7,7,7
32,01065,2105,22,21,21,21
33,01067,1824,18,13,14,13
34,01069,10104,76,64,71,60
35,01071,6495,42,42,38,39
36,01073,71073,648,517,447,448
37,01075,1328,21,17,18,19
38,01077,8607,81,66,49,51
39,01079,2834,24,20,14,14
40,01081,14967,134,108,102,102
41,01083,9363,75,62,47,48
42,01085,1311,8,6,5,4
43,01087,1420,18,17,15,15
44,01089,32425,377,280,208,215
45,01091,2364,34,37,35,30
46,01093,2819,52,44,36,34
47,01095,11262,72,67,68,76
48,01097,36139,531,459,393,390
49,01099,1661,10,8,7,7
50,01101,22586,227,177,153,170
51,01103,13667,128,121,125,121
52,01105,1056,7,6,6,6
53,01107,2246,28,25,21,16
54,01109,2934,24,19,20,19
55,01111,1637,24,22,28,31
56,01113,4049,45,35,30,34
57,01115,8827,86,69,58,63
58,01117,21968,262,227,196,190
59,01119,985,6,6,5,8
60,01121,7523,101,84,81,72
61,01123,3588,70,62,66,59
62,01125,24184,261,222,203,186
63,01127,6524,72,61,56,47
64,01129,1565,17,13,13,13
65,01131,1218,12,10,11,10
66,01133,2468,20,16,17,20
67,02013,362,3,1,2,1
68,02016,572,23,21,20,14
69,02020,26733,230,214,193,174
70,02050,3565,14,10,8,6
71,02060,0,0,0,0,0
72,02068,74,1,1,1,1
73,02070,203,4,4,4,3
74,02090,6269,77,75,68,62
75,02100,28,0,0,0,0
76,02105,0,0,0,0,0
77,02110,1250,17,17,14,13
78,02122,4019,19,19,18,16
79,02130,363,14,16,16,16
80,02150,1062,2,1,1,1
81,02158,1204,6,4,4,3
82,02164,177,0,0,0,0
83,02170,8704,242,262,275,270
84,02180,327,3,2,1,1
85,02185,1013,3,4,2,2
86,02188,588,2,3,1,1
87,02195,112,4,6,5,3
88,02198,77,0,0,0,0
89,02220,316,3,3,3,3
90,02230,20,0,0,0,0
91,02240,461,4,1,1,3
92,02261,458,1,1,1,1
93,02275,31,0,0,0,0
94,02282,68,1,1,0,0
95,02290,335,6,6,6,7
96,04001,10464,124,104,75,76
97,04003,11229,155,148,150,135
98,04005,16579,208,184,156,142
99,04007,6405,41,30,22,19
100,04009,5293,33,25,22,15
101,04011,559,5,5,4,3
102,04012,2399,15,10,10,9
103,04013,511055,4424,3019,2217,2276
104,04015,21218,214,174,157,113
105,04017,15647,150,110,81,74
106,04019,109601,1034,783,617,619
107,04021,46233,504,455,394,416
108,04023,7632,21,19,18,17
