,County,341,346,353,360,367,374,381,388,395
0,01001,4065,,,,,,,,NaN
1,01003,12962,,,,,,,,NaN
2,01005,1417,,,,,,,,NaN
3,01007,1762,,,,,,,,NaN
4,01009,4483,,,,,,,,NaN
5,01011,830,,,,,,,,NaN
6,01013,1457,,,,,,,,NaN
7,01015,9286,,,,,,,,NaN
8,01017,2229,,,,,,,,NaN
9,01019,1372,,,,,,,,NaN
10,01021,2845,,,,,,,,NaN
11,01023,487,,,,,,,,NaN
12,01025,2311,,,,,,,,NaN
13,01027,1111,,,,,,,,NaN
14,01029,999,,,,,,,,NaN
15,01031,3430,,,,,,,,NaN
16,01033,4469,,,,,,,,NaN
17,01035,824,0,0,0,0,0,0,0,0
18,01037,480,0,0,0,0,0,0,0,0
19,01039,2796,51,40,32,25,19,15,11,9
20,01041,912,12,9,8,6,5,4,3,2
21,01043,6774,220,166,123,91,67,49,35,25
22,01045,3201,87,68,53,41,31,24,18,14
23,01047,2689,0,0,0,0,0,0,0,0
24,01049,6734,173,122,86,60,42,29,20,14
25,01051,6063,107,78,57,41,30,21,15,11
26,01053,2544,27,21,16,12,9,7,5,4
27,01055,9704,247,178,128,91,64,45,32,22
28,01057,1393,19,14,11,8,6,4,3,2
29,01059,3169,32,24,17,13,9,7,5,3
30,01061,1604,32,25,19,15,11,9,7,5
31,01063,633,0,0,0,0,0,0,0,0
32,01065,1395,16,12,9,7,5,3,2,2
33,01067,1178,24,18,14,11,8,6,4,3
34,01069,6949,163,124,95,72,54,40,30,22
35,01071,4915,0,0,0,0,0,0,0,0
36,01073,49981,1873,1478,1148,882,672,509,383,288
37,01075,1017,12,8,5,4,2,1,1,0
38,01077,6162,277,208,155,114,83,60,43,31
39,01079,1958,25,17,12,9,6,4,3,2
40,01081,9928,0,0,0,0,0,0,0,0
41,01083,6561,201,142,100,69,48,33,23,15
42,01085,922,0,0,0,0,0,0,0,0
43,01087,974,8,7,6,5,4,3,3,2
44,01089,21385,770,600,460,349,263,197,147,109
45,01091,1755,34,26,19,14,10,8,6,4
46,01093,2004,29,22,16,12,9,7,5,3
47,01095,8865,101,76,57,43,32,24,17,13
48,01097,25171,0,0,0,0,0,0,0,0
49,01099,1112,17,13,10,8,6,4,3,2
50,01101,15678,264,229,195,165,139,117,98,81
51,01103,10252,359,273,204,152,112,82,60,43
