,County,194,199,206,213,220,227,234,241,248
0,01001,1024,,,,,,,,NaN
1,01003,3210,,,,,,,,NaN
2,01005,563,,,,,,,,NaN
3,01007,374,,,,,,,,NaN
4,01009,736,,,,,,,,NaN
5,01011,438,,,,,,,,NaN
6,01013,752,,,,,,,,NaN
7,01015,1560,,,,,,,,NaN
8,01017,821,,,,,,,,NaN
9,01019,242,,,,,,,,NaN
10,01021,710,,,,,,,,NaN
11,01023,274,,,,,,,,NaN
12,01025,486,,,,,,,,NaN
13,01027,217,,,,,,,,NaN
14,01029,121,,,,,,,,NaN
15,01031,709,,,,,,,,NaN
16,01033,1093,,,,,,,,NaN
17,01035,373,23,19,16,13,10,8,6,5
18,01037,92,,,,,,,,NaN
19,01039,709,69,58,47,37,28,21,15,11
20,01041,286,19,16,13,10,7,6,4,3
21,01043,1141,157,142,123,103,83,65,51,39
22,01045,785,80,67,53,41,31,23,17,12
23,01047,1288,5,3,1,1,0,0,0,0
24,01049,1701,154,119,88,63,44,31,21,14
25,01051,1602,132,105,80,60,44,32,23,16
26,01053,979,81,64,49,37,27,19,14,10
27,01055,1930,242,195,150,110,79,56,38,26
28,01057,174,27,26,23,20,17,14,11,8
29,01059,1196,52,46,40,34,28,23,19,15
30,01061,232,33,32,31,28,25,22,19,16
31,01063,242,0,0,0,0,0,0,0,0
32,01065,459,2,1,1,0,0,0,0,0
33,01067,245,19,16,14,11,9,7,5,4
34,01069,1319,202,175,144,114,87,65,48,35
35,01071,828,96,82,67,53,41,31,23,17
36,01073,11859,1216,930,679,479,330,223,149,99
37,01075,198,28,26,23,20,16,13,10,7
38,01077,1071,148,134,116,97,78,61,47,36
39,01079,310,53,53,50,45,38,31,25,19
40,01081,2505,240,201,163,128,99,75,56,41
41,01083,1196,169,148,123,99,76,58,43,31
42,01085,552,0,0,0,0,0,0,0,0
43,01087,309,12,9,6,5,3,2,2,1
44,01089,5014,723,603,480,367,272,197,141,99
45,01091,520,36,28,21,16,12,8,6,4
46,01093,542,59,51,42,33,26,20,15,11
47,01095,2966,218,171,131,98,73,53,38,27
48,01097,9086,924,725,551,406,294,209,147,103
49,01099,391,28,22,17,13,9,7,5,3
50,01101,6249,398,333,271,216,169,130,99,75
51,01103,2223,220,175,135,100,73,52,37,26
52,01105,429,0,0,0,0,0,0,0,0
53,01107,367,23,19,15,12,9,7,5,3
54,01109,660,33,26,20,15,11,8,6,4
55,01111,388,33,27,22,17,13,10,7,5
56,01113,1233,113,90,69,51,37,27,19,13
57,01115,1217,197,172,140,108,80,57,40,28
58,01117,3050,355,284,216,158,112,78,54,36
59,01119,361,0,0,0,0,0,0,0,0
