,County,222,227,234,241,248,255,262,269,276
0,01001,1348,,,,,,,,NaN
1,01003,4422,,,,,,,,NaN
2,01005,628,,,,,,,,NaN
3,01007,535,,,,,,,,NaN
4,01009,1034,,,,,,,,NaN
5,01011,537,,,,,,,,NaN
6,01013,837,,,,,,,,NaN
7,01015,2377,,,,,,,,NaN
8,01017,873,,,,,,,,NaN
9,01019,346,,,,,,,,NaN
10,01021,1094,,,,,,,,NaN
11,01023,316,,,,,,,,NaN
12,01025,923,,,,,,,,NaN
13,01027,356,,,,,,,,NaN
14,01029,202,,,,,,,,NaN
15,01031,961,,,,,,,,NaN
16,01033,1435,,,,,,,,NaN
17,01035,436,0,0,0,0,0,0,0,0
18,01037,111,5,5,4,3,3,2,2,1
19,01039,816,21,16,13,10,7,5,4,3
20,01041,396,0,0,0,0,0,0,0,0
21,01043,1450,44,37,31,25,20,16,13,10
22,01045,1017,38,33,28,23,19,16,13,10
23,01047,1422,0,0,0,0,0,0,0,0
24,01049,2059,41,31,23,17,12,9,6,4
25,01051,2023,45,36,29,22,17,13,10,8
26,01053,1214,0,0,0,0,0,0,0,0
27,01055,2672,96,77,59,45,34,25,19,14
28,01057,284,22,19,16,14,11,9,7,5
29,01059,1539,62,57,52,46,40,34,29,24
30,01061,387,31,26,22,17,14,10,8,6
31,01063,278,0,0,0,0,0,0,0,0
32,01065,529,1,0,0,0,0,0,0,0
33,01067,328,13,11,9,7,6,4,3,2
34,01069,1838,79,65,52,41,32,25,19,15
35,01071,1275,57,47,37,29,22,17,13,9
36,01073,15872,295,209,145,100,68,46,31,21
37,01075,273,14,11,9,7,6,4,3,2
38,01077,1411,51,45,38,32,26,21,17,14
39,01079,463,30,26,22,18,15,12,10,8
40,01081,3348,105,93,81,69,59,49,41,34
41,01083,1647,62,52,43,34,27,21,17,13
42,01085,600,0,0,0,0,0,0,0,0
43,01087,396,0,0,0,0,0,0,0,0
44,01089,6258,119,90,66,48,35,25,18,13
45,01091,625,0,0,0,0,0,0,0,0
46,01093,716,21,17,13,10,8,6,4,3
47,01095,3483,24,15,10,6,4,2,1,1
48,01097,12043,333,252,186,136,99,71,51,36
49,01099,443,7,6,4,3,3,2,1,1
50,01101,7750,87,62,43,30,21,14,10,7
51,01103,2811,55,42,31,23,17,12,9,6
52,01105,478,0,0,0,0,0,0,0,0
53,01107,533,22,18,15,12,9,7,6,4
54,01109,824,19,16,13,10,8,7,5,4
55,01111,478,11,9,7,5,4,3,2,2
56,01113,1548,37,27,20,14,10,7,5,3
57,01115,1651,63,48,36,27,20,14,10,7
58,01117,4095,168,161,149,135,121,106,92,78
59,01119,396,0,0,0,0,0,0,0,0
60,01121,1303,62,53,45,37,30,24,19,15
61,01123,930,8,7,5,4,3,3,2,1
62,01125,5130,107,83,62,46,34,25,19,14
63,01127,1823,26,19,14,10,7,5,4,2
64,01129,502,0,0,0,0,0,0,0,0
65,01131,479,0,0,0,0,0,0,0,0
66,01133,545,16,14,11,9,7,6,5,3
67,02013,2,,,,,,,,NaN
68,02016,7,,,,,,,,NaN
69,02020,3001,197,183,164,143,123,104,87,72
70,02050,59,,,,,,,,NaN
71,02060,10,,,,,,,,NaN
72,02068,1,,,,,,,,NaN
73,02070,5,,,,,,,,NaN
74,02090,640,43,44,43,42,40,37,34,31
75,02100,5,,,,,,,,NaN
76,02105,0,,,,,,,,NaN
77,02110,175,8,8,7,7,6,6,5,5
78,02122,410,33,35,37,37,37,36,35,32
79,02130,46,,,,,,,,NaN
80,02150,14,,,,,,,,NaN
81,02158,8,,,,,,,,NaN
82,02164,0,,,,,,,,NaN
83,02170,472,52,60,68,75,80,83,83,81
84,02180,41,,,,,,,,NaN
85,02185,39,,,,,,,,NaN
86,02188,66,,,,,,,,NaN
87,02195,7,,,,,,,,NaN
88,02198,25,,,,,,,,NaN
89,02220,38,,,,,,,,NaN
90,02230,0,,,,,,,,NaN
91,02240,18,,,,,,,,NaN
92,02261,73,,,,,,,,NaN
93,02275,11,,,,,,,,NaN
94,02282,18,,,,,,,,NaN
95,02290,71,,,,,,,,NaN
96,04001,3338,2,1,1,0,0,0,0,0
97,04003,1816,46,40,34,29,24,20,17,14
98,04005,3324,30,22,16,12,8,6,4,3
99,04007,1106,10,8,6,4,3,2,1,1
100,04009,714,0,0,0,0,0,0,0,0
101,04011,58,,,,,,,,NaN
102,04012,498,0,0,0,0,0,0,0,0
103,04013,133728,856,543,340,213,133,83,51,32
104,04015,3615,60,46,34,25,19,14,10,7
105,04017,5598,8,4,2,1,1,0,0,0
106,04019,21221,495,393,305,235,180,137,103,78
107,04021,9550,124,88,62,43,30,21,14,10
108,04023,2728,1,0,0,0,0,0,0,0
109,04025,2311,83,73,62,53,44,37,30,25
110,04027,12230,9,5,3,1,0,0,0,0
111,05001,283,10,8,7,5,4,3,2,2
112,05003,388,0,0,0,0,0,0,0,0
113,05005,138,17,21,24,28,31,33,35,36
114,05007,5364,63,52,42,33,26,21,16,13
115,05009,365,33,35,37,38,37,35,33,30
116,05011,295,19,16,13,10,8,6,5,3
