,County,425,430,437,444,451
0,01001,NaN,73,69,67,66
1,01003,NaN,203,176,159,139
2,01005,NaN,21,20,19,16
3,01007,NaN,28,26,27,30
4,01009,NaN,64,60,63,62
5,01011,NaN,9,9,8,8
6,01013,NaN,23,20,18,16
7,01015,NaN,109,101,87,67
8,01017,NaN,21,20,20,19
9,01019,NaN,7,6,6,6
10,01021,NaN,38,34,32,30
11,01023,NaN,7,7,7,7
12,01025,NaN,24,24,22,20
13,01027,NaN,9,8,8,7
14,01029,NaN,17,13,11,11
15,01031,NaN,38,37,38,41
16,01033,NaN,50,45,46,54
17,01035,NaN,7,5,5,4
18,01037,NaN,16,13,12,13
19,01039,NaN,18,15,13,11
20,01041,NaN,10,9,8,8
21,01043,NaN,112,96,94,92
22,01045,NaN,26,22,19,18
23,01047,NaN,31,25,21,21
24,01049,NaN,64,64,60,59
25,01051,NaN,123,113,108,106
26,01053,NaN,26,23,23,21
27,01055,NaN,103,92,92,90
28,01057,NaN,12,11,10,10
29,01059,NaN,48,32,31,34
30,01061,NaN,10,10,9,7
31,01063,NaN,8,7,6,7
32,01065,NaN,15,13,12,11
33,01067,NaN,11,10,10,11
34,01069,NaN,54,49,44,40
35,01071,NaN,80,73,78,81
36,01073,NaN,795,716,689,698
37,01075,NaN,14,13,12,11
38,01077,NaN,137,89,93,110
39,01079,NaN,23,22,22,22
40,01081,NaN,134,128,131,134
41,01083,NaN,97,83,80,81
42,01085,NaN,11,9,9,8
43,01087,NaN,19,17,14,14
44,01089,NaN,343,307,301,285
45,01091,NaN,7,7,2,0
46,01093,NaN,43,35,33,30
47,01095,NaN,150,136,141,148
48,01097,NaN,382,323,298,262
49,01099,NaN,12,11,11,10
50,01101,NaN,242,225,228,243
51,01103,NaN,117,118,120,131
52,01105,NaN,0,0,0,0
53,01107,NaN,25,22,22,23
54,01109,NaN,29,29,28,29
55,01111,NaN,23,12,11,11
56,01113,NaN,47,39,37,36
57,01115,NaN,104,99,94,88
58,01117,NaN,234,203,189,180
59,01119,NaN,10,9,10,10
60,01121,NaN,97,82,78,74
61,01123,NaN,90,77,78,79
62,01125,NaN,196,186,184,188
63,01127,NaN,105,50,44,50
64,01129,NaN,21,17,16,19
65,01131,NaN,5,6,6,4
66,01133,NaN,41,30,28,27
67,02013,NaN,,,,NaN
68,02016,NaN,,,,NaN
69,02020,NaN,,,,NaN
70,02050,NaN,,,,NaN
71,02060,NaN,,,,NaN
72,02068,NaN,,,,NaN
73,02070,NaN,,,,NaN
74,02090,NaN,,,,NaN
75,02100,NaN,,,,NaN
76,02105,NaN,,,,NaN
77,02110,NaN,,,,NaN
78,02122,NaN,,,,NaN
79,02130,NaN,,,,NaN
80,02150,NaN,,,,NaN
81,02158,NaN,,,,NaN
82,02164,NaN,,,,NaN
83,02170,NaN,,,,NaN
84,02180,NaN,,,,NaN
85,02185,NaN,,,,NaN
86,02188,NaN,,,,NaN
87,02195,NaN,,,,NaN
88,02198,NaN,,,,NaN
89,02220,NaN,,,,NaN
90,02230,NaN,,,,NaN
91,02240,NaN,,,,NaN
92,02261,NaN,,,,NaN
93,02275,NaN,,,,NaN
94,02282,NaN,,,,NaN
95,02290,NaN,,,,NaN
96,04001,NaN,73,60,52,45
97,04003,NaN,105,102,100,105
98,04005,NaN,135,114,98,87
99,04007,NaN,38,35,34,36
100,04009,NaN,26,27,31,35
101,04011,NaN,3,4,4,4
102,04012,NaN,8,3,5,7
103,04013,NaN,3294,3013,2436,1959
104,04015,NaN,286,261,255,264
105,04017,NaN,0,0,0,0
106,04019,NaN,718,639,613,589
107,04021,NaN,910,762,714,677
