,State,172,178,185,192,199,206,213,220,227,234,241,248,255,262,269
0,Washington,39218,3816,4026,4257,4500,4751,5011,5279,5554,5836,6124,6416,6712,7011,7311
1,Illinois,154094,7133,7911,8766,9702,10723,11833,13035,14332,15725,17213,18794,20465,22217,24041
2,California,318761,62937,70691,79183,88368,98207,108637,119561,130842,142306,153737,164882,175461,185173,193713
3,Arizona,119930,23906,22154,20432,18754,17138,15597,14142,12779,11513,10344,9270,8289,7398,6591
4,Massachusetts,111398,1654,1766,1884,2009,2141,2281,2428,2584,2747,2918,3098,3287,3483,3688
5,Wisconsin,35679,5148,5939,6841,7863,9015,10306,11743,13329,15064,16943,18951,21068,23263,25493
6,Texas,254415,63491,70232,77383,84851,92538,100325,108073,115615,122772,129348,135151,139992,143707,146162
7,Nebraska,20998,1249,1345,1448,1556,1670,1790,1915,2045,2179,2317,2459,2604,2750,2897
8,Utah,28855,4571,4915,5273,5641,6017,6398,6782,7164,7539,7903,8252,8580,8881,9152
9,Oregon,11851,2068,2172,2280,2392,2507,2624,2744,2865,2989,3114,3240,3366,3492,3618
10,Florida,254511,71283,78431,85699,92953,100016,106688,112758,118014,122256,125311,127049,127392,126323,123886
11,New York,401029,4731,4767,4801,4835,4868,4898,4926,4953,4977,4999,5018,5036,5051,5064
12,Rhode Island,17312,236,221,215,207,200,193,186,180,174,168,162,156,150,145
13,Georgia,114401,24892,30334,36854,44494,53285,63192,74079,85670,97527,109052,119513,128120,134127,136963
14,New Hampshire,6024,126,109,93,80,69,59,51,43,37,32,28,24,20,17
15,North Carolina,83906,13272,14954,16952,19134,21575,24269,27234,30476,34000,37802,41868,46175,50689,55358
16,New Jersey,174959,2000,1924,1854,1786,1720,1656,1594,1533,1475,1418,1363,1310,1259,1209
17,Colorado,36573,2512,2824,3173,3561,3991,4469,4996,5576,6213,6908,7664,8482,9361,10301
18,Maryland,72467,3236,3385,3538,3695,3855,4017,4180,4345,4511,4676,4841,5004,5165,5323
19,Nevada,26838,5681,6042,6404,6763,7113,7451,7770,8065,8332,8566,8761,8914,9022,9083
20,Tennessee,61006,13849,17141,21499,26707,33104,40776,49886,60514,72651,86148,100659,115605,130166,143320
21,Hawaii,1200,238,313,411,540,709,931,1219,1594,2080,2707,3508,4525,5799,7372
22,Indiana,51079,4080,4785,5607,6560,7660,8926,10376,12025,13890,15980,18303,20856,23625,26584
23,Kentucky,19121,2226,2592,3016,3507,4071,4717,5456,6296,7246,8313,9505,10823,12269,13836
24,Minnesota,41571,4153,4743,5411,6163,7004,7941,8981,10126,11378,12737,14199,15753,17387,19078
25,Oklahoma,19779,4834,6010,7539,9373,11665,14485,17914,22094,27117,33099,40132,48255,57448,67578
26,Pennsylvania,99216,5639,6322,7091,7941,8886,9933,11089,12364,13764,15296,16968,18783,20745,22854
27,South Carolina,54699,12671,13266,13830,14348,14812,15211,15537,15783,15944,16017,15998,15890,15694,15414
28,District of Columbia,10801,349,402,461,529,606,692,790,900,1022,1158,1308,1472,1651,1842
29,Kansas,18687,2930,3202,3493,3804,4131,4476,4835,5208,5591,5980,6373,6765,7150,7522
30,Missouri,27606,4220,4764,5371,6047,6795,7621,8526,9515,10588,11744,12980,14290,15664,17089
31,Vermont,1283,48,59,71,86,104,126,153,186,224,271,328,396,477,575
32,Virginia,69782,5091,5728,6405,7112,7838,8564,9272,9938,10538,11047,11443,11706,11824,11789
33,Connecticut,47287,303,258,194,156,128,98,80,63,50,40,32,25,20,16
34,Iowa,34658,3999,4620,5328,6125,7015,8002,9083,10254,11505,12820,14175,15541,16880,18148
35,Louisiana,76803,13088,14806,16664,18633,20678,22756,24811,26780,28592,30171,31448,32359,32857,32915
36,Ohio,64214,8387,9096,9855,10663,11519,12420,13366,14354,15381,16441,17530,18639,19761,20885
37,Michigan,76370,4277,5170,6252,7544,9104,10971,13207,15874,19046,22803,27230,32419,38455,45419
38,South Dakota,7454,442,457,472,487,503,519,535,551,568,584,601,618,634,651
39,Arkansas,27864,5008,5754,6603,7562,8635,9831,11154,12604,14179,15871,17663,19535,21454,23382
40,Delaware,12743,796,795,795,794,792,788,784,779,772,765,756,747,737,726
41,Mississippi,35419,6043,6956,8086,9336,10758,12343,14100,16023,18102,20315,22629,24998,27363,29651
42,New Mexico,14773,1897,2141,2412,2711,3040,3400,3790,4212,4663,5140,5641,6159,6689,7220
43,North Dakota,4243,528,654,810,1001,1233,1516,1855,2260,2737,3292,3927,4637,5411,6227
44,Wyoming,1839,230,235,240,245,250,255,260,265,270,275,280,285,290,295
45,Alaska,1385,354,452,578,738,941,1196,1517,1915,2405,3002,3716,4555,5515,6578
46,Maine,3520,110,74,50,33,22,15,10,7,5,3,2,1,1,1
47,Alabama,51947,8479,8695,8892,9065,9212,9329,9415,9470,9492,9481,9437,9361,9253,9116
48,Idaho,10506,4242,6051,8753,12511,17749,24842,34140,45749,59265,73477,86258,94948,97314,92639
49,Montana,1677,624,881,1244,1751,2462,3451,4817,6685,9203,12530,16803,22084,28261,34954
50,Puerto Rico,9366,1140,1391,1698,2071,2522,3067,3722,4508,5444,6553,7858,9377,11127,13116
51,"Virgin Islands, U.S.",167,79,146,272,502,921,1667,2938,4945,7707,10656,12481,12003,9493,6390
52,Guam,310,12,8,5,3,2,2,1,1,0,0,0,0,0,0
53,West Virginia,4146,1124,1954,2899,4573,7466,11029,17988,27311,41286,63872,90663,130016,172147,207776
54,Northern Mariana Islands,33,0,1,2,4,8,18,39,84,182,389,819,1673,3210,5468
55,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
