,State,677,682,689,696,703,710
0,Washington,NaN,4579,11985,4517,4832,5721
1,Illinois,NaN,18337,16049,15311,14496,14670
2,California,NaN,20356,23298,31269,14712,18957
3,Arizona,NaN,23152,23022,23343,23755,24173
4,Massachusetts,NaN,19797,19085,16783,10180,6033
5,Wisconsin,NaN,21691,17620,19557,13353,11921
6,Texas,NaN,12102,12176,12009,11632,12003
7,Nebraska,NaN,1998,2019,1306,1580,1441
8,Utah,NaN,8305,4159,3494,2860,2877
9,Oregon,NaN,2705,4156,3584,3086,3376
10,Florida,NaN,0,0,0,0,0
11,New York,NaN,45321,42977,43134,42883,42960
12,Rhode Island,NaN,1841,1414,1306,910,975
13,Georgia,NaN,4006,2505,2434,2425,2485
14,New Hampshire,NaN,4386,31428,29935,10000,25366
15,North Carolina,NaN,7832,1524,2178,1717,1512
16,New Jersey,NaN,15698,11871,12524,14403,11927
17,Colorado,NaN,15000,12799,10765,7610,4622
18,Maryland,NaN,6324,6375,6406,6472,6549
19,Nevada,NaN,2292,1200,1102,1501,1691
20,Tennessee,NaN,5110,2016,1943,3411,2694
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,14105,9823,9444,8743,6439
23,Kentucky,NaN,7431,6344,5725,4831,4652
24,Minnesota,NaN,21765,23536,10167,13398,6051
25,Oklahoma,NaN,2919,8780,7081,7821,5167
26,Pennsylvania,NaN,41414,39650,40156,40812,41588
27,South Carolina,NaN,3790,4035,3956,3971,3961
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,4566,2188,1221,313,303
30,Missouri,NaN,4742,3538,3230,3038,3121
31,Vermont,NaN,921,1111,807,889,523
32,Virginia,NaN,10111,7557,6273,4921,4651
33,Connecticut,NaN,5761,4051,4303,2573,3726
34,Iowa,NaN,3964,5581,4190,0,0
35,Louisiana,NaN,1357,2407,2443,1907,2084
36,Ohio,NaN,32719,28988,30048,30486,30798
37,Michigan,NaN,0,0,0,0,0
38,South Dakota,NaN,1563,1372,1302,1297,903
39,Arkansas,NaN,2941,2135,1414,1782,1907
40,Delaware,NaN,2288,1866,1880,1570,1562
41,Mississippi,NaN,1719,1795,2148,2260,2677
42,New Mexico,NaN,4996,3982,2397,456,1878
43,North Dakota,NaN,2497,2557,2807,2856,3034
44,Wyoming,NaN,716,680,498,723,490
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,2042,1025,846,756,721
47,Alabama,NaN,1993,1722,1682,1689,1691
48,Idaho,NaN,2113,2161,2129,2135,2143
49,Montana,NaN,1612,1386,811,375,566
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,1676,2493,1248,1455,1319
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
