,State,789,794,801,808,815,822
0,Washington,NaN,0,892,899,906,913
1,Illinois,NaN,0,1068,1078,1083,1088
2,California,NaN,0,9988,10055,10116,10176
3,Arizona,NaN,0,849,916,958,986
4,Massachusetts,NaN,0,612,615,618,622
5,Wisconsin,NaN,0,434,441,448,454
6,Texas,NaN,0,3840,3947,4201,3968
7,Nebraska,NaN,0,27,27,27,27
8,Utah,NaN,0,85,85,85,86
9,Oregon,NaN,0,419,421,423,424
10,Florida,NaN,0,0,0,0,0
11,New York,NaN,0,2232,2196,2280,2278
12,Rhode Island,NaN,0,117,121,124,122
13,Georgia,NaN,0,1248,1255,1261,1268
14,New Hampshire,NaN,0,212,213,214,215
15,North Carolina,NaN,0,973,979,985,991
16,New Jersey,NaN,0,1454,1463,1472,1481
17,Colorado,NaN,0,1483,1356,1459,1416
18,Maryland,NaN,0,418,419,421,423
19,Nevada,NaN,0,985,1129,1244,1369
20,Tennessee,NaN,0,510,513,513,515
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,0,530,532,533,535
23,Kentucky,NaN,0,3180,3160,3165,3195
24,Minnesota,NaN,0,575,577,579,581
25,Oklahoma,NaN,0,641,644,648,652
26,Pennsylvania,NaN,0,933,936,939,943
27,South Carolina,NaN,0,50,50,50,50
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,0,36,36,36,36
30,Missouri,NaN,0,509,511,512,513
31,Vermont,NaN,0,197,199,201,203
32,Virginia,NaN,0,2934,3582,4293,5092
33,Connecticut,NaN,0,347,351,354,354
34,Iowa,NaN,0,210,210,211,211
35,Louisiana,NaN,0,140,140,140,141
36,Ohio,NaN,0,370,371,371,372
37,Michigan,NaN,0,1062,1067,1060,1065
38,South Dakota,NaN,0,33,34,34,34
39,Arkansas,NaN,0,360,357,353,363
40,Delaware,NaN,0,290,334,374,414
41,Mississippi,NaN,0,194,195,196,196
42,New Mexico,NaN,0,123,124,124,124
43,North Dakota,NaN,0,33,33,33,33
44,Wyoming,NaN,0,25,25,25,25
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,0,17404,20274,22740,25323
47,Alabama,NaN,0,181,169,152,175
48,Idaho,NaN,0,2932,3083,3217,3342
49,Montana,NaN,0,227,228,228,229
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,0,333,334,336,338
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
