,State,544,549,556,563,570,577
0,Washington,NaN,7184,4976,5838,4196,4539
1,Illinois,NaN,5585,4243,4092,4098,4103
2,California,NaN,33870,27599,30861,25786,26155
3,Arizona,NaN,6386,3537,3462,3420,3389
4,Massachusetts,NaN,2163,1746,767,1554,1479
5,Wisconsin,NaN,1613,817,504,649,728
6,Texas,NaN,32254,27744,26154,25873,25906
7,Nebraska,NaN,831,756,352,279,352
8,Utah,NaN,4136,3848,3268,2866,2851
9,Oregon,NaN,2194,2033,1920,1964,1975
10,Florida,NaN,66216,34049,70041,72714,75488
11,New York,NaN,7762,5007,4859,4619,4442
12,Rhode Island,NaN,363,292,289,289,288
13,Georgia,NaN,8883,2947,3199,3662,3462
14,New Hampshire,NaN,228,162,154,155,155
15,North Carolina,NaN,7532,5306,6780,4733,5972
16,New Jersey,NaN,3557,2423,2380,2381,2381
17,Colorado,NaN,3591,2535,2563,2575,2589
18,Maryland,NaN,1208,705,604,535,516
19,Nevada,NaN,6325,6959,7613,8048,7971
20,Tennessee,NaN,3770,1072,976,1094,1077
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,3607,2050,2823,2115,1116
23,Kentucky,NaN,4239,3085,2433,2003,2736
24,Minnesota,NaN,1795,930,670,703,780
25,Oklahoma,NaN,5465,2615,2632,2858,2988
26,Pennsylvania,NaN,2441,1550,1544,1545,1546
27,South Carolina,NaN,3954,1557,3269,2867,4719
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,3807,1019,3678,2804,3940
30,Missouri,NaN,15586,17925,17901,18092,18377
31,Vermont,NaN,139,93,119,107,40
32,Virginia,NaN,2428,2053,1557,1698,1310
33,Connecticut,NaN,858,903,581,696,875
34,Iowa,NaN,743,601,594,594,593
35,Louisiana,NaN,11230,7087,4864,6135,5843
36,Ohio,NaN,3585,2700,2196,2356,1717
37,Michigan,NaN,1882,980,830,866,664
38,South Dakota,NaN,160,137,96,107,77
39,Arkansas,NaN,8753,9331,10781,11081,11139
40,Delaware,NaN,455,85,82,89,89
41,Mississippi,NaN,3390,3685,3056,3382,3078
42,New Mexico,NaN,1285,935,1019,724,485
43,North Dakota,NaN,177,161,159,159,158
44,Wyoming,NaN,576,638,542,610,686
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,383,303,327,272,296
47,Alabama,NaN,6026,5272,5230,6074,5233
48,Idaho,NaN,1309,740,1223,846,736
49,Montana,NaN,455,416,406,406,400
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,580,333,328,323,345
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
