,State,621,626,633,640,647,654
0,Washington,NaN,20759,22163,21797,21870,22465
1,Illinois,NaN,17421,18560,18934,19309,19591
2,California,NaN,59377,54302,53020,53109,53473
3,Arizona,NaN,18867,21094,19596,20315,18905
4,Massachusetts,NaN,10267,11281,11586,11828,12045
5,Wisconsin,NaN,19651,19887,12844,8011,5715
6,Texas,NaN,60671,61627,65418,69443,51037
7,Nebraska,NaN,4562,5734,5830,5979,6127
8,Utah,NaN,9411,10683,10958,11197,11515
9,Oregon,NaN,10511,9744,7796,6808,6347
10,Florida,NaN,31504,39765,40773,42104,43171
11,New York,NaN,32851,45578,40797,46449,44300
12,Rhode Island,NaN,1913,2039,2083,2125,2162
13,Georgia,NaN,21540,14966,17737,19443,12862
14,New Hampshire,NaN,3401,2761,2082,1170,679
15,North Carolina,NaN,28683,21977,20860,3385,5916
16,New Jersey,NaN,10991,11875,12132,12371,12584
17,Colorado,NaN,12834,11950,13431,9600,6546
18,Maryland,NaN,8386,9366,9310,9696,9705
19,Nevada,NaN,5576,5819,5941,6053,6158
20,Tennessee,NaN,19009,15540,11067,7645,3486
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,16685,15062,11315,7620,6771
23,Kentucky,NaN,20194,24385,25441,26558,27738
24,Minnesota,NaN,18760,19270,20258,21032,21920
25,Oklahoma,NaN,10168,6880,6515,6667,6733
26,Pennsylvania,NaN,30344,34894,37392,35316,40295
27,South Carolina,NaN,17248,21159,21837,22538,23219
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,6531,6937,7451,8151,7728
30,Missouri,NaN,10256,7961,6332,5227,4611
31,Vermont,NaN,1228,1461,1462,1580,1599
32,Virginia,NaN,18086,20738,21440,22216,22995
33,Connecticut,NaN,3303,1778,1072,764,894
34,Iowa,NaN,9251,11590,12021,12432,12887
35,Louisiana,NaN,6754,3494,3008,4407,7021
36,Ohio,NaN,39408,47764,49701,51775,53874
37,Michigan,NaN,28952,16514,13629,17019,17032
38,South Dakota,NaN,2593,2806,2891,2893,2939
39,Arkansas,NaN,4473,4578,4679,4767,4841
40,Delaware,NaN,3140,3588,3742,3873,4021
41,Mississippi,NaN,5256,6174,6312,6468,6599
42,New Mexico,NaN,5617,5231,4709,4623,4619
43,North Dakota,NaN,4775,4612,6163,6110,5550
44,Wyoming,NaN,3045,1627,958,1133,1145
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,4921,5790,6223,6543,6910
47,Alabama,NaN,10195,8416,7317,6813,6574
48,Idaho,NaN,9965,9209,8485,8136,7056
49,Montana,NaN,5802,5713,6615,3161,2340
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,9527,13716,14802,14677,16745
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
