,State,467,472,479,486,493,500
0,Washington,407191,8565,6394,6603,5980,5644
1,Illinois,1341671,20958,20666,21452,20419,22501
2,California,3747337,14611,14614,14805,14949,15030
3,Arizona,864579,5549,5599,5725,5651,5668
4,Massachusetts,691735,8383,7274,6984,8990,7461
5,Wisconsin,662069,5363,4248,3757,3125,3637
6,Texas,2901549,23927,24953,23103,21472,30111
7,Nebraska,220225,2196,1870,1980,2005,1880
8,Utah,398240,2993,2717,2620,2574,2950
9,Oregon,186878,5700,5576,5611,5579,5652
10,Florida,2245853,28923,32109,35986,39080,41617
11,New York,2057276,24009,21434,20009,20505,20553
12,Rhode Island,148669,2903,2306,2329,2345,2308
13,Georgia,1103659,10420,9011,10008,9895,10020
14,New Hampshire,95506,2165,2328,2573,2381,2509
15,North Carolina,974319,12877,12244,11868,12486,13065
16,New Jersey,1000993,14349,16304,18396,19755,19686
17,Colorado,514721,13027,11177,9966,12442,11767
18,Maryland,449509,7050,6832,6940,7008,7125
19,Nevada,316239,3185,2776,3028,3497,2249
20,Tennessee,849436,10729,10553,9492,10699,9481
21,Hawaii,34156,NaN,NaN,NaN,NaN,NaN
22,Indiana,723443,8349,7188,7122,8126,9636
23,Kentucky,445449,4057,3796,3432,3113,2833
24,Minnesota,580340,11019,11236,11191,11453,11481
25,Oklahoma,448872,1782,1682,1324,1921,2215
26,Pennsylvania,1159816,22910,21301,22260,22667,24011
27,South Carolina,580794,6460,6785,6473,6154,5857
28,District of Columbia,47903,NaN,NaN,NaN,NaN,NaN
29,Kansas,311108,1881,1230,2216,1749,2413
30,Missouri,593831,1779,3749,3772,3491,2979
31,Vermont,23158,371,384,711,968,1532
32,Virginia,661925,8090,8350,8469,8583,8690
33,Connecticut,340545,3727,4055,4471,2699,5286
34,Iowa,365754,2596,2840,3061,3235,3374
35,Louisiana,459340,2934,2656,2607,2607,2690
36,Ohio,1075999,9328,11297,12447,13344,14067
37,Michigan,945732,37997,39775,46408,58727,62237
38,South Dakota,122745,905,870,708,733,597
39,Arkansas,336166,1900,1963,2010,2039,2058
40,Delaware,105067,2207,2850,2176,2774,2373
41,Mississippi,312400,1640,1402,1464,1416,1453
42,New Mexico,198372,1204,1180,1182,1183,1184
43,North Dakota,107763,817,690,653,649,655
44,Wyoming,58290,449,443,434,439,443
45,Alaska,68426,NaN,NaN,NaN,NaN,NaN
46,Maine,62092,2310,2746,2939,3416,3809
47,Alabama,528784,4563,5603,6079,6220,6301
48,Idaho,188024,2089,2076,2068,2091,2113
49,Montana,109092,1040,850,940,932,941
50,Puerto Rico,133507,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,3138,NaN,NaN,NaN,NaN,NaN
52,Guam,7989,NaN,NaN,NaN,NaN,NaN
53,West Virginia,154207,2896,2752,2984,2899,3012
54,Northern Mariana Islands,168,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN
