,State,530,535,542,549,556,563
0,Washington,NaN,1714,1736,1670,1677,1687
1,Illinois,NaN,2348,1748,2136,1522,1654
2,California,NaN,4927,5220,3625,5911,4267
3,Arizona,NaN,4054,3813,3864,3891,3913
4,Massachusetts,NaN,408,454,359,445,358
5,Wisconsin,NaN,621,556,555,556,557
6,Texas,NaN,11080,9632,9481,9507,9538
7,Nebraska,NaN,274,478,487,659,529
8,Utah,NaN,2513,2447,2369,2389,2385
9,Oregon,NaN,898,786,791,794,798
10,Florida,NaN,18974,9603,19365,19576,19791
11,New York,NaN,2555,1710,1842,1753,1968
12,Rhode Island,NaN,128,92,84,94,110
13,Georgia,NaN,2599,2088,2059,2070,2093
14,New Hampshire,NaN,153,62,84,95,96
15,North Carolina,NaN,1919,995,1132,1431,1432
16,New Jersey,NaN,1341,1422,1415,1419,1421
17,Colorado,NaN,2629,2211,2202,2212,2229
18,Maryland,NaN,502,354,383,325,362
19,Nevada,NaN,3384,2559,3882,3948,3818
20,Tennessee,NaN,649,351,334,332,334
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,2419,2336,2336,2327,2332
23,Kentucky,NaN,1128,1237,819,894,1271
24,Minnesota,NaN,613,486,433,464,477
25,Oklahoma,NaN,1686,716,730,787,616
26,Pennsylvania,NaN,1255,664,672,744,738
27,South Carolina,NaN,1454,2524,1885,1998,2099
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,1547,2334,4993,3763,5032
30,Missouri,NaN,6312,2995,3817,3635,3242
31,Vermont,NaN,24,16,14,14,15
32,Virginia,NaN,665,274,275,276,276
33,Connecticut,NaN,317,189,210,339,308
34,Iowa,NaN,650,467,452,467,462
35,Louisiana,NaN,3752,2391,2161,3496,4805
36,Ohio,NaN,1710,1690,1683,1686,1690
37,Michigan,NaN,1441,712,830,903,904
38,South Dakota,NaN,92,60,59,60,59
39,Arkansas,NaN,4764,4135,3771,3757,3778
40,Delaware,NaN,232,205,207,205,205
41,Mississippi,NaN,1698,1728,1949,1298,2384
42,New Mexico,NaN,365,131,228,210,279
43,North Dakota,NaN,68,57,51,55,46
44,Wyoming,NaN,511,557,726,898,667
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,121,95,96,96,96
47,Alabama,NaN,1410,2016,2153,1936,2481
48,Idaho,NaN,410,121,374,259,232
49,Montana,NaN,335,266,269,274,269
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,313,294,273,278,278
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
