,State,684,689,696,703,710,717
0,Washington,NaN,19023,17681,18009,18251,18591
1,Illinois,NaN,75261,77955,80277,81797,84572
2,California,NaN,72650,65488,58965,57129,56584
3,Arizona,NaN,26363,29922,25125,27841,24796
4,Massachusetts,NaN,31074,31306,32432,33273,34296
5,Wisconsin,NaN,33837,23474,32741,13168,12088
6,Texas,NaN,45295,24961,19301,20638,19728
7,Nebraska,NaN,12861,5843,2780,2105,2144
8,Utah,NaN,10152,8267,10962,10806,9882
9,Oregon,NaN,10623,10766,9923,9755,9783
10,Florida,NaN,0,0,0,0,0
11,New York,NaN,68606,67783,62630,62545,64673
12,Rhode Island,NaN,9443,9662,10034,10265,10617
13,Georgia,NaN,13782,8930,7947,8010,7980
14,New Hampshire,NaN,14793,4868,7544,12929,13205
15,North Carolina,NaN,30695,17892,22888,10405,6373
16,New Jersey,NaN,30991,28405,26678,24027,23554
17,Colorado,NaN,16533,11919,16086,11201,8269
18,Maryland,NaN,11686,11967,11865,12360,12565
19,Nevada,NaN,6899,5784,5098,4244,6302
20,Tennessee,NaN,19934,12591,6420,3959,4325
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,50765,45236,40254,36632,32545
23,Kentucky,NaN,25434,22498,22881,23213,23703
24,Minnesota,NaN,36764,11070,12829,7141,3229
25,Oklahoma,NaN,12285,2920,2853,2853,2863
26,Pennsylvania,NaN,57779,58750,56351,59977,61302
27,South Carolina,NaN,7506,4509,3966,3893,3904
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,19861,9487,4047,5205,4081
30,Missouri,NaN,33074,34230,34956,35690,36611
31,Vermont,NaN,6110,5318,5517,5704,5921
32,Virginia,NaN,14472,12509,12683,12841,12997
33,Connecticut,NaN,7561,2984,3790,1843,831
34,Iowa,NaN,23641,12268,5291,2794,2577
35,Louisiana,NaN,5604,5848,5545,5600,5612
36,Ohio,NaN,65618,57445,55450,55021,55824
37,Michigan,NaN,0,0,0,0,0
38,South Dakota,NaN,5964,1087,390,108,230
39,Arkansas,NaN,7834,7658,7755,7780,7860
40,Delaware,NaN,4372,2998,2784,3203,2983
41,Mississippi,NaN,3623,3508,2910,3085,3095
42,New Mexico,NaN,18641,21362,22114,22942,23818
43,North Dakota,NaN,3876,3945,3789,3591,3343
44,Wyoming,NaN,2038,2911,2980,3632,3893
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,6392,5102,3688,2276,859
47,Alabama,NaN,3783,3513,3483,3483,3495
48,Idaho,NaN,3509,1942,1499,1048,1015
49,Montana,NaN,2220,1887,1938,1758,1842
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,13374,11535,9907,8285,5997
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
