,State,474,479,486,493,500,507
0,Washington,NaN,8871,11278,12156,13375,13621
1,Illinois,NaN,14560,14340,14442,14518,14464
2,California,NaN,12447,12724,11481,13427,14343
3,Arizona,NaN,4576,4878,4934,4961,4989
4,Massachusetts,NaN,12640,11191,10915,10895,11041
5,Wisconsin,NaN,4809,5282,5284,5328,5368
6,Texas,NaN,15992,15508,14671,14106,13645
7,Nebraska,NaN,1271,1266,1264,1274,1280
8,Utah,NaN,2191,2114,2115,2129,2141
9,Oregon,NaN,4533,5788,6663,7476,8246
10,Florida,NaN,38388,42381,43279,44052,44895
11,New York,NaN,21969,22974,23210,23475,23730
12,Rhode Island,NaN,607,286,272,370,371
13,Georgia,NaN,6131,6495,6490,6497,6515
14,New Hampshire,NaN,1340,1472,1473,1492,1517
15,North Carolina,NaN,14175,8836,11780,14897,12906
16,New Jersey,NaN,11053,12297,14146,16646,18366
17,Colorado,NaN,7070,9342,11576,13380,14837
18,Maryland,NaN,3445,3218,3092,3112,3134
19,Nevada,NaN,1308,1519,2081,2559,2622
20,Tennessee,NaN,5754,9050,10130,10681,10347
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,5778,7244,8336,9192,9866
23,Kentucky,NaN,2657,2828,2823,2845,2760
24,Minnesota,NaN,9813,12585,13647,13999,14055
25,Oklahoma,NaN,1701,377,731,707,691
26,Pennsylvania,NaN,17508,23681,28473,30744,32981
27,South Carolina,NaN,4789,4720,4481,4530,4243
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,864,1570,2108,1751,1878
30,Missouri,NaN,2941,3032,2914,3068,3071
31,Vermont,NaN,477,643,649,1278,720
32,Virginia,NaN,4670,4053,3831,3854,3875
33,Connecticut,NaN,4604,6689,4770,4536,4173
34,Iowa,NaN,2149,2336,2265,2218,2184
35,Louisiana,NaN,2779,1671,2672,1892,1848
36,Ohio,NaN,11664,12940,13076,13233,13389
37,Michigan,NaN,26328,32143,30504,34710,31285
38,South Dakota,NaN,776,879,930,970,1000
39,Arkansas,NaN,1216,1114,1156,1183,1175
40,Delaware,NaN,1478,1787,1992,2150,2260
41,Mississippi,NaN,1383,1317,1964,1349,1399
42,New Mexico,NaN,982,940,927,921,901
43,North Dakota,NaN,602,754,831,894,944
44,Wyoming,NaN,394,446,452,342,447
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,1785,2446,2955,3380,3743
47,Alabama,NaN,1432,1090,1122,1163,1185
48,Idaho,NaN,1359,782,1308,1803,1587
49,Montana,NaN,613,542,505,502,519
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,2718,2538,2852,2851,3017
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
