,State,600,605,612,619,626,633
0,Washington,NaN,21215,26436,39810,17176,24543
1,Illinois,NaN,24231,30757,31522,32353,33105
2,California,NaN,45990,40316,31528,27676,26189
3,Arizona,NaN,17141,17931,12114,12578,9482
4,Massachusetts,NaN,11266,10722,9119,8225,7747
5,Wisconsin,NaN,12211,10560,11832,8407,7467
6,Texas,NaN,114230,149852,155665,162771,170631
7,Nebraska,NaN,6319,8112,8020,8302,8384
8,Utah,NaN,11098,11182,9320,5437,4722
9,Oregon,NaN,11896,12577,13456,13496,13779
10,Florida,NaN,88923,0,0,0,0
11,New York,NaN,33593,39751,32571,30619,30484
12,Rhode Island,NaN,2140,2165,1639,892,782
13,Georgia,NaN,45317,61548,64114,66984,69900
14,New Hampshire,NaN,2512,2794,4917,4481,5597
15,North Carolina,NaN,39484,53652,55889,58393,60887
16,New Jersey,NaN,15192,18730,17640,16243,16731
17,Colorado,NaN,12710,11376,15436,13411,12099
18,Maryland,NaN,6668,8494,8506,8857,8819
19,Nevada,NaN,6973,7093,6844,6976,7008
20,Tennessee,NaN,55772,55750,44598,44878,44722
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,24851,33138,34306,35686,36948
23,Kentucky,NaN,26933,26443,19384,14083,8454
24,Minnesota,NaN,11003,13647,13992,14390,14760
25,Oklahoma,NaN,15576,11908,9827,9524,9518
26,Pennsylvania,NaN,28753,34254,37512,37520,38316
27,South Carolina,NaN,28997,29295,28112,27273,26574
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,9326,12241,12707,13232,13750
30,Missouri,NaN,14099,14970,14047,12484,8627
31,Vermont,NaN,1050,1371,1391,1423,1503
32,Virginia,NaN,23732,25450,26047,27410,27155
33,Connecticut,NaN,3527,2882,2411,1153,739
34,Iowa,NaN,0,0,0,0,0
35,Louisiana,NaN,15017,11486,9025,11511,10494
36,Ohio,NaN,50520,65831,55875,63133,57100
37,Michigan,NaN,17754,5119,2166,2890,2499
38,South Dakota,NaN,2839,3422,3533,3652,3784
39,Arkansas,NaN,9989,10149,9743,9560,9049
40,Delaware,NaN,2837,3662,3763,3865,3972
41,Mississippi,NaN,11428,15001,15481,16040,16636
42,New Mexico,NaN,3966,4507,3693,2493,2789
43,North Dakota,NaN,3080,4041,4168,4301,4462
44,Wyoming,NaN,3297,3532,2633,1417,1102
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,2332,2851,2493,2650,2897
47,Alabama,NaN,24524,30927,24037,20575,16014
48,Idaho,NaN,8229,10796,11246,11783,12375
49,Montana,NaN,4421,4010,3654,2819,2168
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,12337,13665,13545,12541,15923
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
