,State,796,801,808,815,822,829
0,Washington,NaN,0,411,414,417,419
1,Illinois,NaN,0,1470,1472,1480,1487
2,California,NaN,0,2602,2721,2643,2653
3,Arizona,NaN,0,1020,1051,1103,1493
4,Massachusetts,NaN,0,1578,1587,1596,1605
5,Wisconsin,NaN,0,327,328,329,330
6,Texas,NaN,0,10922,11801,10127,10450
7,Nebraska,NaN,0,0,0,0,0
8,Utah,NaN,0,152,153,154,155
9,Oregon,NaN,0,235,235,236,237
10,Florida,NaN,0,3886,2922,976,3912
11,New York,NaN,0,7753,7423,7667,8167
12,Rhode Island,NaN,0,254,256,258,259
13,Georgia,NaN,0,245,224,224,225
14,New Hampshire,NaN,0,180,178,181,182
15,North Carolina,NaN,0,10068,12183,14350,16575
16,New Jersey,NaN,0,3478,3501,3521,3544
17,Colorado,NaN,0,2349,2338,2276,2268
18,Maryland,NaN,0,834,839,842,845
19,Nevada,NaN,0,651,500,529,568
20,Tennessee,NaN,0,280,281,282,282
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,0,274,275,278,279
23,Kentucky,NaN,0,4239,4988,5701,6236
24,Minnesota,NaN,0,441,442,444,445
25,Oklahoma,NaN,0,105,98,99,113
26,Pennsylvania,NaN,0,1579,1585,1590,1595
27,South Carolina,NaN,0,2001,2867,3615,4138
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,0,62,63,63,63
30,Missouri,NaN,0,878,947,992,980
31,Vermont,NaN,0,150,152,154,155
32,Virginia,NaN,0,997,1004,1010,1016
33,Connecticut,NaN,0,638,666,699,725
34,Iowa,NaN,0,155,155,155,156
35,Louisiana,NaN,0,65,65,65,65
36,Ohio,NaN,0,670,702,719,728
37,Michigan,NaN,0,1185,1191,1226,1232
38,South Dakota,NaN,0,30,29,29,30
39,Arkansas,NaN,0,797,976,949,989
40,Delaware,NaN,0,111,114,108,101
41,Mississippi,NaN,0,167,167,167,168
42,New Mexico,NaN,0,203,203,204,205
43,North Dakota,NaN,0,76,76,76,77
44,Wyoming,NaN,0,34,34,34,34
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,0,10614,15493,18447,20737
47,Alabama,NaN,0,762,926,1056,1141
48,Idaho,NaN,0,449,452,455,458
49,Montana,NaN,0,634,730,800,856
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,0,179,180,180,180
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
