,State,761,766,773,780,787,794
0,Washington,NaN,70668,56901,70143,81093,82393
1,Illinois,NaN,24572,20502,14894,11109,9127
2,California,NaN,69133,73401,76324,78140,71609
3,Arizona,NaN,12532,15139,15166,14594,15608
4,Massachusetts,NaN,10602,7757,4153,2324,1240
5,Wisconsin,NaN,8645,6583,3425,2392,2270
6,Texas,NaN,52275,64113,67630,66819,69183
7,Nebraska,NaN,1355,1457,1000,653,711
8,Utah,NaN,5782,7465,6695,6612,6658
9,Oregon,NaN,8979,7195,7538,4061,3950
10,Florida,NaN,28518,2191,25067,21783,18464
11,New York,NaN,20288,11547,11488,10272,10517
12,Rhode Island,NaN,1714,2463,2308,2309,1143
13,Georgia,NaN,13983,8039,7487,6468,4122
14,New Hampshire,NaN,4952,5354,4333,3070,1599
15,North Carolina,NaN,27480,31897,22833,24685,28598
16,New Jersey,NaN,10007,8055,10347,11547,11965
17,Colorado,NaN,11089,12733,11811,11848,11684
18,Maryland,NaN,41178,36276,37339,37497,37443
19,Nevada,NaN,3008,2762,3411,2299,3454
20,Tennessee,NaN,20556,14740,8379,3162,4112
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,7780,5322,4764,3305,4546
23,Kentucky,NaN,21952,26347,23607,20465,18252
24,Minnesota,NaN,12635,10352,5711,1930,1670
25,Oklahoma,NaN,5055,5780,5648,5636,5724
26,Pennsylvania,NaN,18415,19032,17341,18046,16690
27,South Carolina,NaN,16428,11741,12677,23956,20954
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,19522,8658,4455,7927,12342
30,Missouri,NaN,11980,16097,14558,12305,17405
31,Vermont,NaN,1495,1045,567,460,243
32,Virginia,NaN,16532,9257,10454,10634,6179
33,Connecticut,NaN,6298,3184,2468,996,1194
34,Iowa,NaN,4782,26591,31277,34825,26361
35,Louisiana,NaN,5913,6062,6323,6899,7969
36,Ohio,NaN,10296,11469,11374,11171,11303
37,Michigan,NaN,14776,18988,19139,19253,19425
38,South Dakota,NaN,2119,742,1612,449,1409
39,Arkansas,NaN,6346,8128,6186,7514,7323
40,Delaware,NaN,1365,1322,1270,1243,1224
41,Mississippi,NaN,5966,4272,2715,4394,3464
42,New Mexico,NaN,5544,4531,3909,1832,3044
43,North Dakota,NaN,1547,1706,1624,1265,1286
44,Wyoming,NaN,1161,2741,2369,2289,2347
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,39107,41055,44741,48509,53179
47,Alabama,NaN,8155,8596,7480,10606,9121
48,Idaho,NaN,11048,8974,4743,2120,1681
49,Montana,NaN,4509,3061,3864,2542,2184
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,5515,7616,6839,5541,3711
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
