,State,551,556,563,570,577,584
0,Washington,NaN,6913,4252,3347,3520,3642
1,Illinois,NaN,11149,8263,8036,7991,8031
2,California,NaN,63329,45959,44607,44053,43311
3,Arizona,NaN,13081,12336,12182,12273,12325
4,Massachusetts,NaN,4357,2269,2168,2151,2160
5,Wisconsin,NaN,3195,1675,1639,1632,1637
6,Texas,NaN,47395,43644,27219,17272,14559
7,Nebraska,NaN,1179,757,357,355,404
8,Utah,NaN,3879,4181,3477,2982,2880
9,Oregon,NaN,3764,3737,3665,3658,3694
10,Florida,NaN,95474,49886,104285,110605,117310
11,New York,NaN,12739,12427,11284,11511,11824
12,Rhode Island,NaN,702,439,428,425,426
13,Georgia,NaN,16315,14001,13897,13912,13983
14,New Hampshire,NaN,269,50,91,66,43
15,North Carolina,NaN,12055,11212,11203,11188,11244
16,New Jersey,NaN,6222,4844,5714,6092,5315
17,Colorado,NaN,3474,3413,3419,3436,3455
18,Maryland,NaN,2209,1293,1262,1266,1271
19,Nevada,NaN,6490,4915,7225,6082,7123
20,Tennessee,NaN,11762,4521,1901,1750,2106
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,5099,2875,2341,2519,2416
23,Kentucky,NaN,6329,4150,3341,1776,1078
24,Minnesota,NaN,2341,1420,1037,1040,1061
25,Oklahoma,NaN,8777,3438,1229,3010,3755
26,Pennsylvania,NaN,5317,1321,1239,1214,1186
27,South Carolina,NaN,6898,8951,5057,4481,2128
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,4374,3666,3617,3598,3619
30,Missouri,NaN,18856,19985,16368,13711,12226
31,Vermont,NaN,143,95,53,57,59
32,Virginia,NaN,5393,4156,3648,3565,3418
33,Connecticut,NaN,1989,1156,931,619,981
34,Iowa,NaN,2088,1641,1628,1626,1633
35,Louisiana,NaN,25343,28535,14009,11228,5861
36,Ohio,NaN,6555,5020,4985,4974,4973
37,Michigan,NaN,3994,2363,4739,4756,4772
38,South Dakota,NaN,0,29133,32984,33067,16575
39,Arkansas,NaN,15563,9665,6112,4590,4550
40,Delaware,NaN,429,107,85,74,73
41,Mississippi,NaN,9560,10680,7528,7862,7098
42,New Mexico,NaN,1544,666,422,682,322
43,North Dakota,NaN,255,124,77,95,85
44,Wyoming,NaN,837,800,704,702,757
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,566,145,92,118,105
47,Alabama,NaN,14384,11555,11588,11729,11896
48,Idaho,NaN,1729,1254,1236,1189,1212
49,Montana,NaN,707,343,365,687,795
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,1013,805,796,780,778
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
