,State,558,563,570,577,584,591
0,Washington,NaN,7211,4358,4224,4207,4236
1,Illinois,NaN,14386,12111,11423,9182,5876
2,California,NaN,66907,26982,38038,27655,24830
3,Arizona,NaN,12804,14765,14484,14518,15120
4,Massachusetts,NaN,5935,4250,3194,2096,3143
5,Wisconsin,NaN,7679,5985,5779,5471,4582
6,Texas,NaN,85321,60416,54349,30899,33789
7,Nebraska,NaN,2131,1411,1411,742,412
8,Utah,NaN,7838,5741,4333,3733,3705
9,Oregon,NaN,6597,4832,4788,5669,5295
10,Florida,NaN,139136,109987,234666,255710,278642
11,New York,NaN,19658,16246,13802,12746,11739
12,Rhode Island,NaN,1278,961,456,182,124
13,Georgia,NaN,31025,21429,15270,12283,10942
14,New Hampshire,NaN,751,323,370,294,277
15,North Carolina,NaN,22469,10134,16523,14621,10093
16,New Jersey,NaN,7333,7451,7461,7504,7553
17,Colorado,NaN,7744,6941,6887,6935,6995
18,Maryland,NaN,4067,4268,4363,4039,4462
19,Nevada,NaN,8229,4920,6102,5923,5862
20,Tennessee,NaN,16767,11727,10532,12027,14416
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,8900,5342,3466,1609,1974
23,Kentucky,NaN,11099,9507,9464,9590,9747
24,Minnesota,NaN,4600,2142,2284,1494,1241
25,Oklahoma,NaN,11537,8487,5153,1910,1536
26,Pennsylvania,NaN,5879,4412,4262,4695,4732
27,South Carolina,NaN,15470,13541,10601,9046,7600
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,7032,4901,5697,7269,7231
30,Missouri,NaN,18394,18908,15225,11788,8702
31,Vermont,NaN,281,246,134,96,61
32,Virginia,NaN,7908,4989,3059,3157,2735
33,Connecticut,NaN,3085,1168,1243,563,715
34,Iowa,NaN,2747,1543,1511,1471,1594
35,Louisiana,NaN,39019,20830,8407,4373,4422
36,Ohio,NaN,9955,8010,8076,7337,8682
37,Michigan,NaN,6216,3516,7060,7097,7135
38,South Dakota,NaN,309,103,89,80,73
39,Arkansas,NaN,12317,10476,7525,7123,7156
40,Delaware,NaN,925,1017,1012,1015,1028
41,Mississippi,NaN,13519,10332,11948,12591,11605
42,New Mexico,NaN,2395,2159,2024,2272,2312
43,North Dakota,NaN,635,370,301,259,220
44,Wyoming,NaN,961,831,818,830,835
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,639,607,599,604,609
47,Alabama,NaN,22288,18319,18062,13809,19336
48,Idaho,NaN,2753,874,645,470,379
49,Montana,NaN,1595,1224,844,363,489
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,1774,855,522,592,633
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
