,State,579,584,591,598,605,612
0,Washington,NaN,22578,21032,14653,14465,13592
1,Illinois,NaN,26618,31596,31642,32001,32438
2,California,NaN,112921,129336,109151,80734,57283
3,Arizona,NaN,16344,13220,10897,7723,6346
4,Massachusetts,NaN,9910,8780,5523,3209,1638
5,Wisconsin,NaN,9808,10174,10274,6946,7375
6,Texas,NaN,141966,142496,123946,107545,71003
7,Nebraska,NaN,7638,9201,9308,9456,9666
8,Utah,NaN,8107,6255,5231,4422,4360
9,Oregon,NaN,16363,11744,11059,9356,9155
10,Florida,NaN,0,0,0,0,0
11,New York,NaN,33411,37326,32103,31715,35713
12,Rhode Island,NaN,2334,1897,1613,1249,621
13,Georgia,NaN,63260,83770,87668,91539,95588
14,New Hampshire,NaN,1959,1552,733,533,232
15,North Carolina,NaN,38100,29671,39329,33521,36693
16,New Jersey,NaN,14098,17615,16794,18341,16630
17,Colorado,NaN,10362,10925,8117,5958,5540
18,Maryland,NaN,7430,8737,9407,9315,9674
19,Nevada,NaN,7583,7278,8064,8210,8120
20,Tennessee,NaN,41809,39762,35548,20899,24258
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,23733,19482,15293,13252,12763
23,Kentucky,NaN,25526,23024,27485,15568,11759
24,Minnesota,NaN,9715,9226,9223,9328,9463
25,Oklahoma,NaN,15903,14046,9597,3734,1332
26,Pennsylvania,NaN,20203,23812,19895,25555,21747
27,South Carolina,NaN,27271,23756,19754,30552,26301
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,8130,10625,10858,11114,11415
30,Missouri,NaN,15732,19349,19725,20190,20741
31,Vermont,NaN,984,733,538,338,153
32,Virginia,NaN,18160,21709,22835,23368,23641
33,Connecticut,NaN,4157,1812,1956,463,1018
34,Iowa,NaN,0,0,0,0,0
35,Louisiana,NaN,32673,44609,47059,49677,52449
36,Ohio,NaN,23591,26504,26652,27053,27535
37,Michigan,NaN,13251,8882,12180,14665,14924
38,South Dakota,NaN,1814,1589,1586,1597,1618
39,Arkansas,NaN,15918,20499,21419,22334,23290
40,Delaware,NaN,2723,4027,3644,3785,5216
41,Mississippi,NaN,26249,35275,37503,39854,42357
42,New Mexico,NaN,5472,5250,4138,3237,3511
43,North Dakota,NaN,1871,1096,886,613,642
44,Wyoming,NaN,2778,2440,1357,675,1398
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,1100,1251,1228,1230,1241
47,Alabama,NaN,40420,31695,24085,21666,20684
48,Idaho,NaN,5451,5365,3257,1628,1259
49,Montana,NaN,2745,2675,2555,2496,2344
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,8170,5613,3340,2461,3234
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
