,State,747,752,759,766,773,780
0,Washington,NaN,186060,116554,91173,106303,38357
1,Illinois,NaN,109108,133857,137389,140431,143886
2,California,NaN,1160605,1448034,1430391,1427093,1447381
3,Arizona,NaN,58567,72393,72170,73255,74462
4,Massachusetts,NaN,68286,88873,87455,47115,35051
5,Wisconsin,NaN,33461,33913,23734,13154,12491
6,Texas,NaN,731130,761197,616212,482774,359471
7,Nebraska,NaN,4456,2998,1490,642,493
8,Utah,NaN,61181,55077,28676,21788,19508
9,Oregon,NaN,66163,48012,41367,24399,18424
10,Florida,NaN,2890016,4028511,4174947,4299348,4454018
11,New York,NaN,166188,186673,200151,211284,209446
12,Rhode Island,NaN,9863,8435,7913,5232,3523
13,Georgia,NaN,147777,106753,65211,40963,38536
14,New Hampshire,NaN,11270,12663,13158,13712,14308
15,North Carolina,NaN,50478,32809,15302,6036,6030
16,New Jersey,NaN,83505,115539,128438,100313,112207
17,Colorado,NaN,68624,52294,61572,45481,32334
18,Maryland,NaN,47715,59190,60526,59627,60563
19,Nevada,NaN,44281,55508,57948,58354,59813
20,Tennessee,NaN,0,47540,41997,35891,45772
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,52927,62732,54208,60488,60902
23,Kentucky,NaN,62752,70613,63938,52786,43453
24,Minnesota,NaN,40016,46807,15870,18379,8419
25,Oklahoma,NaN,8581,3472,1162,1292,1278
26,Pennsylvania,NaN,119802,160510,168435,174045,178026
27,South Carolina,NaN,247760,351959,370675,389879,409516
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,34246,42388,43903,45623,47329
30,Missouri,NaN,74682,90495,92907,95964,99978
31,Vermont,NaN,6868,10023,10629,10994,11600
32,Virginia,NaN,148964,198504,206049,214135,224257
33,Connecticut,NaN,10077,6592,7037,4404,3267
34,Iowa,NaN,7088,7794,8227,2952,1750
35,Louisiana,NaN,56063,45184,20770,23384,20142
36,Ohio,NaN,61960,76745,83209,78509,80378
37,Michigan,NaN,87267,104492,108234,111964,116660
38,South Dakota,NaN,3987,2563,3335,689,346
39,Arkansas,NaN,35393,24899,18833,15093,11855
40,Delaware,NaN,9205,10884,11154,11356,11564
41,Mississippi,NaN,105439,128208,100531,52068,25790
42,New Mexico,NaN,23240,26113,25362,26822,27707
43,North Dakota,NaN,9041,7172,5958,5006,3878
44,Wyoming,NaN,5999,5821,2068,2527,2045
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,5876,4755,3946,2422,1219
47,Alabama,NaN,164702,172637,169613,165060,160976
48,Idaho,NaN,21370,20417,9850,5548,3573
49,Montana,NaN,17254,10482,18790,10358,14979
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,20608,16578,13914,12863,12407
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
