,State,523,528,535,542,549,556
0,Washington,NaN,3287,3593,3559,3589,3613
1,Illinois,NaN,2039,1523,2298,2340,1864
2,California,NaN,7728,7259,7812,6288,8321
3,Arizona,NaN,3616,4032,3811,3815,3830
4,Massachusetts,NaN,334,360,361,362,363
5,Wisconsin,NaN,569,333,416,438,531
6,Texas,NaN,9040,7472,6316,7298,9617
7,Nebraska,NaN,268,167,198,234,150
8,Utah,NaN,2486,1698,1621,1673,1594
9,Oregon,NaN,1295,1172,1176,1185,1195
10,Florida,NaN,11569,5573,11723,11829,11936
11,New York,NaN,2009,2304,2725,3059,3313
12,Rhode Island,NaN,115,54,80,90,90
13,Georgia,NaN,2143,1797,1787,1790,1794
14,New Hampshire,NaN,134,104,97,96,96
15,North Carolina,NaN,2144,1237,1550,1864,1869
16,New Jersey,NaN,1519,1018,1080,1113,1133
17,Colorado,NaN,2930,2521,2492,2534,2525
18,Maryland,NaN,331,314,400,480,549
19,Nevada,NaN,3531,2662,4186,4676,3675
20,Tennessee,NaN,623,207,0,0,0
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,1223,1327,1001,1356,1002
23,Kentucky,NaN,1019,927,1139,732,1512
24,Minnesota,NaN,570,705,892,1033,1138
25,Oklahoma,NaN,1515,889,840,920,1012
26,Pennsylvania,NaN,1013,877,673,778,875
27,South Carolina,NaN,724,767,611,696,920
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,751,1560,3731,4099,3335
30,Missouri,NaN,6086,4543,4184,4549,3579
31,Vermont,NaN,28,11,14,13,14
32,Virginia,NaN,1893,9997,9353,10624,7094
33,Connecticut,NaN,556,1065,895,828,828
34,Iowa,NaN,466,434,499,552,594
35,Louisiana,NaN,2052,1473,1193,1056,1102
36,Ohio,NaN,1749,1508,1503,1506,1509
37,Michigan,NaN,889,147,0,0,0
38,South Dakota,NaN,154,155,86,136,56
39,Arkansas,NaN,1883,2118,1859,1550,1996
40,Delaware,NaN,104,83,83,84,83
41,Mississippi,NaN,918,977,1092,717,1118
42,New Mexico,NaN,563,653,631,631,634
43,North Dakota,NaN,85,107,117,120,121
44,Wyoming,NaN,513,567,494,491,529
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,142,114,115,114,114
47,Alabama,NaN,1249,826,1529,1934,1291
48,Idaho,NaN,818,438,435,173,622
49,Montana,NaN,342,283,291,275,279
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,411,346,309,321,322
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
