,State,831,836,843,850,857,864
0,Washington,NaN,19830,40958,43962,45421,46808
1,Illinois,NaN,27855,52018,51722,51734,52052
2,California,NaN,56687,116458,117043,117632,118223
3,Arizona,NaN,2335,2878,2884,2890,2896
4,Massachusetts,NaN,22280,39249,39981,40351,40469
5,Wisconsin,NaN,11022,18789,18899,19009,19120
6,Texas,NaN,15391,35535,35628,35722,35816
7,Nebraska,NaN,868,1239,1242,1245,1248
8,Utah,NaN,2045,3986,3995,4003,4012
9,Oregon,NaN,8576,16545,19227,20154,20391
10,Florida,NaN,11761,10595,10644,10693,10742
11,New York,NaN,52330,102453,103443,104442,105452
12,Rhode Island,NaN,4107,7639,8237,8703,8660
13,Georgia,NaN,8964,18744,18785,18826,18867
14,New Hampshire,NaN,2647,4343,4307,4312,4341
15,North Carolina,NaN,13807,26089,26210,26332,26454
16,New Jersey,NaN,20660,43176,43011,43078,43377
17,Colorado,NaN,6457,9005,9066,9127,9189
18,Maryland,NaN,7328,13741,13829,13918,14007
19,Nevada,NaN,2489,6361,6375,6389,6403
20,Tennessee,NaN,522,492,493,494,495
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,7553,19714,19762,19811,19860
23,Kentucky,NaN,3099,7537,7552,7568,7584
24,Minnesota,NaN,10408,20326,20445,20565,20686
25,Oklahoma,NaN,1510,2506,2511,2516,2522
26,Pennsylvania,NaN,15278,33240,33404,33569,33734
27,South Carolina,NaN,2678,4340,4349,4358,4367
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,3296,21643,21695,21748,21801
30,Missouri,NaN,1934,2273,2278,2283,2288
31,Vermont,NaN,2538,4369,4509,4467,4402
32,Virginia,NaN,11581,19830,19950,20070,20191
33,Connecticut,NaN,6633,10574,10481,10453,10523
34,Iowa,NaN,2084,5439,5451,5463,5475
35,Louisiana,NaN,1920,2508,2514,2519,2524
36,Ohio,NaN,9888,59183,59346,59510,59674
37,Michigan,NaN,17250,32549,32742,32937,33133
38,South Dakota,NaN,370,456,457,458,459
39,Arkansas,NaN,1010,1262,1265,1268,1270
40,Delaware,NaN,944,1568,1576,1584,1592
41,Mississippi,NaN,915,1058,1060,1062,1064
42,New Mexico,NaN,1377,2976,2982,2988,2994
43,North Dakota,NaN,493,849,851,852,854
44,Wyoming,NaN,171,184,184,184,185
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,3901,17107,17882,18119,18168
47,Alabama,NaN,1801,2133,2138,2142,2147
48,Idaho,NaN,489,613,615,616,617
49,Montana,NaN,568,901,903,905,907
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,1794,4076,4086,4095,4105
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
