,State,537,542,549,556,563,570
0,Washington,NaN,2960,2824,2784,2822,2806
1,Illinois,NaN,3518,1691,1673,1675,1675
2,California,NaN,20439,20636,10937,12698,13571
3,Arizona,NaN,4286,4249,4254,4268,4281
4,Massachusetts,NaN,944,672,446,384,453
5,Wisconsin,NaN,829,631,751,662,455
6,Texas,NaN,13743,12779,12749,12795,12864
7,Nebraska,NaN,506,1178,895,872,899
8,Utah,NaN,3114,2944,2837,2829,2843
9,Oregon,NaN,1282,1477,808,1393,787
10,Florida,NaN,29851,14834,30032,30474,30927
11,New York,NaN,4327,2837,2320,2177,2036
12,Rhode Island,NaN,71,28,41,7,65
13,Georgia,NaN,4975,3461,3298,3217,3654
14,New Hampshire,NaN,153,152,163,169,172
15,North Carolina,NaN,3884,3369,3039,3014,3186
16,New Jersey,NaN,1816,655,642,595,692
17,Colorado,NaN,3357,2358,2421,2310,2413
18,Maryland,NaN,643,525,572,607,634
19,Nevada,NaN,3393,3451,5003,3462,5520
20,Tennessee,NaN,3517,2381,2375,2385,2396
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,2518,1510,1557,1471,1504
23,Kentucky,NaN,1578,1319,1084,988,1405
24,Minnesota,NaN,645,242,198,196,200
25,Oklahoma,NaN,2636,1952,1930,1941,1952
26,Pennsylvania,NaN,1178,550,441,568,574
27,South Carolina,NaN,2057,1324,1339,1384,1353
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,2409,2439,3657,2547,3403
30,Missouri,NaN,13509,13615,13455,13822,13549
31,Vermont,NaN,45,33,33,33,33
32,Virginia,NaN,2149,1570,1652,1794,1402
33,Connecticut,NaN,587,427,441,446,449
34,Iowa,NaN,472,299,296,295,297
35,Louisiana,NaN,6608,2592,3032,5460,3604
36,Ohio,NaN,1749,979,1418,1101,1197
37,Michigan,NaN,1432,991,993,995,997
38,South Dakota,NaN,48,60,37,21,102
39,Arkansas,NaN,6023,6230,6224,6694,6567
40,Delaware,NaN,165,24,23,24,24
41,Mississippi,NaN,2232,2038,1342,1397,1419
42,New Mexico,NaN,607,490,468,475,483
43,North Dakota,NaN,141,134,145,151,154
44,Wyoming,NaN,535,542,784,609,417
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,114,66,58,86,43
47,Alabama,NaN,4960,3252,2593,3514,2212
48,Idaho,NaN,779,566,572,598,571
49,Montana,NaN,379,322,323,325,325
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,302,211,285,141,253
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
