,State,726,731,738,745,752,759
0,Washington,NaN,129492,82931,59729,34179,24072
1,Illinois,NaN,195776,124833,67343,50260,39041
2,California,NaN,1018389,544513,498173,515563,530078
3,Arizona,NaN,122481,137806,148245,154569,164764
4,Massachusetts,NaN,150051,69545,34420,21208,11328
5,Wisconsin,NaN,150893,165940,181601,197928,215389
6,Texas,NaN,562615,1046181,1203833,953880,234185
7,Nebraska,NaN,24411,21886,11579,6060,4571
8,Utah,NaN,85925,82386,129654,59998,80201
9,Oregon,NaN,64343,59401,37784,28882,19503
10,Florida,NaN,401921,0,0,0,0
11,New York,NaN,352937,380617,408873,666550,744478
12,Rhode Island,NaN,36595,19974,14174,6678,5341
13,Georgia,NaN,276563,210159,115989,58968,41148
14,New Hampshire,NaN,24959,21102,13012,10945,6815
15,North Carolina,NaN,243916,181506,79762,49109,47507
16,New Jersey,NaN,143408,103736,75083,58684,50998
17,Colorado,NaN,165801,133218,99438,78008,51642
18,Maryland,NaN,66022,45973,38653,37138,36827
19,Nevada,NaN,51636,38060,38732,37798,30728
20,Tennessee,NaN,98026,12659,11421,0,9172
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,104563,132279,141934,152657,164230
23,Kentucky,NaN,59329,57578,71543,63507,73020
24,Minnesota,NaN,102828,39237,43752,42620,24728
25,Oklahoma,NaN,110692,132846,137732,144304,151485
26,Pennsylvania,NaN,186935,211789,229950,249003,269445
27,South Carolina,NaN,127835,237525,223289,289331,136901
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,61372,13465,30979,31151,55901
30,Missouri,NaN,86614,111006,119932,129823,140562
31,Vermont,NaN,11540,4741,4688,4577,4650
32,Virginia,NaN,148097,134565,62300,42221,23529
33,Connecticut,NaN,64029,38885,13724,9568,4704
34,Iowa,NaN,40232,25179,23691,26059,19751
35,Louisiana,NaN,92874,106439,103178,82865,122167
36,Ohio,NaN,208463,322739,297877,312100,406251
37,Michigan,NaN,120915,137019,147433,158760,170982
38,South Dakota,NaN,16089,3327,3926,2775,2097
39,Arkansas,NaN,77888,95390,104351,114960,126655
40,Delaware,NaN,25660,31097,33345,36175,39195
41,Mississippi,NaN,51037,27412,14246,13349,13746
42,New Mexico,NaN,38236,32134,28957,19837,20488
43,North Dakota,NaN,18425,18263,20505,22433,24189
44,Wyoming,NaN,8483,11005,8596,5352,4214
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,7953,3995,592,591,559
47,Alabama,NaN,29842,28231,30428,32455,34599
48,Idaho,NaN,17838,18998,18668,5365,7991
49,Montana,NaN,12868,12826,10316,10168,10369
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,26780,31155,34051,32825,40221
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
