,State,607,612,619,626,633,640
0,Washington,NaN,23422,32818,34406,36139,37547
1,Illinois,NaN,25902,21008,15934,13550,8030
2,California,NaN,64416,81343,100698,114067,111122
3,Arizona,NaN,18527,20389,20686,21053,21419
4,Massachusetts,NaN,15447,16015,10811,6984,4945
5,Wisconsin,NaN,21527,20891,15966,11721,10600
6,Texas,NaN,107429,64237,50195,43393,41064
7,Nebraska,NaN,4276,5042,5050,5257,5490
8,Utah,NaN,11242,5710,5471,4533,4482
9,Oregon,NaN,13047,11427,7329,5322,4577
10,Florida,NaN,66799,61404,144845,122940,126074
11,New York,NaN,35262,41384,41589,40826,38715
12,Rhode Island,NaN,2903,2744,2889,1117,1194
13,Georgia,NaN,36913,50604,53108,55593,57628
14,New Hampshire,NaN,3754,5229,5485,5745,5962
15,North Carolina,NaN,56370,35465,41207,19232,9670
16,New Jersey,NaN,16067,19521,19242,17866,16750
17,Colorado,NaN,14415,9926,12651,6983,7427
18,Maryland,NaN,9577,10649,11191,10534,12010
19,Nevada,NaN,8705,5806,4127,3691,3773
20,Tennessee,NaN,53386,34042,20408,11964,4311
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,26960,36855,38755,40653,42419
23,Kentucky,NaN,30106,23652,14905,8222,5554
24,Minnesota,NaN,17871,15524,16270,12163,4966
25,Oklahoma,NaN,13998,12559,10563,10073,10008
26,Pennsylvania,NaN,35624,44552,44351,45795,46844
27,South Carolina,NaN,37081,24904,15954,10127,9390
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,9759,6773,3434,3441,4296
30,Missouri,NaN,15616,16240,16355,16751,17026
31,Vermont,NaN,1682,2065,2079,2195,2407
32,Virginia,NaN,26285,16830,11509,8666,8180
33,Connecticut,NaN,6555,8467,2898,1869,1125
34,Iowa,NaN,0,0,0,0,0
35,Louisiana,NaN,11974,7959,8644,8039,5005
36,Ohio,NaN,49706,67236,70733,67285,78941
37,Michigan,NaN,24052,22258,25645,33574,33952
38,South Dakota,NaN,3328,2097,2663,717,299
39,Arkansas,NaN,10089,8218,6695,5808,5310
40,Delaware,NaN,3453,3811,3558,3457,3235
41,Mississippi,NaN,12930,11418,7135,3141,1873
42,New Mexico,NaN,5015,7048,7321,7681,8045
43,North Dakota,NaN,3405,4224,3795,4005,4041
44,Wyoming,NaN,3255,3410,3775,2036,2917
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,4056,4671,3659,2083,983
47,Alabama,NaN,20775,26252,26221,25890,24376
48,Idaho,NaN,8658,7630,3482,1710,1141
49,Montana,NaN,7250,9931,5428,2436,1447
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,14578,18290,20610,21596,22743
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
