,State,642,647,654,661,668,675
0,Washington,NaN,14799,9005,7442,5775,6655
1,Illinois,NaN,14870,16624,14834,7907,3821
2,California,NaN,41585,34675,35001,35271,35523
3,Arizona,NaN,16787,17487,16966,17585,17260
4,Massachusetts,NaN,9108,7561,6279,5632,5305
5,Wisconsin,NaN,9909,11333,10691,8179,7761
6,Texas,NaN,24939,24428,23879,23811,23878
7,Nebraska,NaN,2940,2185,1699,1158,1448
8,Utah,NaN,10177,10280,10506,10651,10849
9,Oregon,NaN,9392,7576,5780,3750,2750
10,Florida,NaN,12920,11478,57332,118650,135348
11,New York,NaN,26037,29353,30334,30833,31245
12,Rhode Island,NaN,1486,1480,1496,1509,1526
13,Georgia,NaN,8459,8191,7084,4059,4336
14,New Hampshire,NaN,3693,2093,1596,1415,1360
15,North Carolina,NaN,14524,11446,3936,3806,3893
16,New Jersey,NaN,7537,10131,9981,10933,9519
17,Colorado,NaN,15494,11577,11540,7397,5832
18,Maryland,NaN,5223,5639,5785,6288,6988
19,Nevada,NaN,4219,3865,3383,3204,3230
20,Tennessee,NaN,8022,4320,2220,2484,2438
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,10296,9433,6376,4489,4742
23,Kentucky,NaN,9005,8032,6173,3453,1550
24,Minnesota,NaN,12998,8040,4926,2689,1537
25,Oklahoma,NaN,6299,4617,3474,4262,5479
26,Pennsylvania,NaN,27065,31158,33261,36297,34999
27,South Carolina,NaN,6065,4576,3893,3992,4080
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,5544,4243,8105,6390,8381
30,Missouri,NaN,6360,5128,5420,4648,4985
31,Vermont,NaN,1453,1579,1657,1707,1930
32,Virginia,NaN,10632,8002,5935,4114,3760
33,Connecticut,NaN,3095,2920,2579,2485,2465
34,Iowa,NaN,0,0,0,0,0
35,Louisiana,NaN,3430,3054,6391,8933,11350
36,Ohio,NaN,22379,22675,23718,23430,24952
37,Michigan,NaN,25802,18828,6827,6811,6613
38,South Dakota,NaN,2382,716,316,103,146
39,Arkansas,NaN,3119,982,1429,1218,1447
40,Delaware,NaN,2013,2029,2060,2091,2124
41,Mississippi,NaN,3205,3532,4165,4056,3655
42,New Mexico,NaN,5308,4458,5080,4562,3089
43,North Dakota,NaN,3153,3448,3281,3369,3491
44,Wyoming,NaN,3143,3402,4463,2870,2807
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,3512,3395,2169,1028,532
47,Alabama,NaN,6172,7427,2445,5251,3251
48,Idaho,NaN,8010,6642,5959,3803,2356
49,Montana,NaN,5851,4155,2474,1561,963
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,5780,4867,4608,4521,4511
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
