,State,810,815,822,829,836,843
0,Washington,NaN,0,1530,1325,1180,1471
1,Illinois,NaN,0,3586,3720,3482,3492
2,California,NaN,0,5096,5107,5127,5149
3,Arizona,NaN,0,2483,2507,2531,2555
4,Massachusetts,NaN,0,3728,3814,3966,3892
5,Wisconsin,NaN,0,1245,1257,1302,1309
6,Texas,NaN,0,11304,11122,9997,9916
7,Nebraska,NaN,0,974,592,483,995
8,Utah,NaN,0,249,247,248,249
9,Oregon,NaN,0,498,437,455,468
10,Florida,NaN,0,1128,1478,1483,1488
11,New York,NaN,0,14637,14769,14886,15858
12,Rhode Island,NaN,0,859,831,817,852
13,Georgia,NaN,0,2981,2526,1926,1937
14,New Hampshire,NaN,0,325,268,266,264
15,North Carolina,NaN,0,1526,1531,1535,1539
16,New Jersey,NaN,0,5931,5776,6298,6236
17,Colorado,NaN,0,3687,3724,3761,3800
18,Maryland,NaN,0,1651,1716,1596,1359
19,Nevada,NaN,0,1169,1174,1177,1182
20,Tennessee,NaN,0,342,343,344,344
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,0,459,460,459,464
23,Kentucky,NaN,0,1722,1713,1759,1777
24,Minnesota,NaN,0,309,310,311,312
25,Oklahoma,NaN,0,1032,1038,1043,1049
26,Pennsylvania,NaN,0,1060,1196,1155,1078
27,South Carolina,NaN,0,354,372,376,365
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,0,527,529,531,533
30,Missouri,NaN,0,576,571,565,563
31,Vermont,NaN,0,672,707,713,678
32,Virginia,NaN,0,1903,1914,1924,1934
33,Connecticut,NaN,0,1857,1874,1893,1910
34,Iowa,NaN,0,271,354,309,265
35,Louisiana,NaN,0,117,117,116,116
36,Ohio,NaN,0,1322,1365,1368,1291
37,Michigan,NaN,0,2022,1992,1981,1979
38,South Dakota,NaN,0,44,44,44,44
39,Arkansas,NaN,0,805,1332,1407,1459
40,Delaware,NaN,0,723,713,708,708
41,Mississippi,NaN,0,40,34,37,37
42,New Mexico,NaN,0,333,354,349,337
43,North Dakota,NaN,0,26,26,21,23
44,Wyoming,NaN,0,31,30,31,31
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,0,557,559,563,568
47,Alabama,NaN,0,451,399,391,430
48,Idaho,NaN,0,3655,4269,4576,4814
49,Montana,NaN,0,99,99,99,100
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,0,105,105,106,106
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
