,State,333,339,346,353,360
0,Washington,3104,192,188,213,286
1,Illinois,16407,1116,1045,1016,1043
2,California,22675,1828,2375,1869,1591
3,Arizona,7971,663,704,568,516
4,Massachusetts,11717,119,146,147,117
5,Wisconsin,4743,421,400,421,413
6,Texas,25827,1354,1446,1249,1221
7,Nebraska,1486,199,165,193,214
8,Utah,1155,82,84,111,123
9,Oregon,1341,192,197,236,269
10,Florida,20568,894,953,1051,1126
11,New York,36431,905,1081,1038,1033
12,Rhode Island,1625,121,133,121,113
13,Georgia,10383,469,499,529,446
14,New Hampshire,656,69,77,92,87
15,North Carolina,6224,451,512,517,469
16,New Jersey,18194,563,573,619,640
17,Colorado,4368,508,503,489,504
18,Maryland,5448,356,379,399,404
19,Nevada,2779,273,281,280,275
20,Tennessee,6071,543,661,489,343
21,Hawaii,282,25,22,42,52
22,Indiana,7404,640,620,603,554
23,Kentucky,2397,279,278,320,307
24,Minnesota,4909,486,427,479,546
25,Oklahoma,2212,257,261,269,284
26,Pennsylvania,13834,1441,1586,1491,1408
27,South Carolina,4935,237,271,251,218
28,District of Columbia,737,28,26,42,49
29,Kansas,2341,162,199,169,146
30,Missouri,5076,729,721,720,736
31,Vermont,111,25,23,32,38
32,Virginia,4650,289,324,328,312
33,Connecticut,5581,282,296,280,282
34,Iowa,3588,331,305,272,278
35,Louisiana,7042,249,268,267,270
36,Ohio,8047,846,791,927,937
37,Michigan,12074,916,881,909,950
38,South Dakota,1361,121,103,109,114
39,Arkansas,3237,257,277,235,193
40,Delaware,862,50,65,65,60
41,Mississippi,4409,236,241,221,185
42,New Mexico,2171,188,193,170,181
43,North Dakota,1231,102,86,89,94
44,Wyoming,351,51,43,47,49
45,Alaska,184,53,41,59,62
46,Maine,292,59,64,84,92
47,Alabama,4389,334,345,312,273
48,Idaho,1280,141,134,136,127
49,Montana,865,92,78,94,105
50,Puerto Rico,1368,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,119,NaN,NaN,NaN,NaN
53,West Virginia,1128,147,161,140,133
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
