,State,368,374,381,388,395
0,Washington,4114,274,236,287,332
1,Illinois,20680,739,641,702,707
2,California,37121,3859,3856,3506,4156
3,Arizona,12238,1135,1165,1104,1135
4,Massachusetts,14133,145,81,110,128
5,Wisconsin,6190,302,265,290,283
6,Texas,34911,2336,2447,2397,2298
7,Nebraska,1879,77,71,122,174
8,Utah,1595,66,66,86,124
9,Oregon,1880,141,128,144,182
10,Florida,25293,1344,1316,1320,1354
11,New York,42325,1576,1536,1574,1425
12,Rhode Island,2083,94,79,85,78
13,Georgia,13250,870,935,833,711
14,New Hampshire,987,89,74,91,84
15,North Carolina,8695,729,701,696,639
16,New Jersey,20951,602,582,608,608
17,Colorado,5505,196,141,204,268
18,Maryland,6865,278,285,285,302
19,Nevada,4026,314,328,304,355
20,Tennessee,8859,593,501,509,546
21,Hawaii,341,25,20,37,45
22,Indiana,9716,438,375,407,438
23,Kentucky,3421,289,292,307,286
24,Minnesota,6163,213,164,213,257
25,Oklahoma,3279,296,280,272,254
26,Pennsylvania,20532,1308,1193,1171,1190
27,South Carolina,6547,461,443,430,368
28,District of Columbia,872,26,28,28,31
29,Kansas,3587,259,243,249,324
30,Missouri,6781,720,676,719,790
31,Vermont,170,27,26,38,45
32,Virginia,6078,382,403,408,339
33,Connecticut,6819,245,248,248,252
34,Iowa,4487,161,140,171,199
35,Louisiana,8565,382,381,374,376
36,Ohio,10711,663,626,693,669
37,Michigan,15181,562,467,533,614
38,South Dakota,1705,49,44,74,111
39,Arkansas,4606,281,261,262,258
40,Delaware,1041,57,52,67,63
41,Mississippi,5772,327,305,304,292
42,New Mexico,3145,173,166,166,168
43,North Dakota,1436,28,24,52,84
44,Wyoming,571,31,28,31,33
45,Alaska,259,21,22,35,50
46,Maine,544,86,81,93,99
47,Alabama,6660,672,647,609,584
48,Idaho,1669,72,67,80,106
49,Montana,1151,57,45,77,103
50,Puerto Rico,1773,NaN,NaN,NaN,NaN
51,Virgin Islands,24,NaN,NaN,NaN,NaN
52,Guam,128,NaN,NaN,NaN,NaN
53,West Virginia,1895,167,138,145,144
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
