,Region,768,773,780,787,794
0,Belgium,,24797,14643,8695,5045
1,Bulgaria,,14064,8859,5796,3700
2,Czechia,,50619,27675,15058,8832
3,Denmark,,139542,36486,4641,142
4,Germany,,1047751,886445,727439,563573
5,Estonia,,26825,20379,14018,8913
6,Ireland,,17466,14194,11984,8799
7,Greece,,72442,42565,24332,13351
8,Spain,,119583,85720,59103,41183
9,France,,216726,132261,76766,43166
10,Croatia,,8328,4836,2796,1626
11,Italy,,236884,182990,142216,109167
12,Cyprus,,14230,12189,10210,7853
13,Latvia,,59951,48451,32052,17572
14,Lithuania,,31201,24297,18487,13541
15,Luxembourg,,6290,9293,12344,13497
16,Hungary,,19781,11385,6573,3874
17,Malta,,730,1085,1612,2355
18,Netherlands,,33747,7855,1654,348
19,Austria,,181217,159233,128708,85196
20,Poland,,78147,53901,37345,25324
21,Portugal,,52664,39127,28459,20356
22,Romania,,39956,23019,13144,7438
23,Slovenia,,7505,3622,1736,838
24,Slovakia,,85389,58878,38599,24023
25,Finland,,18968,15470,11970,9432
26,Sweden,,6652,2601,1040,394
27,United Kingdom,,120933,63383,35228,18454
28,Iceland,,20622,8139,1449,62
29,Liechtenstein,,743,633,475,303
30,Norway,,77662,60073,43232,29531
31,Switzerland,,82221,61803,43764,29368
