,Region,614,619,626,633,640
0,Belgium,,10779,11484,11759,11598
1,Bulgaria,,11291,11722,11769,11722
2,Czechia,,3402,3560,3672,3782
3,Denmark,,2675,3490,4525,5799
4,Germany,,50423,42919,35883,30808
5,Estonia,,4441,5178,5688,5788
6,Ireland,,8452,7764,6952,6026
7,Greece,,10153,5467,2768,1400
8,Spain,,13127,10301,8188,6403
9,France,,24477,16587,11626,8303
10,Croatia,,8749,8891,8769,8326
11,Italy,,17783,11659,7474,4755
12,Cyprus,,752,624,499,404
13,Latvia,,5287,6509,7592,8502
14,Lithuania,,11092,12411,12808,12431
15,Luxembourg,,606,641,671,699
16,Hungary,,3926,5082,6470,8127
17,Malta,,48,15,4,1
18,Netherlands,,9865,7877,6215,4863
19,Austria,,14214,21376,32351,46043
20,Poland,,6215,7214,8315,9537
21,Portugal,,4040,3337,2769,2282
22,Romania,,58411,70622,80247,86051
23,Slovenia,,5381,4020,2871,2026
24,Slovakia,,9670,15538,23454,32860
25,Finland,,1819,1420,1097,881
26,Sweden,,2988,1802,1090,646
27,United Kingdom,,158929,70723,26206,9272
28,Iceland,,192,164,132,116
29,Liechtenstein,,18,11,7,4
30,Norway,,4375,4177,4100,4041
31,Switzerland,,10267,9634,8604,8242
