,Region,488,493,500,507,514
0,Belgium,,15063,13602,12290,10737
1,Bulgaria,,1699,1085,723,469
2,Czechia,,4236,3139,2329,1709
3,Denmark,,7600,8148,8505,8723
4,Germany,,45850,34106,26598,19687
5,Estonia,,1221,904,658,481
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,12570,11640,10798,9871
8,Spain,,22336,19024,17211,14793
9,France,,41526,29751,20180,13747
10,Croatia,,2119,1168,635,345
11,Italy,,23145,15133,9839,6364
12,Cyprus,,451,220,103,50
13,Latvia,,2411,1689,1183,824
14,Lithuania,,4710,3548,2622,1950
15,Luxembourg,,475,378,301,238
16,Hungary,,3041,2082,1411,968
17,Malta,,9,4,2,1
18,Netherlands,,20012,13109,8556,5568
19,Austria,,3189,2402,1815,1385
20,Poland,,6211,2709,1151,485
21,Portugal,,3881,5210,6951,9266
22,Romania,,2239,1214,649,348
23,Slovenia,,1795,1269,888,628
24,Slovakia,,1209,926,716,553
25,Finland,,1501,1599,1679,1779
26,Sweden,,21618,19409,17445,15268
27,United Kingdom,,13427,12977,12002,11342
28,Iceland,,9,5,3,1
29,Liechtenstein,,7,4,2,1
30,Norway,,3806,4798,6004,7441
31,Switzerland,,NaN,NaN,NaN,NaN
