,Region,782,787,794,801,808
0,Belgium,,26910,21226,17102,12750
1,Bulgaria,,9579,8780,8062,7385
2,Czechia,,35842,27318,20447,14488
3,Denmark,,55403,13652,1685,48
4,Germany,,1466379,1526132,1472115,1224547
5,Estonia,,9727,5551,3029,1651
6,Ireland,,16277,14146,12440,9968
7,Greece,,225738,375243,449459,286365
8,Spain,,96196,75241,60028,47563
9,France,,249549,209884,166768,125989
10,Croatia,,8983,9907,10619,11575
11,Italy,,467711,654642,869140,1024493
12,Cyprus,,16774,15869,13612,10302
13,Latvia,,33575,24449,15760,9444
14,Lithuania,,27631,24211,20070,16010
15,Luxembourg,,6648,7684,8057,7735
16,Hungary,,9360,6488,4420,2927
17,Malta,,997,1003,961,928
18,Netherlands,,641577,569557,283494,110413
19,Austria,,377151,358774,193573,79152
20,Poland,,76484,77978,78610,79159
21,Portugal,,38327,26545,18333,12637
22,Romania,,12202,5262,2155,874
23,Slovenia,,23374,38817,51404,44771
24,Slovakia,,72403,64432,53412,42008
25,Finland,,36849,38215,35256,31943
26,Sweden,,6742,5220,3808,2806
27,United Kingdom,,258380,219764,186988,158233
28,Iceland,,17858,4777,661,19
29,Liechtenstein,,1407,1149,631,284
30,Norway,,24087,11406,5241,2400
31,Switzerland,,171361,159564,116293,67644
