,Region,537,542,549,556,563
0,Belgium,,5418,5748,5987,5985
1,Bulgaria,,328,276,235,196
2,Czechia,,2353,3932,6503,10849
3,Denmark,,7822,16362,34103,57417
4,Germany,,5226,6245,7533,9117
5,Estonia,,536,1018,1985,3667
6,Ireland,,4221,5227,6495,7620
7,Greece,,39734,122170,254645,232222
8,Spain,,162345,285447,448085,519744
9,France,,29129,45159,68698,104821
10,Croatia,,634,681,724,789
11,Italy,,14642,32174,70148,147254
12,Cyprus,,14203,22754,20269,10832
13,Latvia,,187,132,95,67
14,Lithuania,,918,3369,11808,35842
15,Luxembourg,,2652,6263,10026,7678
16,Hungary,,129,86,57,40
17,Malta,,3910,23014,18391,5092
18,Netherlands,,472060,966719,295690,42503
19,Austria,,1993,6072,18235,51471
20,Poland,,443,379,327,280
21,Portugal,,25513,33158,41196,48445
22,Romania,,253,229,208,188
23,Slovenia,,3954,39066,93713,50049
24,Slovakia,,136,107,84,65
25,Finland,,2695,4146,6401,9492
26,Sweden,,972,729,511,398
27,United Kingdom,,312863,417561,506256,537362
28,Iceland,,0,0,0,0
29,Liechtenstein,,24,41,68,110
30,Norway,,1263,1254,1237,1242
31,Switzerland,,987,1045,1037,965
