,Region,460,465,472,479,486
0,Belgium,,22158,20220,17966,15841
1,Bulgaria,,8620,6341,4595,3420
2,Czechia,,13147,10081,7536,5551
3,Denmark,,5249,5246,5410,5414
4,Germany,,163501,177868,193486,206636
5,Estonia,,2066,1562,1169,875
6,Ireland,,3329,3954,4637,5491
7,Greece,,16138,14241,12544,10755
8,Spain,,39045,32548,28060,23739
9,France,,248660,245860,240030,226209
10,Croatia,,13737,12111,10451,8754
11,Italy,,89675,85789,82330,77626
12,Cyprus,,6583,6507,6018,5402
13,Latvia,,4296,4629,4883,5061
14,Lithuania,,7917,8162,8075,7919
15,Luxembourg,,1314,1285,1212,1157
16,Hungary,,13452,8391,5169,3156
17,Malta,,119,48,18,7
18,Netherlands,,57238,56474,54183,51123
19,Austria,,14229,13239,12153,11113
20,Poland,,42999,22507,11563,5864
21,Portugal,,3512,3606,3753,3832
22,Romania,,11908,7955,5287,3494
23,Slovenia,,4298,3564,2933,2382
24,Slovakia,,3508,3034,2620,2255
25,Finland,,1384,1088,869,695
26,Sweden,,41733,43225,42156,40538
27,United Kingdom,,13543,11490,9776,8221
28,Iceland,,78,85,101,113
29,Liechtenstein,,100,126,155,180
30,Norway,,2496,1914,1452,1105
31,Switzerland,,14823,15328,15679,15923
